Predictors;Equations;Method;Criterion;Correlation;Pm
S_2802, X2, X3, Xs;128.212 + 0.473*S_2802 + 0.531*X2 + 0.173*X3 + 0.095*Xs;Lars4;0.7374322954664301;0.6754210609709411;67.56756756756756
S_2802, H_2802, X2, X3, Xs;87.238 + 0.561*S_2802 + 0.174*H_2802 + 0.81*X2 + 0.196*X3 + 0.14*Xs;Lars5;0.7457444607686755;0.6662320911160294;59.45945945945946
S_2802, H_2802, X2, X3, Xs;87.238 + 0.561*S_2802 + 0.174*H_2802 + 0.81*X2 + 0.196*X3 + 0.14*Xs;Lars6;0.7457444607686755;0.6662320911160294;59.45945945945946
S_2802, H_2802, X2, X3, Xs;87.238 + 0.561*S_2802 + 0.174*H_2802 + 0.81*X2 + 0.196*X3 + 0.14*Xs;Lars7;0.7457444607686755;0.6662320911160294;59.45945945945946
S_2802, H_2802, X2, X3, Xs;87.238 + 0.561*S_2802 + 0.174*H_2802 + 0.81*X2 + 0.196*X3 + 0.14*Xs;Lars8;0.7457444607686755;0.6662320911160294;59.45945945945946
S_2802, H_2802, X2, X3, Xs;87.238 + 0.561*S_2802 + 0.174*H_2802 + 0.81*X2 + 0.196*X3 + 0.14*Xs;Lars9;0.7457444607686755;0.6662320911160294;59.45945945945946
S_2802, H_2802, X2, X3, Xs;87.238 + 0.561*S_2802 + 0.174*H_2802 + 0.81*X2 + 0.196*X3 + 0.14*Xs;Lars10;0.7457444607686755;0.6662320911160294;59.45945945945946
S_2802, H_2802, X2, X3, Xs;87.238 + 0.561*S_2802 + 0.174*H_2802 + 0.81*X2 + 0.196*X3 + 0.14*Xs;Lars11;0.7457444607686755;0.6662320911160294;59.45945945945946
S_2802, H_2802, X2, X3, Xs;87.238 + 0.561*S_2802 + 0.174*H_2802 + 0.81*X2 + 0.196*X3 + 0.14*Xs;Lars12;0.7457444607686755;0.6662320911160294;59.45945945945946
S_2802, H_2802, X2, X3, Xs;87.238 + 0.561*S_2802 + 0.174*H_2802 + 0.81*X2 + 0.196*X3 + 0.14*Xs;Lars13;0.7457444607686755;0.6662320911160294;59.45945945945946
S_2802, H_2802, X2, X3, Xs;87.238 + 0.561*S_2802 + 0.174*H_2802 + 0.81*X2 + 0.196*X3 + 0.14*Xs;Lars14;0.7457444607686755;0.6662320911160294;59.45945945945946
S_2802, X2, X3;160.271 + 0.428*S_2802 + 0.251*X2 + 0.103*X3;Lars3;0.7628999004265495;0.6465166215412879;70.27027027027027
S_2802, X3;182.884 + 0.367*S_2802 + 0.023*X3;Lars2;0.7994310406722286;0.6007578640431747;59.45945945945946
S_2802;187.466 + 0.343*S_2802;Lars1;0.8147020147751065;0.5798798385194834;59.45945945945946
