Predictors;Equations;Method;Criterion;Correlation;Pm;R2;Criterion_t;Correlation_t;Pm_t;R2_t;Criterion_f;Correlation_f;Pm_f;R2_f
S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum;55.76 + 0.858*S_2802 + 0.419*H_2802 + 0.731*X2 - 0.001*X3 + 0.259*Xs + 0.421*L_2802 + 0.178*Y_sum;Lars12;0.5583914307748873;0.8295776094116657;76.66666666666667;0.6881990100371744;0.5573149281477123;0.8303011928593805;72.0;0.6894000708637102;0.5529526513370494;0.8332126771595157;73.0;0.6942433653793276
S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum;55.76 + 0.858*S_2802 + 0.419*H_2802 + 0.731*X2 - 0.001*X3 + 0.259*Xs + 0.421*L_2802 + 0.178*Y_sum;Lars13;0.5583914307748873;0.8295776094116657;76.66666666666667;0.6881990100371744;0.5573149281477123;0.8303011928593805;72.0;0.6894000708637102;0.5529526513370494;0.8332126771595157;73.0;0.6942433653793276
S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum;55.76 + 0.858*S_2802 + 0.419*H_2802 + 0.731*X2 - 0.001*X3 + 0.259*Xs + 0.421*L_2802 + 0.178*Y_sum;Lars14;0.5583914307748873;0.8295776094116657;76.66666666666667;0.6881990100371744;0.5573149281477123;0.8303011928593805;72.0;0.6894000708637102;0.5529526513370494;0.8332126771595157;73.0;0.6942433653793276
S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum;55.76 + 0.858*S_2802 + 0.419*H_2802 + 0.731*X2 - 0.001*X3 + 0.259*Xs + 0.421*L_2802 + 0.178*Y_sum;OMP7;0.5583914307748873;0.8295776094116657;76.66666666666667;0.6881990100371744;0.5573149281477122;0.8303011928593806;72.0;0.6894000708637104;0.5529526513370494;0.8332126771595157;73.0;0.6942433653793276
S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum;55.766 + 0.858*S_2802 + 0.419*H_2802 + 0.731*X2 - 0.001*X3 + 0.259*Xs + 0.421*L_2802 + 0.178*Y_sum;RidgeCV;0.5583915800685426;0.8295775089215934;76.66666666666667;0.6881988433085564;0.5573103720764122;0.8303042509683128;72.0;0.689405149176051;0.5529489091448706;0.8332151606130902;73.0;0.6942475038754977
S_2802, H_2802, X2, Xs, L_2802, Y_sum;56.375 + 0.856*S_2802 + 0.417*H_2802 + 0.728*X2 + 0.258*Xs + 0.42*L_2802 + 0.176*Y_sum;BayesianRidge;0.5584095330354015;0.8295654244332902;76.66666666666667;0.688178793415185;0.5568660836558532;0.8306022904337504;73.0;0.6899001648737924;0.5525871639953932;0.8334551134809411;73.0;0.6946474261875284
S_2802, H_2802, X2, Xs, L_2802, Y_sum;57.207 + 0.854*S_2802 + 0.415*H_2802 + 0.727*X2 + 0.257*Xs + 0.418*L_2802 + 0.17*Y_sum;ElasticNetCV;0.5586368194770264;0.8294123847185984;76.66666666666667;0.6879249039245923;0.5568197630668519;0.8306333435747538;73.0;0.689951751458175;0.5524539848870261;0.8335433969401026;73.0;0.6947945945824456
S_2802, H_2802, X2, Xs, L_2802, Y_sum;57.196 + 0.855*S_2802 + 0.416*H_2802 + 0.728*X2 + 0.257*Xs + 0.418*L_2802 + 0.168*Y_sum;LassoCV;0.5587190313715664;0.8293570063508348;76.66666666666667;0.6878330439832188;0.5570620203759635;0.830470893803419;73.0;0.6896819054546497;0.5527439514755552;0.8333511409407135;73.0;0.6944741241071891
S_2802, H_2802, X2, Xs, L_2802, Y_sum;57.221 + 0.855*S_2802 + 0.416*H_2802 + 0.728*X2 + 0.257*Xs + 0.418*L_2802 + 0.168*Y_sum;LassoLarsCV;0.5587255468411146;0.8293526169893584;76.66666666666667;0.6878257633070974;0.5570608078441881;0.8304717071423809;73.0;0.6896832563639805;0.5529380575582225;0.8332223619801259;73.0;0.6942595045037399
S_2802, H_2802, X2, X3, Xs, L_2802;60.028 + 0.838*S_2802 + 0.445*H_2802 + 0.753*X2 + 0.003*X3 + 0.266*Xs + 0.41*L_2802;OMP6;0.565269166660065;0.824906521506186;73.33333333333333;0.6804707692234357;0.5718783105559373;0.8203384654614746;71.0;0.672955197915687;0.5675883452955914;0.8233124985596978;71.0;0.6778434702846126
S_2802, H_2802, X2, Xs, L_2802, Y_sum;84.335 + 0.879*S_2802 + 0.319*H_2802 + 0.543*X2 + 0.225*Xs + 0.326*L_2802 + 0.176*Y_sum;QuantileRegressor;0.5682725760237816;0.8228403729395486;73.33333333333333;0.6770662793392954;0.5424221231572802;0.8401060887230543;76.0;0.7057782403095484;0.5411174684937479;0.8409470169344307;76.0;0.7071918852909178
S_2802, H_2802, X2, X3, Xs, L_2802;81.443 + 0.802*S_2802 + 0.358*H_2802 + 0.684*X2 + 0.018*X3 + 0.234*Xs + 0.358*L_2802;Lars6;0.5696075444431563;0.8219168116746595;73.33333333333333;0.6755472453134377;0.5582063472534543;0.8297021597452643;73.0;0.6884056738859561;0.553600170543735;0.8327825953836616;72.0;0.6935268511739475
S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum;0.048 + 0.898*S_2802 + 0.636*H_2802 + 0.68*X2 + 0.02*X3 + 0.293*Xs + 0.531*L_2802 + 0.303*Y_sum;PassiveAggressiveRegressor;0.5702318378571085;0.8214838106098649;76.66666666666667;0.6748356510941044;0.5960106934158845;0.802976496127948;74.0;0.6447712533339165;0.8767099473528046;0.4810194052350098;49.0;0.23137966821264278
;;RandomForestRegressor;0.5764658260239514;0.8171212587043146;76.66666666666667;0.6676871514265235;0.6440061381595338;0.7650203226142711;77.0;0.5852560940128435;0.6273776257789285;0.7787151691549322;78.0;0.6063973146719948
S_2802, X2, X3, Xs, L_2802;130.334 + 0.701*S_2802 + 0.729*X2 + 0.07*X3 + 0.28*Xs + 0.299*L_2802;OMPCV;0.6108364880330995;0.7917567712924147;70.0;0.6268787848873891;0.584950294871473;0.8110691416456286;76.0;0.6578331525297767;0.5814894078896508;0.8135539739391255;76.0;0.6618700685121435
S_2802, X2, X3, Xs, L_2802;130.334 + 0.701*S_2802 + 0.729*X2 + 0.07*X3 + 0.28*Xs + 0.299*L_2802;OMP5;0.6108364880330995;0.7917567712924147;70.0;0.6268787848873891;0.584950294871473;0.8110691416456286;76.0;0.6578331525297767;0.5814894078896508;0.8135539739391255;76.0;0.6618700685121435
;;HistGradientBoostingRegressor;0.6362299582190896;0.7714994752198705;73.33333333333333;0.5952114402645355;0.6807896814515854;0.7324789482497425;78.0;0.536525409629049;0.5877854676283557;0.8090168379242272;79.0;0.6545082440449151
S_2802, X2, X3, Xs, L_2802;169.741 + 0.653*S_2802 + 0.398*X2 + 0.08*X3 + 0.103*Xs + 0.143*L_2802;Lars5;0.6480294337584471;0.7616152919832337;66.66666666666666;0.5800578529827065;0.5796183509185425;0.8148880703989164;79.0;0.6640425672784693;0.5745858819288954;0.8184442951649145;80.0;0.6698510642879936
S_2802, X2, X3, L_2802;157.607 + 0.712*S_2802 + 0.699*X2 + 0.13*X3 + 0.228*L_2802;OMP4;0.6660239277268808;0.7459303772439213;66.66666666666666;0.5564121276952587;0.5767580478333327;0.8169150226672803;77.0;0.6673501542594831;0.5707337463950046;0.821135184196806;79.0;0.6742629907259226
S_2802, X2, X3;163.378 + 0.748*S_2802 + 0.703*X2 + 0.15*X3;OMP3;0.6872514147868866;0.7264196396528819;60.0;0.5276854928734229;0.5859752092860574;0.8103289789351984;76.0;0.6566330541021613;0.577503488838864;0.8163882167075539;79.0;0.66648972037894
S_2802, X2, X3, L_2802;192.602 + 0.626*S_2802 + 0.207*X2 + 0.086*X3 + 0.052*L_2802;Lars4;0.692404061238988;0.7215099555652408;63.33333333333333;0.5205766159797558;0.6086393609549039;0.7934469914848794;74.0;0.6295581282964062;0.5993609758233823;0.8004788695899743;75.0;0.640766420660043
S_2802, X2;184.873 + 0.823*S_2802 + 0.711*X2;OMP2;0.707957961760369;0.7062545747675578;63.33333333333333;0.498795524380104;0.6556824906074884;0.7550367352061493;66.0;0.5700804715107608;0.56855841248257;0.8226428943322247;78.0;0.6767413315952999
S_2802, X2, X3;202.982 + 0.6*S_2802 + 0.06*X2 + 0.072*X3;Lars3;0.7102727978245649;0.703926525051063;60.0;0.4955125526704649;0.6321117292713934;0.7748772559041391;75.0;0.6004347617175287;0.6224660067855358;0.7826468363166552;75.0;0.6125360703964693
S_2802;204.891 + 0.872*S_2802;OMP1;0.7105392151933845;0.7036576040038005;60.0;0.49513402367236947;0.651529892771318;0.7586229622318289;63.0;0.5755087988253949;0.647348935545606;0.7621937782794942;65.0;0.5809393556479708
S_2802, X3;206.707 + 0.586*S_2802 + 0.065*X3;Lars2;0.7147520034080106;0.699377990520316;60.0;0.48912957362423515;0.6391801677654741;0.7690570285325402;74.0;0.5914487131353003;0.6304670792421223;0.7762159892658148;74.0;0.6025112619919075
S_2802;224.018 + 0.443*S_2802;Lars1;0.7762911411494157;0.6303745427703581;56.666666666666664;0.39737206417293824;0.7327454971039417;0.6805027821206151;65.0;0.4630840364738975;0.7458652125624725;0.6660969033775324;64.0;0.4436850846891377
