Predictors;Equations;Method;Criterion;Correlation;Pm;R2;Criterion_t;Correlation_t;Pm_t;R2_t;Criterion_f;Correlation_f;Pm_f;R2_f
S_2802, H_2802, X, X2, Xs;310.079 + 2.093*S_2802 + 0.408*H_2802 + 0.929*X + 1.237*X2 - 0.848*Xs;QuantileRegressor;0.81503502187768;0.579411695699051;57.57575757575758;0.3357179131128498;0.731627705581163;0.6817044083956353;67.0;0.4647209004260432;0.7241857652512279;0.6896049429981584;68.0;0.47555497740749353
;;AdaBoostRegressor;0.8315851430684957;0.5553972900795875;78.78787878787878;0.30846614982774956;0.5917388861353587;0.8061296983955404;88.0;0.6498450906352848;0.5899939133224701;0.8074076927069976;86.0;0.6519071822424376
S_2802, Smax, H_2802, X, X1, X2, Xs;306.034 + 1.942*S_2802 + 0.009*Smax + 0.542*H_2802 + 1.016*X - 1.268*X1 + 2.354*X2 - 1.015*Xs;LassoLarsCV;0.8743082351392151;0.4853711054108506;51.515151515151516;0.23558510996775117;0.7931952025303928;0.6089674627455635;57.99999999999999;0.37084137068276934;0.7948197855013169;0.6068455393060417;59.0;0.36826150857564066
S_2802, Smax, H_2802, X, X1, X2, Xs;305.947 + 1.941*S_2802 + 0.009*Smax + 0.542*H_2802 + 1.019*X - 1.27*X1 + 2.356*X2 - 1.017*Xs;LassoCV;0.8747550200752756;0.48456542886704596;51.515151515151516;0.23480365485310428;0.7935285743383692;0.608532991470894;57.99999999999999;0.3703124017085154;0.7947510979264818;0.6069354927376152;59.0;0.3683706923446518
S_2802, H_2802, X, X1, X2, Xs;303.404 + 1.948*S_2802 + 0.557*H_2802 + 1.025*X - 1.354*X1 + 2.445*X2 - 1.027*Xs;OMP6;0.8796967280303234;0.47553513717993884;51.515151515151516;0.22613366669274326;0.7985621082293646;0.601912418297108;57.99999999999999;0.36229855930027266;0.7984681294559752;0.6020370804552456;57.99999999999999;0.36244864624307616
S_2802, H_2802, X, X1, X2, Xs;303.404 + 1.948*S_2802 + 0.557*H_2802 + 1.025*X - 1.354*X1 + 2.445*X2 - 1.027*Xs;LinearRegression;0.8797009102194935;0.4755274004292441;51.515151515151516;0.22612630855899485;0.798561505829411;0.6019132175052011;57.99999999999999;0.3622995214074637;0.7982496964319178;0.602326673945585;56.99999999999999;0.36279742214635113
S_2802, H_2802, X, X1, X2, Xs;303.404 + 1.948*S_2802 + 0.557*H_2802 + 1.025*X - 1.354*X1 + 2.445*X2 - 1.027*Xs;OMP7;0.8797009102194946;0.4755274004292421;51.515151515151516;0.22612630855899285;0.7985615058294105;0.6019132175052018;57.99999999999999;0.36229952140746435;0.7982496964319192;0.6023266739455831;56.99999999999999;0.3627974221463488
S_2802, H_2802, X, X1, X2, Xs;303.411 + 1.948*S_2802 + 0.557*H_2802 + 1.025*X - 1.353*X1 + 2.445*X2 - 1.027*Xs;RidgeCV;0.8797086902331082;0.4755130075280269;51.515151515151516;0.22611262032834933;0.7985584634225699;0.6019172538615123;57.99999999999999;0.3623043804961842;0.7982472146022753;0.6023299630432717;57.99999999999999;0.3628013843797092
S_2802, Smax, H_2802, X, X1, X2, Xs;306.162 + 1.893*S_2802 + 0.058*Smax + 0.539*H_2802 + 1.057*X - 1.244*X1 + 2.314*X2 - 1.055*Xs;ElasticNetCV;0.8797977616893919;0.4753481866235906;51.515151515151516;0.22595589852633613;0.7957111499879124;0.6056762879500188;57.99999999999999;0.3668437657849142;0.7952676278002724;0.6062585258558658;57.99999999999999;0.3675494001729275
S_2802, Smax, H_2802, X, X1, X2, Xs;305.577 + 1.886*S_2802 + 0.064*Smax + 0.543*H_2802 + 1.065*X - 1.259*X1 + 2.328*X2 - 1.064*Xs;BayesianRidge;0.8819310037203802;0.4713785152897432;51.515151515151516;0.2221977046767627;0.7973441887242113;0.6035248501161565;57.99999999999999;0.3642422447077295;0.7972160828476353;0.6036940593123906;57.99999999999999;0.3644465172490722
S_2802, Smax, H_2802, X, X1, X2, Xs;291.146 + 1.836*S_2802 + 0.241*Smax + 0.604*H_2802 + 1.1*X - 1.248*X1 + 2.652*X2 - 1.27*Xs;HuberRegressor;0.9190070928090593;0.39424099655748757;51.515151515151516;0.15542596336664105;0.8171746825525134;0.5763900920342048;56.99999999999999;0.33222553819519907;0.8184690885285005;0.5745505644617588;57.99999999999999;0.3301083511233256
S_2802, H_2802, X, X2, Xs;306.229 + 1.922*S_2802 + 0.474*H_2802 + 1.553*X + 1.38*X2 - 1.568*Xs;OMPCV;0.9689271789558523;0.2473461580066561;48.484848484848484;0.061180121880653804;0.8370721264279067;0.5470925471594934;55.00000000000001;0.2993102551574627;0.8413917677819853;0.5404256591879273;55.00000000000001;0.2920598931087057
S_2802, H_2802, X, X2, Xs;306.229 + 1.922*S_2802 + 0.474*H_2802 + 1.553*X + 1.38*X2 - 1.568*Xs;OMP5;0.9689271789558523;0.2473461580066561;48.484848484848484;0.061180121880653804;0.8370721264279067;0.5470925471594934;55.00000000000001;0.2993102551574627;0.8413917677819853;0.5404256591879273;55.00000000000001;0.2920598931087057
S_2802, H_2802, X, Xs;376.345 + 1.842*S_2802 + 0.319*H_2802 + 1.975*X - 1.721*Xs;OMP4;0.9891151764234827;0.14714335788183835;45.45454545454545;0.021651167768742985;0.8353963587352654;0.5496479999161825;56.99999999999999;0.30211292381185995;0.8385476228802831;0.5448283070489515;57.99999999999999;0.29683788416182666
S_2802, Smax, H_2802, X, X1, X2, Xs;271.937 + 6.233*S_2802 - 4.663*Smax + 0.949*H_2802 - 0.642*X - 3.166*X1 + 5.488*X2 + 0.721*Xs;Lars8;1.0929253521120144;0;57.57575757575758;-0.19448582528917036;1.1659183406920222;0;57.99999999999999;-0.3593655771620379;0.7982496964319192;0.6023266739455831;56.99999999999999;0.3627974221463487
S_2802, Smax, H_2802, X, X1, X2, Xs;271.937 + 6.233*S_2802 - 4.663*Smax + 0.949*H_2802 - 0.642*X - 3.166*X1 + 5.488*X2 + 0.721*Xs;Lars9;1.0929253521120144;0;57.57575757575758;-0.19448582528917036;1.1659183406920222;0;57.99999999999999;-0.3593655771620379;0.7982496964319192;0.6023266739455831;56.99999999999999;0.3627974221463487
S_2802, Smax, H_2802, X, X1, X2, Xs;271.937 + 6.233*S_2802 - 4.663*Smax + 0.949*H_2802 - 0.642*X - 3.166*X1 + 5.488*X2 + 0.721*Xs;Lars10;1.0929253521120144;0;57.57575757575758;-0.19448582528917036;1.1659183406920222;0;57.99999999999999;-0.3593655771620379;0.7982496964319192;0.6023266739455831;56.99999999999999;0.3627974221463487
S_2802, Smax, H_2802, X, X1, X2, Xs;271.937 + 6.233*S_2802 - 4.663*Smax + 0.949*H_2802 - 0.642*X - 3.166*X1 + 5.488*X2 + 0.721*Xs;Lars11;1.0929253521120144;0;57.57575757575758;-0.19448582528917036;1.1659183406920222;0;57.99999999999999;-0.3593655771620379;0.7982496964319192;0.6023266739455831;56.99999999999999;0.3627974221463487
S_2802, Smax, H_2802, X, X1, X2, Xs;271.937 + 6.233*S_2802 - 4.663*Smax + 0.949*H_2802 - 0.642*X - 3.166*X1 + 5.488*X2 + 0.721*Xs;Lars12;1.0929253521120144;0;57.57575757575758;-0.19448582528917036;1.1659183406920222;0;57.99999999999999;-0.3593655771620379;0.7982496964319192;0.6023266739455831;56.99999999999999;0.3627974221463487
S_2802, Smax, H_2802, X, X1, X2, Xs;271.937 + 6.233*S_2802 - 4.663*Smax + 0.949*H_2802 - 0.642*X - 3.166*X1 + 5.488*X2 + 0.721*Xs;Lars13;1.0929253521120144;0;57.57575757575758;-0.19448582528917036;1.1659183406920222;0;57.99999999999999;-0.3593655771620379;0.7982496964319192;0.6023266739455831;56.99999999999999;0.3627974221463487
S_2802, Smax, H_2802, X, X1, X2, Xs;271.937 + 6.233*S_2802 - 4.663*Smax + 0.949*H_2802 - 0.642*X - 3.166*X1 + 5.488*X2 + 0.721*Xs;Lars14;1.0929253521120144;0;57.57575757575758;-0.19448582528917036;1.1659183406920222;0;57.99999999999999;-0.3593655771620379;0.7982496964319192;0.6023266739455831;56.99999999999999;0.3627974221463487
S_2802, Smax, H_2802, X, X1, X2, Xs;0.713 + 2.576*S_2802 + 0.323*Smax + 1.414*H_2802 + 1.845*X - 0.231*X1 + 2.444*X2 - 0.758*Xs;PassiveAggressiveRegressor;1.6252447362212816;0;21.21212121212121;-1.641420452614983;1.5589986106204756;0;28.000000000000004;-1.4304766679165737;1.3544907971052134;0;38.0;-0.8346453194427159
