Predictors;Equations;Method;Criterion;Correlation;Pm;R2;Criterion_t;Correlation_t;Pm_t;R2_t;Criterion_f;Correlation_f;Pm_f;R2_f
Smax, H_2802, X, X1, X3, L_max, Y_sum; - 89.997 + 0.882*Smax + 0.34*H_2802 + 0.438*X - 0.003*X1 + 0.453*X3 + 1.492*L_max + 0.275*Y_sum;Lars14;0.8919687270510606;0.45209710236066614;56.666666666666664;0.20439178996291085;0.9220320463457347;0.38711355635200506;48.0;0.14985690551149689;0.9211666001595922;0.38916846577082526;47.0;0.15145209475041777
Smax, H_2802, X, X1, X3, L_max, Y_sum; - 89.997 + 0.882*Smax + 0.34*H_2802 + 0.438*X - 0.003*X1 + 0.453*X3 + 1.492*L_max + 0.275*Y_sum;LinearRegression;0.8919687270510609;0.4520971023606655;56.666666666666664;0.2043917899629102;0.9220320463457347;0.38711355635200506;48.0;0.14985690551149689;0.9211666001595924;0.3891684657708248;47.0;0.15145209475041765
Smax, H_2802, X, X1, X3, L_max, Y_sum; - 89.997 + 0.882*Smax + 0.34*H_2802 + 0.438*X - 0.003*X1 + 0.453*X3 + 1.492*L_max + 0.275*Y_sum;OMP7;0.8919687270510609;0.4520971023606655;56.666666666666664;0.2043917899629102;0.9220320463457347;0.38711355635200506;48.0;0.14985690551149689;0.9211666001595922;0.38916846577082526;47.0;0.15145209475041777
Smax, H_2802, X, X3, L_max, Y_sum; - 90.356 + 0.883*Smax + 0.34*H_2802 + 0.44*X + 0.453*X3 + 1.493*L_max + 0.275*Y_sum;OMP6;0.8920159372887988;0.45200394646815395;56.666666666666664;0.20430756762278568;0.9220699586840054;0.3870232438658905;48.0;0.1497869912924764;0.9212030604774996;0.3890821524651167;47.0;0.1513849213668883
X, X3, L_max; - 49.379 + 0.782*X + 0.64*X3 + 1.537*L_max;OMP3;0.9054960256677753;0.4243547425207636;53.333333333333336;0.1800769474998637;0.9323005886366962;0.36168440998703527;48.0;0.1308156124276697;0.9323408576109463;0.36158059299315987;48.0;0.1307405252292848
;;RandomForestRegressor;0.9056379101719448;0.4240518549179951;46.666666666666664;0.17981997565939234;0.9437352595009911;0.3307019201253553;43.0;0.10936375997459691;0.9659416379684584;0.2587600279000054;42.0;0.06695675203881124
Smax, X, X3, L_max; - 53.804 + 0.92*Smax + 0.438*X + 0.593*X3 + 1.481*L_max;OMP4;0.9091874512480095;0.41638705370502144;53.333333333333336;0.17337817849314852;0.934995125359905;0.3546605638539693;49.0;0.12578411555321523;0.9356509161311225;0.35292685239719457;49.0;0.12455736314299104
;;AdaBoostRegressor;0.9155885310050581;0.40211645314759226;70.0;0.16169764189199964;0.8955937977441072;0.4448727339838745;71.0;0.19791174944228707;0.897864633655825;0.44027162028694417;70.0;0.19383909963009105
Smax, X, X1, X3, L_max;51.704 + 0.389*Smax + 0.516*X - 0.006*X1 + 0.323*X3 + 0.798*L_max;Lars5;0.9405125575402058;0.3397589279315278;46.666666666666664;0.11543612910918111;0.9581504357044226;0.2862651612743422;52.0;0.08194774255942516;0.9562953111603827;0.2924025954957768;53.0;0.08549927785266687
Smax, X, X3, L_max;99.876 + 0.144*Smax + 0.556*X + 0.196*X3 + 0.484*L_max;Lars4;0.9612608537457177;0.2756402928747065;46.666666666666664;0.07597757105605396;0.9745447947547252;0.22419287012853584;47.0;0.050262443016470426;0.9854455087716479;0.16999161521024497;46.0;0.02889714924178788
X, X3, L_max;128.472 + 0.578*X + 0.122*X3 + 0.299*L_max;Lars3;0.9749393354331185;0.22247087949938357;46.666666666666664;0.049493292225229135;0.9855762671511705;0.16923185760477996;45.0;0.028639421628364414;0.9859502911556793;0.16703898757485067;46.0;0.027902023370031115
X;170.975 + 0.528*X;Lars1;1.0000073409574537;0;50.0;-1.4681968796725897e-05;1.006156599799322;0;42.0;-0.012351103319733436;1.005090494010757;0;42.0;-0.010206901150787928
X, L_max;170.417 + 0.53*X + 0.007*L_max;Lars2;1.0000081982665643;0;43.333333333333336;-1.6396600340140566e-05;1.0061821218357823;0;42.0;-0.012402462301957184;1.0052164480108514;0;42.0;-0.010460107351552672
X;110.607 + 1.052*X;OMP1;1.0000438103412896;0;43.333333333333336;-8.762260192551885e-05;1.0068214049768822;0;42.0;-0.01368934151962331;1.0060459327703726;0;42.0;-0.01212841884380933
X, L_max;41.269 + 0.933*X + 1.529*L_max;OMP2;1.0014813031328034;0;43.333333333333336;-0.0029648005245779263;1.0134948302420501;0;41.0;-0.027171770927362227;1.0132504428992404;0;41.0;-0.026676460035507166
Smax, H_2802, X, X1, X3, L_max, Y_sum; - 0.17 + 0.91*Smax + 0.448*H_2802 + 0.322*X - 0.255*X1 + 0.558*X3 + 1.159*L_max - 0.244*Y_sum;PassiveAggressiveRegressor;1.1213679141034136;0;26.666666666666668;-0.25746599878064114;1.2215587797979601;0;27.0;-0.4922058525014814;0.9084158373644572;0.41806777731060796;51.0;0.174780666425432
