Predictors;Equations;Method;Criterion;Correlation;Pm;R2;Criterion_t;Correlation_t;Pm_t;R2_t;Criterion_f;Correlation_f;Pm_f;R2_f
X;170.782 + 0.655*X;OMP1;1.0000489510011399;0;30.0;-9.790439847989774e-05;1.007053529815508;0;46.0;-0.014156811913874856;1.0075477425682333;0;46.0;-0.015152453554343248
X;230.183 + 0.122*X;Lars1;1.000184879623345;0;30.0;-0.00036979342716469965;1.0058156539293046;0;46.0;-0.011665129689234721;1.0047548318744637;0;46.0;-0.009532272175082346
S_2802, Smax, H_2802, X, X1, X2, X3, Xs, L_max, L_2802, Q01, Y_sum;74.328 + 0.577*S_2802 + 0.261*Smax + 0.417*H_2802 - 1.156*X - 1.293*X1 + 1.966*X2 - 0.013*X3 + 1.46*Xs - 0.459*L_max + 0.729*L_2802 + 2.011*Q01 - 0.381*Y_sum;LassoCV;1.1896593109017022;0;40.0;-0.41528927601511256;1.2888479047239398;0;39.0;-0.6611289215112903;1.3280837965726473;0;37.0;-0.7638065707188171
S_2802, Smax, H_2802, X, X1, X2, Xs, L_max, L_2802, Y_sum;72.424 + 0.537*S_2802 + 0.286*Smax + 0.366*H_2802 - 1.459*X - 1.573*X1 + 2.247*X2 + 1.766*Xs - 0.416*L_max + 0.705*L_2802 + 0.093*Y_sum;OMP10;1.3936910983514894;0;40.0;-0.9423748776241803;1.492158721321215;0;28.999999999999996;-1.226537649614964;1.5289256787932781;0;28.000000000000004;-1.337613731273486
S_2802, Smax, H_2802, X, X1, X2, X3, Xs, L_max, L_2802, Y_sum;75.058 + 0.572*S_2802 + 0.259*Smax + 0.384*H_2802 - 1.58*X - 1.709*X1 + 2.381*X2 - 0.048*X3 + 1.91*Xs - 0.415*L_max + 0.71*L_2802 + 0.091*Y_sum;OMP11;1.506445619488944;0;40.0;-1.2693784044774281;1.578322388729277;0;28.999999999999996;-1.491101562764091;1.6240170985054436;0;27.0;-1.63743153623804
S_2802, Smax, H_2802, X, X1, X2, X3, Xs, L_max, L_2802, Q12, Q01, Q02, Y_sum;85.585 + 0.586*S_2802 + 0.233*Smax + 0.443*H_2802 - 1.638*X - 1.783*X1 + 2.498*X2 - 0.005*X3 + 1.927*Xs - 0.532*L_max + 0.735*L_2802 - 1.111*Q12 + 2.334*Q01 - 1.368*Q02 - 0.264*Y_sum;BayesianRidge;1.5736040398969307;0;30.0;-1.47622967437994;1.6533648817794766;0;28.000000000000004;-1.7336154323016633;1.6847125988997713;0;27.0;-1.8382565408916225
S_2802, Smax, H_2802, X, X1, X2, X3, Xs, L_max, L_2802, Y_sum;73.476 + 0.583*S_2802 + 0.273*Smax + 0.392*H_2802 - 1.667*X - 1.788*X1 + 2.487*X2 - 0.076*X3 + 2.017*Xs - 0.541*L_max + 0.838*L_2802 + 0.12*Y_sum;LarsCV;1.5866279271484243;0;36.666666666666664;-1.5173881792073054;1.6554050744657167;0;27.0;-1.740365960566845;2.3836443763547184;0;17.0;-4.681760512927476
S_2802, Smax, H_2802, X, X1, X2, X3, Xs, L_max, L_2802, Q12, Q01, Q02, Y_sum;91.001 + 0.64*S_2802 + 0.142*Smax + 0.458*H_2802 - 1.756*X - 1.901*X1 + 2.617*X2 - 0.024*X3 + 2.009*Xs - 0.494*L_max + 0.613*L_2802 + 0.519*Q12 + 2.848*Q01 - 1.077*Q02 - 0.514*Y_sum;HuberRegressor;1.6361899291346698;0;36.666666666666664;-1.677117484201716;1.6911168822105869;0;27.0;-1.8598763092976562;1.6613958313966386;0;25.0;-1.7602361085821276
S_2802, Smax, H_2802, X, X1, X2, X3, Xs, L_max, L_2802, Q01, Q02, Y_sum;87.828 + 0.588*S_2802 + 0.227*Smax + 0.448*H_2802 - 1.745*X - 1.892*X1 + 2.616*X2 - 0.004*X3 + 2.031*Xs - 0.544*L_max + 0.733*L_2802 + 3.764*Q01 - 0.398*Q02 - 0.865*Y_sum;OMP13;1.6622736837206649;0;33.33333333333333;-1.7631537995902686;1.7363881353500248;0;26.0;-2.015043756584337;1.7573727375383434;0;27.0;-2.088358938643012
S_2802, Smax, H_2802, X, X1, X2, X3, Xs, L_max, L_2802, Q01, Y_sum;86.081 + 0.583*S_2802 + 0.234*Smax + 0.451*H_2802 - 1.744*X - 1.895*X1 + 2.618*X2 - 0.004*X3 + 2.033*Xs - 0.541*L_max + 0.741*L_2802 + 3.928*Q01 - 0.951*Y_sum;OMP12;1.6646255174264926;0;33.33333333333333;-1.7709781132674176;1.7386825608749406;0;26.0;-2.0230170474906415;1.7589147450463476;0;27.0;-2.0937810803414583
S_2802, Smax, H_2802, X, X1, X2, X3, Xs, L_max, L_2802, Q12, Q01, Q02, Y_sum;87.828 + 0.599*S_2802 + 0.216*Smax + 0.452*H_2802 - 1.778*X - 1.927*X1 + 2.652*X2 - 0.01*X3 + 2.068*Xs - 0.538*L_max + 0.727*L_2802 + 25.431*Q12 + 29.194*Q01 + 22.605*Q02 - 12.547*Y_sum;RidgeCV;1.6909075484661884;0;33.33333333333333;-1.8591683374599342;1.7628722886276917;0;25.0;-2.1077187060114353;1.7833207613100666;0;26.0;-2.180232937719516
S_2802, Smax, H_2802, X, X1, X2, X3, Xs, L_max, L_2802, Y_sum;76.147 + 0.584*S_2802 + 0.268*Smax + 0.391*H_2802 - 1.934*X - 2.058*X1 + 2.77*X2 - 0.085*X3 + 2.288*Xs - 0.566*L_max + 0.852*L_2802 + 0.103*Y_sum;Lars12;1.8066001548137038;0;16.666666666666664;-2.2638041193728977;1.8589815464949861;0;21.0;-2.4558123902088904;1.714288469778405;0;24.0;-1.9387849576151863
S_2802, Smax, H_2802, X, X1, X2, X3, Xs, L_max, L_2802, Q12, Q01, Q02, Y_sum;87.748 + 0.693*S_2802 + 0.12*Smax + 0.493*H_2802 - 2.067*X - 2.243*X1 + 2.966*X2 - 0.063*X3 + 2.393*Xs - 0.493*L_max + 0.676*L_2802 + 249.774*Q12 + 253.601*Q01 + 225.581*Q02 - 115.631*Y_sum;LassoLarsCV;1.954739603676758;0;23.333333333333332;-2.8210069181823685;2.006461169719598;0;21.0;-3.025886425592539;1.9940665697312303;0;22.0;-2.9763014845196767
S_2802, Smax, H_2802, X, X1, X2, X3, Xs, L_max, L_2802, Q12, Q01, Q02, Y_sum;87.748 + 0.693*S_2802 + 0.12*Smax + 0.493*H_2802 - 2.067*X - 2.243*X1 + 2.966*X2 - 0.063*X3 + 2.393*Xs - 0.493*L_max + 0.676*L_2802 + 249.774*Q12 + 253.601*Q01 + 225.581*Q02 - 115.631*Y_sum;OMP14;1.9547396037103342;0;23.333333333333332;-2.821006918313634;2.0064611697505508;0;21.0;-3.0258864257167497;1.9940665697074824;0;22.0;-2.9763014844249662
S_2802, Smax, H_2802, X, X1, X2, X3, Xs, L_max, L_2802, Q12, Q01, Q02, Y_sum;87.748 + 0.693*S_2802 + 0.12*Smax + 0.493*H_2802 - 2.067*X - 2.243*X1 + 2.966*X2 - 0.063*X3 + 2.393*Xs - 0.493*L_max + 0.676*L_2802 + 249.774*Q12 + 253.601*Q01 + 225.581*Q02 - 115.631*Y_sum;LinearRegression;1.9547396037792668;0;23.333333333333332;-2.821006918583125;2.0064611698140893;0;21.0;-3.0258864259717244;1.9940665697227307;0;22.0;-2.976301484485779
S_2802, Smax, H_2802, X, X1, X2, X3, Xs, L_max, L_2802, Y_sum;78.394 + 0.584*S_2802 + 0.262*Smax + 0.391*H_2802 - 2.132*X - 2.258*X1 + 2.978*X2 - 0.09*X3 + 2.488*Xs - 0.574*L_max + 0.851*L_2802 + 0.087*Y_sum;Lars13;1.9710339354942241;0;16.666666666666664;-2.884974774869848;2.0102101565942943;0;20.0;-3.0409448736748574;2.612110501601732;0;17.0;-5.823121272578054
S_2802, Smax, H_2802, X, X1, X2, X3, Xs, L_max, L_2802, Q12, Y_sum;79.115 + 0.581*S_2802 + 0.264*Smax + 0.397*H_2802 - 2.276*X - 2.408*X1 + 3.136*X2 - 0.091*X3 + 2.633*Xs - 0.585*L_max + 0.86*L_2802 - 0.371*Q12 + 0.112*Y_sum;Lars14;2.095667215947021;0;20.0;-3.391821079995138;2.125744397678055;0;19.0;-3.5187892442596373;2.9378250757472886;0;16.0;-7.630816175689562
