Predictors;Equations;Method;Criterion;Correlation;Pm;R2;Criterion_t;Correlation_t;Pm_t;R2_t;Criterion_f;Correlation_f;Pm_f;R2_f
S_2802, Smax, H_2802, X, X2, Q12, Q01, Q02;222.517 + 4.367*S_2802 - 1.876*Smax + 0.691*H_2802 + 1.284*X + 1.04*X2 + 0.318*Q12 - 0.035*Q01 - 0.285*Q02;OMP8;0.7252146097343473;0.6885228898358124;75.0;0.47406376982785836;0.6502745096957355;0.7596993234431441;72.0;0.5771430620399708;0.612898396964274;0.7901617271157996;72.0;0.6243555549986233
S_2802, X, Q12;482.798 + 1.917*S_2802 + 1.047*X + 0.247*Q12;Lars3;0.7350271188969365;0.6780377087493502;62.5;0.45973513448606895;0.685237202083435;0.7283199687505937;61.0;0.5304499768808657;0.6767947394081899;0.7361717739151648;61.0;0.5419488807094004
S_2802, Smax, H_2802, X, X1, X2, Xs, Q12, Q01, Q02;231.208 + 3.969*S_2802 - 1.534*Smax + 0.626*H_2802 - 2.402*X - 4.052*X1 + 4.708*X2 + 3.762*Xs + 0.361*Q12 - 0.099*Q01 - 0.173*Q02;ElasticNetCV;0.7621990698923236;0.647342705107022;56.25;0.41905257785527694;0.7604800949039189;0.6493612440351877;63.0;0.4216700252549266;0.7355817712727101;0.6774359436664861;63.0;0.4589194577713025
S_2802, Smax, H_2802, X, X1, X2, Xs, Q12, Q01, Q02;232.928 + 4.111*S_2802 - 1.68*Smax + 0.64*H_2802 - 3.672*X - 5.433*X1 + 6.01*X2 + 5.029*Xs + 0.37*Q12 - 0.116*Q01 - 0.162*Q02;LassoCV;0.9653566205028001;0.2609340821958923;43.75;0.06808659525141303;0.9185340069200107;0.39534197618197536;55.00000000000001;0.15629527813146993;0.8934566128198754;0.4491495085252072;56.00000000000001;0.20173528100843519
S_2802, Smax, H_2802, X, X1, X2, Xs, Q12, Q01, Q02, Y_sum;232.826 + 4.15*S_2802 - 1.726*Smax + 0.644*H_2802 - 3.75*X - 5.517*X1 + 6.089*X2 + 5.112*Xs + 0.337*Q12 - 0.152*Q01 - 0.199*Q02 + 0.544*Y_sum;BayesianRidge;0.985971434171254;0.16691414259516943;43.75;0.02786033099828089;0.9365343301659531;0.35057588111649884;54.0;0.12290344842060974;0.9194548358903561;0.39319563166169363;55.00000000000001;0.15460280475783839
X, Q12;325.559 + 2.628*X + 0.491*Q12;OMP2;0.9912141282209282;0.13226697250343794;43.75;0.017494552015225318;0.899665175562176;0.436580544551265;48.0;0.1906025718806793;0.8972198050594664;0.44158421779888496;47.0;0.19499662140905316
X, Q12;711.528 + 0.314*X + 0.057*Q12;Lars2;0.9938077723739726;0.11111305759937662;50.0;0.012346111569082385;0.9855694411090145;0.16927160645561573;45.0;0.02865287675206496;0.9756811493418449;0.2191946505254553;48.0;0.04804629481897671
X;469.74 + 2.448*X;OMP1;1.0001073474676607;0;53.125;-0.0002147064588002845;1.0008837201987195;0;48.0;-0.0017682213588285922;0.9120492764558746;0.41008062294665376;46.0;0.16816611731631548
X;762.284 + 0.01*X;Lars1;1.0007866299194277;0;50.0;-0.0015738786254853032;1.002299913902971;0;47.0;-0.004605117409902659;0.9901266889624041;0.14017538943889787;46.0;0.019649139804346905
S_2802, Smax, H_2802, X, X1, X2, Xs, Q12, Q01, Q02;233.148 + 4.17*S_2802 - 1.747*Smax + 0.646*H_2802 - 4.012*X - 5.8*X1 + 6.356*X2 + 5.372*Xs + 0.374*Q12 - 0.121*Q01 - 0.164*Q02;OMP10;1.026599159706773;0;40.625;-0.053905834710652245;0.9660855282000718;0.2582222922258812;49.0;0.06667875220238872;0.9437761595693369;0.3305851790818116;52.0;0.10928656062855369
X, Q12, Q01;327.276 + 2.751*X + 0.711*Q12 - 0.267*Q01;OMP3;1.0328423955986954;0;46.875;-0.0667634141460518;0.8759106624296406;0.482473327181999;48.0;0.23278051144206824;0.8745239376600099;0.4849823527301082;50.0;0.2352078824596311
S_2802, Smax, H_2802, X, X1, X2, Xs, Q12, Q01, Q02, Y_sum;246.891 + 4.278*S_2802 - 1.953*Smax + 0.729*H_2802 - 3.907*X - 5.694*X1 + 6.549*X2 + 4.89*Xs + 0.074*Q12 - 0.354*Q01 - 0.465*Q02 + 4.197*Y_sum;HuberRegressor;1.0760999717801796;0;53.125;-0.15799114926530322;1.0106225539661724;0;56.00000000000001;-0.02135794658510881;0.9320553147565755;0.3623160088017377;56.00000000000001;0.131272890234021
S_2802, Smax, H_2802, X, X1, X2, Xs, Q12, Q01, Q02, Y_sum;0.234 + 4.113*S_2802 - 2.003*Smax + 0.84*H_2802 - 2.258*X - 4.465*X1 + 5.059*X2 + 4.836*Xs + 0.262*Q12 - 0.264*Q01 - 0.363*Q02 + 0.013*Y_sum;PassiveAggressiveRegressor;1.22720265257534;0;50.0;-0.5060263504879501;1.2234678022579548;0;48.0;-0.49687346316190983;0.8645506611175541;0.5025456739055667;53.0;0.25255215436120015
S_2802, H_2802, X, X1, X2, Xs, Q12, Q01, Q02;227.749 + 3.004*S_2802 + 0.583*H_2802 - 8.133*X - 9.813*X1 + 10.063*X2 + 9.121*Xs + 0.322*Q12 - 0.144*Q01 + 0.054*Q02;Lars10;1.8557264743917556;0;31.25;-2.4437207477584555;1.5747198697639666;0;28.999999999999996;-1.4797426682294437;0.6694332960302506;0.7428721708114222;65.0;0.551859062166075
S_2802, H_2802, X, X1, X2, Xs, Q12, Q01, Q02;225.748 + 3.262*S_2802 + 0.628*H_2802 - 19.81*X - 22.354*X1 + 21.856*X2 + 20.588*Xs + 0.394*Q12 - 0.329*Q01 + 0.338*Q02;Lars11;4.452065524970963;0;15.625;-18.820887438634976;3.6080593513553008;0;9.0;-12.018092282902431;1.460976130135262;0;37.0;-1.1344512528250053
S_2802, Smax, H_2802, X, X1, X2, Xs, Q12, Q01, Q02;242.504 + 4.849*S_2802 - 1.772*Smax + 0.722*H_2802 - 29.987*X - 33.409*X1 + 32.264*X2 + 30.823*Xs + 0.52*Q12 - 0.497*Q01 + 0.435*Q02;LarsCV;6.750120421412073;0;3.125;-44.564125703564294;5.434311946303443;0;4.0;-28.53174632973631;0.6117921765814603;0.7910185412957899;71.0;0.6257103326737193
S_2802, Smax, H_2802, X, X1, X2, Xs, Q12, Q01, Q02;250.955 + 5.649*S_2802 - 2.666*Smax + 0.77*H_2802 - 35.119*X - 38.984*X1 + 37.513*X2 + 35.984*Xs + 0.583*Q12 - 0.582*Q01 + 0.484*Q02;Lars12;7.912510195761923;0;3.125;-61.607817598036384;6.358570416919676;0;4.0;-39.43141774692606;165.1863906045132;0;0.0;-27285.54364094681
S_2802, Smax, H_2802, X, X1, X2, Xs, Q12, Q01, Q02, Y_sum;248.132 + 4.37*S_2802 - 2.156*Smax + 0.75*H_2802 - 4.868*X - 6.968*X1 + 7.083*X2 + 6.504*Xs - 69.404*Q12 - 69.808*Q01 - 63.312*Q02 + 1085.561*Y_sum;RidgeCV;116.94758396705186;0;0.0;-13675.73739573064;85.39486129704768;0;1.0;-7291.282335942011;82.42464996609803;0;1.0;-6792.822922033784
S_2802, Smax, H_2802, X, X1, X2, Xs, Q12, Q01, Q02, Y_sum;255.22 + 4.464*S_2802 - 2.349*Smax + 0.799*H_2802 - 5.273*X - 7.521*X1 + 7.427*X2 + 7.039*Xs - 102.411*Q12 - 102.772*Q01 - 93.183*Q02 + 1599.06*Y_sum;LinearRegression;172.22023169408402;0;0.0;-29658.80820476398;125.721824943129;0;1.0;-15804.977267030765;117.06460102390767;0;1.0;-13703.120812886686
S_2802, Smax, H_2802, X, X1, X2, Xs, Q12, Q01, Q02, Y_sum;255.22 + 4.464*S_2802 - 2.349*Smax + 0.799*H_2802 - 5.273*X - 7.521*X1 + 7.427*X2 + 7.039*Xs - 102.411*Q12 - 102.772*Q01 - 93.183*Q02 + 1599.06*Y_sum;OMP11;172.22023179170853;0;0.0;-29658.808238389804;125.72182501435621;0;1.0;-15804.977284940402;117.06460113683099;0;1.0;-13703.12083932533
S_2802, Smax, H_2802, X, X1, X2, Xs, Q12, Q01, Q02, Y_sum;255.22 + 4.464*S_2802 - 2.349*Smax + 0.799*H_2802 - 5.273*X - 7.521*X1 + 7.427*X2 + 7.039*Xs - 102.411*Q12 - 102.772*Q01 - 93.183*Q02 + 1599.06*Y_sum;LassoLarsCV;172.22023192235267;0;0.0;-29658.808283388942;125.72182510967478;0;1.0;-15804.977308907653;117.06460108173457;0;1.0;-13703.120826425646
S_2802, Smax, H_2802, X, X1, X2, Xs, Q12, Q01, Q02, Y_sum; - 890.479 - 9.347*S_2802 + 28.29*Smax - 7.12*H_2802 + 28.84*X + 48.634*X1 - 16.501*X2 - 48.983*Xs + 5326.858*Q12 + 5318.692*Q01 + 4820.643*Q02 - 82862.116*Y_sum;Lars13;8918.622970386743;0;0.0;-79541834.68791004;6506.789190659003;0;0.0;-42338304.57167685;165.1863906045132;0;0.0;-27285.54364094681
S_2802, Smax, H_2802, X, X1, X2, Xs, Q12, Q01, Q02, Y_sum; - 890.479 - 9.347*S_2802 + 28.29*Smax - 7.12*H_2802 + 28.84*X + 48.634*X1 - 16.501*X2 - 48.983*Xs + 5326.858*Q12 + 5318.692*Q01 + 4820.643*Q02 - 82862.116*Y_sum;Lars14;8918.622970386743;0;0.0;-79541834.68791004;6506.789190659003;0;0.0;-42338304.57167685;165.1863906045132;0;0.0;-27285.54364094681
