Predictors;Equations;Method;Criterion;Correlation;Pm;R2;Criterion_t;Correlation_t;Pm_t;R2_t;Criterion_f;Correlation_f;Pm_f;R2_f
;;KNeighborsRegressor;0.38544386710145845;0.9227312855397682;91.8918918918919;0.8514330253138732;0.30278862201993;0.953057737167729;95.0;0.9083190503752719;0.27386980626128626;0.9617667748567765;96.0;0.9249953292184055
;;AdaBoostRegressor;0.3917705279118912;0.9200629616823177;91.8918918918919;0.846515853459638;0.28339619383658887;0.9590029183057446;96.0;0.9196865973189345;0.2790160725421076;0.9602864318853919;95.0;0.9221500312631774
;;StackingRegressorRidge;0.43381963904167087;0.9009997340630875;86.48648648648648;0.8118005207817545;0.4358549673205287;0.9000169150977224;89.0;0.8100304474620208;0.40373125787500874;0.9148776264696078;92.0;0.8370010714146632
;;VotingRegressor;0.43710031087721335;0.899412762990966;86.48648648648648;0.8089433182310435;0.37037511086628755;0.9288822730845848;95.0;0.8628222772507852;0.3497710746329801;0.9368352018098436;96.0;0.8776601953500902
;;BaggingRegressor;0.45093405196235437;0.8925572703086412;91.8918918918919;0.7966584807808126;0.3980425144355491;0.9173669694848543;91.0;0.8415621567018257;0.3539547969485995;0.9352625309062026;95.0;0.8747160017170756
;;ExtraTreesRegressor;0.45168877168560634;0.8921755732663544;86.48648648648648;0.7959772535331482;0.43184916262086215;0.9019458413583712;92.0;0.8135063007436601;0.4113852503322624;0.9114615602476397;92.0;0.8307621758090618
;;HistGradientBoostingRegressor;0.49606863499387266;0.8682833116991918;86.48648648648648;0.7539159093753159;0.42438012849991985;0.9054841282619986;88.0;0.8199015065343915;0.399022467901683;0.916941148662034;95.0;0.8407810701096503
;;RandomForestRegressor;0.5126552404793705;0.8585945518165363;86.48648648648648;0.7371846044090387;0.4434080639400676;0.8963198585510203;94.0;0.8033892888329209;0.42588694993471193;0.9047763844593361;95.0;0.8186203058753082
S_2802, H_2802, X2, X3, Xs;96.727 + 0.559*S_2802 + 0.14*H_2802 + 0.744*X2 + 0.217*X3 + 0.069*Xs;HuberRegressor;0.7357050600556001;0.6773020482831761;54.054054054054056;0.4587380646085859;0.7516258868952856;0.6595896649803386;60.0;0.4350585261488753;0.7496080003862277;0.6618820482208;60.0;0.43808784575696136
S_2802, X2, X3, Xs;101.689 + 0.509*S_2802 + 0.763*X2 + 0.234*X3 + 0.169*Xs;OMP4;0.7370208089954101;0.6758700519387963;59.45945945945946;0.4568003271077512;0.7448535377700309;0.6672280024635275;61.0;0.44519320727146927;0.7419122907394947;0.6704969446982406;61.0;0.4495661528496757
S_2802, X2, X3;118.65 + 0.536*S_2802 + 0.716*X2 + 0.248*X3;OMP3;0.737815838361711;0.6750020656728433;70.27027027027027;0.45562778866260545;0.7197968438749429;0.6941847762286861;65.0;0.4818925035476711;0.7194041347255099;0.6945917440769365;64.0;0.48245769093984037
S_2802, X2, X3, Xs;129.565 + 0.471*S_2802 + 0.52*X2 + 0.17*X3 + 0.088*Xs;Lars4;0.7378297058457688;0.674986907407504;67.56756756756756;0.45560732517154623;0.7232845333693724;0.6905501312639433;59.0;0.4768594837886494;0.7217718032176698;0.6921311032455582;60.0;0.47904546407991344
S_2802, H_2802, X2, X3, Xs;107.116 + 0.548*S_2802 + 0.077*H_2802 + 0.604*X2 + 0.226*X3 + 0.047*Xs;QuantileRegressor;0.7382396224830761;0.6745385532317967;62.16216216216216;0.45500225979604525;0.7637236247090529;0.6455433564535118;60.0;0.4167262250612659;0.7611214348271079;0.6486094059190974;60.0;0.42069416144672456
S_2802, X3;143.997 + 0.568*S_2802 + 0.217*X3;OMP2;0.7389949463169143;0.673710968678751;67.56756756756756;0.453886469318061;0.7366326873625104;0.676293045882542;61.0;0.457372283909086;0.7308136621544914;0.6825770221801646;62.0;0.4659113912083409
S_2802, H_2802, X2, X3, Xs;85.831 + 0.567*S_2802 + 0.187*H_2802 + 0.819*X2 + 0.195*X3 + 0.136*Xs;ElasticNetCV;0.7469401076267584;0.6648913261718237;59.45945945945946;0.4420804756185265;0.7704284202035739;0.6375265087371861;56.00000000000001;0.40644004934262534;0.7660971937839882;0.6427247386527909;56.00000000000001;0.4130950896762985
S_2802, H_2802, X2, X3, Xs;85.635 + 0.567*S_2802 + 0.188*H_2802 + 0.821*X2 + 0.195*X3 + 0.136*Xs;LassoCV;0.7470747078552442;0.6647400852084983;59.45945945945946;0.4418793808830015;0.7707227513995496;0.6371706525532292;56.00000000000001;0.4059864404751081;0.766381718344743;0.64238544643147;56.00000000000001;0.4126590617869591
S_2802, H_2802, X2, X3, Xs;85.625 + 0.567*S_2802 + 0.188*H_2802 + 0.819*X2 + 0.195*X3 + 0.136*Xs;BayesianRidge;0.7471154753698266;0.6646942654054705;59.45945945945946;0.441818466462918;0.7708644668063962;0.6369991945169872;56.00000000000001;0.4057679738152906;0.7665751998282094;0.6421545476038777;56.00000000000001;0.4123624630083409
S_2802, H_2802, X2, X3, Xs;85.186 + 0.568*S_2802 + 0.19*H_2802 + 0.824*X2 + 0.196*X3 + 0.136*Xs;RidgeCV;0.747420355410336;0.6643514223047069;59.45945945945946;0.441362812318287;0.7715279707873006;0.6361954026027147;56.00000000000001;0.4047445902928303;0.7671664229488894;0.6414481113073807;56.00000000000001;0.4114556794998059
S_2802, H_2802, X2, X3, Xs;85.183 + 0.568*S_2802 + 0.19*H_2802 + 0.824*X2 + 0.196*X3 + 0.136*Xs;LarsCV;0.7474221298196634;0.6643494260220583;59.45945945945946;0.4413601598558381;0.771531816519543;0.63619073877105;56.00000000000001;0.4047386560980544;0.7671697818202308;0.6414440941047782;56.00000000000001;0.4114505258618997
S_2802, H_2802, X2, X3, Xs;85.183 + 0.568*S_2802 + 0.19*H_2802 + 0.824*X2 + 0.196*X3 + 0.136*Xs;Lars5;0.7474221298196634;0.6643494260220583;59.45945945945946;0.4413601598558381;0.771531816519543;0.63619073877105;56.00000000000001;0.4047386560980544;0.7671697818202308;0.6414440941047782;56.00000000000001;0.4114505258618997
S_2802, H_2802, X2, X3, Xs;85.183 + 0.568*S_2802 + 0.19*H_2802 + 0.824*X2 + 0.196*X3 + 0.136*Xs;Lars6;0.7474221298196634;0.6643494260220583;59.45945945945946;0.4413601598558381;0.771531816519543;0.63619073877105;56.00000000000001;0.4047386560980544;0.7671697818202308;0.6414440941047782;56.00000000000001;0.4114505258618997
S_2802, H_2802, X2, X3, Xs;85.183 + 0.568*S_2802 + 0.19*H_2802 + 0.824*X2 + 0.196*X3 + 0.136*Xs;Lars7;0.7474221298196634;0.6643494260220583;59.45945945945946;0.4413601598558381;0.771531816519543;0.63619073877105;56.00000000000001;0.4047386560980544;0.7671697818202308;0.6414440941047782;56.00000000000001;0.4114505258618997
S_2802, H_2802, X2, X3, Xs;85.183 + 0.568*S_2802 + 0.19*H_2802 + 0.824*X2 + 0.196*X3 + 0.136*Xs;Lars8;0.7474221298196634;0.6643494260220583;59.45945945945946;0.4413601598558381;0.771531816519543;0.63619073877105;56.00000000000001;0.4047386560980544;0.7671697818202308;0.6414440941047782;56.00000000000001;0.4114505258618997
S_2802, H_2802, X2, X3, Xs;85.183 + 0.568*S_2802 + 0.19*H_2802 + 0.824*X2 + 0.196*X3 + 0.136*Xs;Lars9;0.7474221298196634;0.6643494260220583;59.45945945945946;0.4413601598558381;0.771531816519543;0.63619073877105;56.00000000000001;0.4047386560980544;0.7671697818202308;0.6414440941047782;56.00000000000001;0.4114505258618997
S_2802, H_2802, X2, X3, Xs;85.183 + 0.568*S_2802 + 0.19*H_2802 + 0.824*X2 + 0.196*X3 + 0.136*Xs;Lars10;0.7474221298196634;0.6643494260220583;59.45945945945946;0.4413601598558381;0.771531816519543;0.63619073877105;56.00000000000001;0.4047386560980544;0.7671697818202308;0.6414440941047782;56.00000000000001;0.4114505258618997
S_2802, H_2802, X2, X3, Xs;85.183 + 0.568*S_2802 + 0.19*H_2802 + 0.824*X2 + 0.196*X3 + 0.136*Xs;Lars11;0.7474221298196634;0.6643494260220583;59.45945945945946;0.4413601598558381;0.771531816519543;0.63619073877105;56.00000000000001;0.4047386560980544;0.7671697818202308;0.6414440941047782;56.00000000000001;0.4114505258618997
S_2802, H_2802, X2, X3, Xs;85.183 + 0.568*S_2802 + 0.19*H_2802 + 0.824*X2 + 0.196*X3 + 0.136*Xs;Lars12;0.7474221298196634;0.6643494260220583;59.45945945945946;0.4413601598558381;0.771531816519543;0.63619073877105;56.00000000000001;0.4047386560980544;0.7671697818202308;0.6414440941047782;56.00000000000001;0.4114505258618997
S_2802, H_2802, X2, X3, Xs;85.183 + 0.568*S_2802 + 0.19*H_2802 + 0.824*X2 + 0.196*X3 + 0.136*Xs;Lars13;0.7474221298196634;0.6643494260220583;59.45945945945946;0.4413601598558381;0.771531816519543;0.63619073877105;56.00000000000001;0.4047386560980544;0.7671697818202308;0.6414440941047782;56.00000000000001;0.4114505258618997
S_2802, H_2802, X2, X3, Xs;85.183 + 0.568*S_2802 + 0.19*H_2802 + 0.824*X2 + 0.196*X3 + 0.136*Xs;Lars14;0.7474221298196634;0.6643494260220583;59.45945945945946;0.4413601598558381;0.771531816519543;0.63619073877105;56.00000000000001;0.4047386560980544;0.7671697818202308;0.6414440941047782;56.00000000000001;0.4114505258618997
S_2802, H_2802, X2, X3, Xs;85.183 + 0.568*S_2802 + 0.19*H_2802 + 0.824*X2 + 0.196*X3 + 0.136*Xs;LassoLarsCV;0.7474221298196634;0.6643494260220583;59.45945945945946;0.4413601598558381;0.771531816519543;0.63619073877105;56.00000000000001;0.4047386560980544;0.7671697818202308;0.6414440941047782;56.00000000000001;0.4114505258618997
S_2802, H_2802, X2, X3, Xs;85.183 + 0.568*S_2802 + 0.19*H_2802 + 0.824*X2 + 0.196*X3 + 0.136*Xs;OMPCV;0.7474221298196634;0.6643494260220583;59.45945945945946;0.4413601598558382;0.7715318165195428;0.63619073877105;56.00000000000001;0.4047386560980546;0.7671697818202308;0.6414440941047782;56.00000000000001;0.4114505258618997
S_2802, H_2802, X2, X3, Xs;85.183 + 0.568*S_2802 + 0.19*H_2802 + 0.824*X2 + 0.196*X3 + 0.136*Xs;OMP5;0.7474221298196634;0.6643494260220583;59.45945945945946;0.4413601598558382;0.7715318165195428;0.63619073877105;56.00000000000001;0.4047386560980546;0.7671697818202308;0.6414440941047782;56.00000000000001;0.4114505258618997
S_2802, H_2802, X2, X3, Xs;85.183 + 0.568*S_2802 + 0.19*H_2802 + 0.824*X2 + 0.196*X3 + 0.136*Xs;LinearRegression;0.7474221298196635;0.6643494260220582;59.45945945945946;0.441360159855838;0.7715318165195434;0.6361907387710494;56.00000000000001;0.4047386560980538;0.7671697818202308;0.6414440941047782;56.00000000000001;0.4114505258618997
S_2802, X2, X3;159.384 + 0.431*S_2802 + 0.26*X2 + 0.102*X3;Lars3;0.7625115602015213;0.6469745903503797;70.27027027027027;0.4185761205590417;0.739499099971171;0.6731575455581168;54.0;0.45314108114182794;0.7354770957853509;0.6775495860637403;53.0;0.45907344157514596
S_2802;177.269 + 0.543*S_2802;OMP1;0.787404067747689;0.6164372101799118;64.86486486486487;0.3799948340943925;0.7932204543256498;0.6089345702449563;54.0;0.3708013108394099;0.7877530510950281;0.6159911772829819;54.0;0.3794451304904741
S_2802, X3;182.583 + 0.371*S_2802 + 0.019*X3;Lars2;0.800165098661495;0.5997798053319567;59.45945945945946;0.35973581488403983;0.7856273575337791;0.6186999717912485;52.0;0.3827896550944918;0.779583629580422;0.6262981434510366;53.0;0.3922493644902154
S_2802;186.234 + 0.353*S_2802;Lars1;0.8120518517428273;0.5835852894659401;59.45945945945946;0.3405717900810451;0.7990207542860576;0.601303446040466;52.0;0.36156583422013977;0.7970474725081742;0.603916655316221;52.0;0.3647153265683314
S_2802, H_2802, X2, X3, Xs;0.295 + 0.712*S_2802 + 0.62*H_2802 + 1.304*X2 + 0.226*X3 + 0.332*Xs;PassiveAggressiveRegressor;1.0230908697629157;0;37.83783783783784;-0.0467149277922394;1.141377861477583;0;40.0;-0.30274342267114007;1.052677765541976;0;50.0;-0.10813047806644716
