Predictors;Equations;Method;Criterion;Correlation;Pm;R2;Criterion_t;Correlation_t;Pm_t;R2_t;Criterion_f;Correlation_f;Pm_f;R2_f
S_2802, Smax, X, X2, X3;147.253 + 1.521*S_2802 + 0.119*Smax + 0.118*X + 0.161*X2 + 0.149*X3;Lars5;0.7344875261084367;0.6786221879596249;75.67567567567568;0.4605280739911085;0.7557773755962598;0.6548286482254958;74.0;0.4288005585368301;0.7508846125989384;0.6604334172058091;75.0;0.43617229856214224
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;41.492 + 1.797*S_2802 + 0.11*Smax + 0.157*H_2802 - 0.824*X - 0.827*X1 + 1.93*X2 + 0.316*X3 + 1.179*Xs;LassoCV;0.7372300222195655;0.6756418388008094;67.56756756756756;0.45649189433813897;0.7494768933788196;0.6620305025383901;77.0;0.43828438629123345;0.7468148438987555;0.6650320209828076;74.0;0.4422675889324774
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;41.513 + 1.797*S_2802 + 0.109*Smax + 0.157*H_2802 - 0.825*X - 0.829*X1 + 1.932*X2 + 0.316*X3 + 1.181*Xs;LassoLarsCV;0.7374465224192395;0.6754055274957188;67.56756756756756;0.45617262657177005;0.749611109661698;0.6618785268247928;77.0;0.43808318427175796;0.7638306812288563;0.6454166796833355;74.0;0.41656269041346117
S_2802, Smax, X, X3;163.047 + 1.511*S_2802 + 0.082*Smax + 0.11*X + 0.09*X3;Lars4;0.739090420848228;0.6736062275620597;72.97297297297297;0.4537453498103893;0.7572573086327348;0.6531166576671483;72.0;0.42656136852230686;0.7523975521554466;0.6587092860363304;71.0;0.43389792351049217
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;40.914 + 1.732*S_2802 + 0.071*Smax + 0.163*H_2802 - 0.864*X - 0.875*X1 + 1.686*X2 + 0.429*X3 + 1.115*Xs;HuberRegressor;0.7429875033345923;0.6693052890039263;75.67567567567568;0.4479695698886291;0.7733777942518693;0.6339454135476598;76.0;0.40188678735811345;0.7735898130348718;0.6336866742868056;76.0;0.40155880116867204
;;HistGradientBoostingRegressor;0.7443129183348771;0.6678310262332969;64.86486486486487;0.4459982795998185;0.7720131131144427;0.635606602529699;74.0;0.40399575317934666;0.8199641474859256;0.572414881740228;73.0;0.3276587968376792
S_2802, Smax, H_2802, X2, X3;79.336 + 1.495*S_2802 + 0.296*Smax + 0.053*H_2802 + 0.573*X2 + 0.421*X3;QuantileRegressor;0.7495525750949203;0.6619448142923803;72.97297297297297;0.4381709371685737;0.8010322375064621;0.598621211180652;74.0;0.358347354475391;0.7967650048836324;0.604289274265881;77.0;0.36516552699278504
S_2802, Smax, X;183.047 + 1.442*S_2802 + 0.05*Smax + 0.067*X;Lars3;0.7518696069627822;0.6593118337521566;64.86486486486487;0.43469209412563126;0.7651379926141526;0.6438663310489103;65.0;0.414563852258385;0.7550767400428595;0.6556364210797384;67.0;0.4298591166462479
S_2802, X;188.397 + 1.424*S_2802 + 0.044*X;Lars2;0.7533825699028565;0.6575824688710669;64.86486486486487;0.4324147033665676;0.7667572000826569;0.6419372213241762;65.0;0.41208339612140454;0.7592592695098972;0.6507882617743634;67.0;0.42352536166329724
S_2802;195.925 + 1.328*S_2802;Lars1;0.7622198928378963;0.6473181868001129;64.86486486486487;0.4190208349621859;0.7762435826780348;0.6304331053737334;64.0;0.3974459003511689;0.7783234112592431;0.6278635739440337;64.0;0.3942126674857751
;;AdaBoostRegressor;0.7622362267284292;0.6472989530833545;81.08108108108108;0.4189959346628067;0.7728111958138341;0.6346360024650286;78.0;0.40276285562479186;0.7627365681235952;0.6467093069123407;77.0;0.4182329276470401
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;43.39 + 1.799*S_2802 + 0.094*Smax + 0.159*H_2802 - 1.016*X - 1.039*X1 + 2.127*X2 + 0.309*X3 + 1.376*Xs;RidgeCV;0.7628298451989525;0.6465992787451454;59.45945945945946;0.41809062727374213;0.7660241465769838;0.6428117973878541;74.0;0.41320700686100376;0.7636808847658847;0.6455939174459402;74.0;0.4167915062431956
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;43.408 + 1.799*S_2802 + 0.093*Smax + 0.159*H_2802 - 1.018*X - 1.041*X1 + 2.129*X2 + 0.309*X3 + 1.378*Xs;LinearRegression;0.7630836826117817;0.6462996931235861;59.45945945945946;0.4177032933316416;0.7661889373114208;0.6426153688961973;74.0;0.41295451234159575;0.7638306812288622;0.6454166796833285;74.0;0.4165626904134523
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;43.408 + 1.799*S_2802 + 0.093*Smax + 0.159*H_2802 - 1.018*X - 1.041*X1 + 2.129*X2 + 0.309*X3 + 1.378*Xs;OMP8;0.7630836826117864;0.6462996931235806;59.45945945945946;0.4177032933316345;0.7661889373114243;0.6426153688961931;74.0;0.4129545123415902;0.7638306812288586;0.6454166796833328;74.0;0.41656269041345784
S_2802, H_2802, X, X1, X2, X3, Xs;44.257 + 1.875*S_2802 + 0.162*H_2802 - 1.039*X - 1.071*X1 + 2.153*X2 + 0.308*X3 + 1.412*Xs;OMP7;0.7676040277426142;0.6409243766571187;59.45945945945946;0.4107840565933162;0.7673872298535268;0.6411839357452199;74.0;0.4111168394577305;0.7650086074441913;0.6440200544519551;73.0;0.41476183053629934
;;RandomForestRegressor;0.7836156604792911;0.6212459228450553;83.78378378378379;0.3859464966516043;0.857586376233255;0.514339972488153;77.0;0.264545607299114;0.8369325548297993;0.5473060374836595;78.0;0.2995438986660648
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;0.201 + 1.499*S_2802 + 0.673*Smax - 0.101*H_2802 - 0.285*X - 0.494*X1 + 1.565*X2 + 0.428*X3 + 0.843*Xs;PassiveAggressiveRegressor;0.789681018320705;0.6135176356910812;70.27027027027027;0.3764038893039744;0.8324546991772284;0.5540931093397122;70.0;0.3070191738177501;0.8987590376462568;0.43844291789145645;64.0;0.19223219224917454
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;75.899 + 1.851*S_2802 - 0.191*Smax + 0.195*H_2802 - 4.844*X - 5.133*X1 + 6.029*X2 + 0.154*X3 + 5.299*Xs;LarsCV;1.7969356808109034;0;21.62162162162162;-2.228977840971345;1.6051220334848828;0;31.0;-1.5764167423786453;1.6522517947459283;0;28.999999999999996;-1.7299359932411407
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;94.16 + 1.872*S_2802 - 0.344*Smax + 0.215*H_2802 - 6.697*X - 7.177*X1 + 7.932*X2 + 0.083*X3 + 7.195*Xs;Lars9;2.4065410886197416;0;21.62162162162162;-4.791440011215092;2.1344112993058246;0;22.0;-3.5557115946043796;2.1227770012229197;0;22.0;-3.506182196920972
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;94.16 + 1.872*S_2802 - 0.344*Smax + 0.215*H_2802 - 6.697*X - 7.177*X1 + 7.932*X2 + 0.083*X3 + 7.195*Xs;Lars10;2.4065410886197416;0;21.62162162162162;-4.791440011215092;2.1344112993058246;0;22.0;-3.5557115946043796;2.1227770012229197;0;22.0;-3.506182196920972
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;94.16 + 1.872*S_2802 - 0.344*Smax + 0.215*H_2802 - 6.697*X - 7.177*X1 + 7.932*X2 + 0.083*X3 + 7.195*Xs;Lars11;2.4065410886197416;0;21.62162162162162;-4.791440011215092;2.1344112993058246;0;22.0;-3.5557115946043796;2.1227770012229197;0;22.0;-3.506182196920972
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;94.16 + 1.872*S_2802 - 0.344*Smax + 0.215*H_2802 - 6.697*X - 7.177*X1 + 7.932*X2 + 0.083*X3 + 7.195*Xs;Lars12;2.4065410886197416;0;21.62162162162162;-4.791440011215092;2.1344112993058246;0;22.0;-3.5557115946043796;2.1227770012229197;0;22.0;-3.506182196920972
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;94.16 + 1.872*S_2802 - 0.344*Smax + 0.215*H_2802 - 6.697*X - 7.177*X1 + 7.932*X2 + 0.083*X3 + 7.195*Xs;Lars13;2.4065410886197416;0;21.62162162162162;-4.791440011215092;2.1344112993058246;0;22.0;-3.5557115946043796;2.1227770012229197;0;22.0;-3.506182196920972
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;94.16 + 1.872*S_2802 - 0.344*Smax + 0.215*H_2802 - 6.697*X - 7.177*X1 + 7.932*X2 + 0.083*X3 + 7.195*Xs;Lars14;2.4065410886197416;0;21.62162162162162;-4.791440011215092;2.1344112993058246;0;22.0;-3.5557115946043796;2.1227770012229197;0;22.0;-3.506182196920972
