Predictors;Equations;Method;Criterion;Correlation;Pm;R2;Criterion_t;Correlation_t;Pm_t;R2_t;Criterion_f;Correlation_f;Pm_f;R2_f
;;AdaBoostRegressor;0.4660293591044411;0.88476925605081;83.33333333333334;0.7828166364527038;0.5034624023790172;0.8640171348941805;85.0;0.7465256093907486;0.5235989519527541;0.8519648687087851;84.0;0.7258441375139775
;;KNeighborsRegressor;0.4972706631158585;0.8675954631072678;86.66666666666667;0.7527218876043144;0.4728768003951208;0.8811285556875756;88.0;0.7763875316480731;0.48834710696263534;0.872649473225776;87.0;0.7615171031212244
;;ExtraTreesRegressor;0.5648297197220057;0.8252074816182658;80.0;0.6809673877187605;0.5736701293932311;0.8190864317286384;77.0;0.6709025826419533;0.5837943841430862;0.8119015439343583;77.0;0.6591841170429947
;;VotingRegressor;0.5703446036159114;0.8214055229460104;80.0;0.6747070331262088;0.5629280301509104;0.826505918230726;80.0;0.6831120328704157;0.5743098653919017;0.8186380021190904;78.0;0.6701681785135357
;;StackingRegressorRidge;0.5768926464510593;0.8168199767823342;73.33333333333333;0.667194874470693;0.5938542831623382;0.80457261348479;76.0;0.6473370903697455;0.5708188058881363;0.82107605667468;76.0;0.6741658908444421
;;BaggingRegressor;0.6130131936157744;0.7900726703620301;66.66666666666666;0.624214824452989;0.6336611905478919;0.7736106873572961;72.0;0.5984734955934281;0.6306861396092287;0.7760380102190927;73.0;0.6022349933048086
S_2802, Smax, H_2802, X, X1, X2, X3, Xs, L_max, L_2802, Q01; - 65.576 + 0.326*S_2802 + 0.567*Smax + 0.334*H_2802 + 0.277*X - 0.098*X1 + 0.326*X2 + 0.387*X3 + 0.201*Xs + 0.189*L_max + 1.113*L_2802 + 0.197*Q01;Lars11;0.6381154938850141;0.7699406577547938;66.66666666666666;0.5928086164638846;0.6456969565177655;0.7635937665694338;70.0;0.5830754403436949;0.6537942609193241;0.7566723626438029;67.0;0.5725530643889547
S_2802, Smax, H_2802, X, X1, X2, X3, Xs, L_max, L_2802, Q12, Q01; - 70.193 + 0.206*S_2802 + 0.646*Smax + 0.37*H_2802 - 0.271*X - 0.657*X1 + 0.99*X2 + 0.472*X3 + 0.765*Xs - 0.533*L_max + 1.829*L_2802 - 0.458*Q12 + 0.386*Q01;LarsCV;0.646530137365072;0.7628884462873331;76.66666666666667;0.5819987814787011;0.6703026000099865;0.7420878818710436;66.0;0.550694424419852;0.6470095746866433;0.7624818753674142;69.0;0.581378610263809
S_2802, Smax, H_2802, X, X1, X2, X3, Xs, L_max, L_2802, Q12, Q01; - 70.349 + 0.202*S_2802 + 0.649*Smax + 0.372*H_2802 - 0.289*X - 0.676*X1 + 1.012*X2 + 0.475*X3 + 0.784*Xs - 0.558*L_max + 1.854*L_2802 - 0.474*Q12 + 0.392*Q01;Lars12;0.650068269185998;0.7598758091935293;76.66666666666667;0.5774112453975209;0.6739562847545132;0.7387712272685595;65.0;0.5457829262398934;0.6879731631564991;0.7257361275122254;64.0;0.5266929267764409
S_2802, Smax, H_2802, X, X2, X3, Xs, L_max, L_2802, Q01; - 64.125 + 0.321*S_2802 + 0.573*Smax + 0.335*H_2802 + 0.376*X + 0.219*X2 + 0.388*X3 + 0.087*Xs + 0.264*L_max + 1.035*L_2802 + 0.189*Q01;Lars10;0.6553058122400931;0.7553636822381334;66.66666666666666;0.5705742924443519;0.6561098787432658;0.7546653741993845;68.0;0.5695198270154971;0.6688371594983518;0.7434089413466698;68.0;0.5526568540741763
;;HistGradientBoostingRegressor;0.6677289684177011;0.74440447656891;60.0;0.5541380247358327;0.6946056171892616;0.7193907398410998;63.0;0.5175230365691249;0.7043226040049647;0.7098800388006875;59.0;0.5039296694876657
Smax, H_2802, X, X2, X3, Xs, L_2802; - 99.264 + 0.92*Smax + 0.428*H_2802 + 0.296*X + 0.426*X2 + 0.452*X3 + 0.185*Xs + 1.435*L_2802;OMP7;0.6682281277932862;0.7439564296555811;70.0;0.5534711692258795;0.6570672757105958;0.7538319409458955;64.0;0.5682625951902558;0.6560273199135492;0.7547371433333897;65.0;0.5696281555270457
Smax, H_2802, X, X2, X3, L_2802; - 87.216 + 0.887*Smax + 0.446*H_2802 + 0.379*X + 0.39*X2 + 0.487*X3 + 1.357*L_2802;OMP6;0.6891432175111434;0.7246251622448595;70.0;0.5250816257583888;0.664009537910578;0.7477241025697785;63.0;0.5590913335637806;0.6629762201037314;0.748640455477106;63.0;0.5604625315769688
;;RandomForestRegressor;0.6920874488590568;0.7218136623338204;60.0;0.5210149631317624;0.7326477136029715;0.6806080573666008;56.00000000000001;0.4632273277523381;0.8182356375261013;0.5748829806858563;47.0;0.33049044148225437
Smax, H_2802, X, X3, L_2802; - 65.27 + 0.877*Smax + 0.381*H_2802 + 0.399*X + 0.497*X3 + 1.316*L_2802;OMPCV;0.6935614398607671;0.7203974799638457;70.0;0.5189725291382596;0.668276883945456;0.743912633569394;62.0;0.5534060063841515;0.6679809564800053;0.7441783669121652;64.0;0.5538014417800572
Smax, H_2802, X, X3, L_2802; - 65.27 + 0.877*Smax + 0.381*H_2802 + 0.399*X + 0.497*X3 + 1.316*L_2802;OMP5;0.6935614398607671;0.7203974799638457;70.0;0.5189725291382596;0.668276883945456;0.743912633569394;62.0;0.5534060063841515;0.6679809564800053;0.7441783669121652;64.0;0.5538014417800572
S_2802, Smax, H_2802, X, X2, X3, L_max, L_2802, Q12, Q01; - 71.11 + 0.194*S_2802 + 0.728*Smax + 0.397*H_2802 + 0.3*X + 0.302*X2 + 0.431*X3 + 0.46*L_max + 0.897*L_2802 - 0.339*Q12 + 0.475*Q01;QuantileRegressor;0.6966774931810236;0.7173844649105562;66.66666666666666;0.5146404704950049;0.7081002870386727;0.7061118774640102;67.0;0.49859398349574935;0.7161119911800002;0.6979853981912625;65.0;0.48718361608821537
S_2802, Smax, H_2802, X, X2, X3, Xs, L_max, L_2802; - 35.813 + 0.209*S_2802 + 0.567*Smax + 0.294*H_2802 + 0.431*X + 0.021*X2 + 0.431*X3 + 0.01*Xs + 0.37*L_max + 0.847*L_2802;Lars9;0.7024055684393131;0.7117769435893841;63.33333333333333;0.5066264174254453;0.6988526919871781;0.7152656254163724;65.0;0.5116049149022743;0.70941368629053;0.7047923252304054;62.0;0.49673222170368136
S_2802, Smax, H_2802, X, X3, L_2802;17.765 + 0.26*S_2802 + 0.358*Smax + 0.162*H_2802 + 0.461*X + 0.367*X3 + 0.97*L_2802;Lars6;0.7027515372659191;0.7114353638036188;60.0;0.5061402768703875;0.6882006879518306;0.7255203740093223;64.0;0.5263798131026269;0.6981015775084595;0.7159987342727642;61.0;0.5126541874802002
S_2802, Smax, H_2802, X, X3, L_max, L_2802; - 32.87 + 0.206*S_2802 + 0.561*Smax + 0.287*H_2802 + 0.438*X + 0.431*X3 + 0.382*L_max + 0.824*L_2802;Lars8;0.7073191026824794;0.7068943959181259;63.33333333333333;0.4996996869804522;0.7036933010667236;0.7105038620822673;64.0;0.5048157380338175;0.7143037475209333;0.6998358066557833;61.0;0.4897701562775508
S_2802, Smax, H_2802, X, X3, L_max, L_2802; - 32.756 + 0.206*S_2802 + 0.561*Smax + 0.287*H_2802 + 0.439*X + 0.431*X3 + 0.382*L_max + 0.824*L_2802;Lars7;0.7073888602703787;0.7068245895307934;63.33333333333333;0.4996010003653746;0.7037285100906016;0.7104689888275646;64.0;0.5047661840856621;0.7181193395535344;0.6959199768358397;61.0;0.48430461415919557
X, X3, L_2802; - 27.134 + 0.752*X + 0.653*X3 + 1.364*L_2802;OMP3;0.7157201209529686;0.6983872195731162;70.0;0.48774470846306794;0.6801173920875424;0.7331032212315263;62.0;0.5374403329800401;0.67868320043679;0.7344311495605806;62.0;0.539389113444876
Smax, X, X3, L_2802; - 32.305 + 0.939*Smax + 0.399*X + 0.605*X3 + 1.326*L_2802;OMP4;0.720330580509612;0.6936309211552535;66.66666666666666;0.4811238547826854;0.6871854353640149;0.7264820558166384;61.0;0.5277761774235692;0.6863908462512582;0.7272328417931093;61.0;0.5288676061824815
