Predictors;Equations;Method;Criterion;Correlation;Pm;R2;Criterion_t;Correlation_t;Pm_t;R2_t;Criterion_f;Correlation_f;Pm_f;R2_f
S_2802, Smax, X, X1, X2, X3;112.326 + 0.232*S_2802 + 0.293*Smax + 0.048*X - 0.022*X1 + 0.557*X2 + 0.223*X3;QuantileRegressor;0.8295759511178205;0.55839389442128;62.16216216216216;0.3118037413269634;0.8662099197171873;0.4996802727580346;50.0;0.249680374983544;0.8559245881409807;0.5171006666169485;51.0;0.26739309941569267
S_2802, Smax, H_2802, X, X1, X2, X3;106.589 + 0.199*S_2802 + 0.316*Smax + 0.039*H_2802 + 0.157*X - 0.039*X1 + 0.572*X2 + 0.181*X3;Lars7;0.8481287056772772;0.5297902401952933;62.16216216216216;0.2806776986061864;0.864225535528619;0.5031045852904461;48.0;0.2531142237402717;0.8518887453141832;0.5237227946223333;50.0;0.27428556560702666
S_2802, Smax, X, X2, X3;103.388 + 0.189*S_2802 + 0.333*Smax + 0.172*X + 0.586*X2 + 0.202*X3;OMPCV;0.848743638320409;0.5288045351645868;62.16216216216216;0.2796342364106347;0.8659583994596319;0.5001160369407409;49.0;0.2501160504053127;0.8568040056108064;0.5156422170160986;49.0;0.2658868959692774
S_2802, Smax, X, X2, X3;103.388 + 0.189*S_2802 + 0.333*Smax + 0.172*X + 0.586*X2 + 0.202*X3;OMP5;0.848743638320409;0.5288045351645868;62.16216216216216;0.2796342364106347;0.8659583994596319;0.5001160369407409;49.0;0.2501160504053127;0.8568040056108064;0.5156422170160986;49.0;0.2658868959692774
S_2802, Smax, X, X1, X2, X3;109.829 + 0.17*S_2802 + 0.337*Smax + 0.169*X - 0.004*X1 + 0.519*X2 + 0.18*X3;Lars6;0.8603776552930509;0.5096570320052811;59.45945945945946;0.2597502902724319;0.8781786259278941;0.47833283492082773;45.0;0.22880230096339593;0.8627533303466219;0.5056250497906652;47.0;0.2556566909758127
S_2802, Smax, X, X2, X3;109.961 + 0.169*S_2802 + 0.337*Smax + 0.17*X + 0.512*X2 + 0.179*X3;Lars5;0.8607641661956476;0.5090039785635391;59.45945945945946;0.2590850501935117;0.8784696615513337;0.47779813073502625;45.0;0.22829105373388525;0.8693841717827405;0.4941367845583228;45.0;0.2441711618536383
S_2802, Smax, X, X3;155.762 + 0.028*S_2802 + 0.364*Smax + 0.156*X + 0.019*X3;Lars4;0.9751597156474694;0.2215028870654887;45.94594594594595;0.04906352897834665;1.0011359957278259;0;38.0;-0.0022732819419455375;0.9932344959895273;0.11612594876438986;38.0;0.01348523597642981
Smax, X, X2, X3;102.41 + 0.478*Smax + 0.2*X + 0.564*X2 + 0.181*X3;OMP4;0.978224739039151;0.20754845201009073;48.64864864864865;0.04307635993178471;1.0288414403198733;0;36.0;-0.05851470931947156;1.0267350858410318;0;36.0;-0.054184936496990854
Smax, X, X3;115.679 + 0.503*Smax + 0.254*X + 0.161*X3;OMP3;0.9783541084675296;0.20693776466538283;54.054054054054056;0.04282323844470526;1.0346905351708775;0;36.0;-0.07058450357219681;1.030451190051098;0;35.0;-0.06182965507772398
S_2802, Smax, X;160.461 + 0.015*S_2802 + 0.36*Smax + 0.146*X;Lars3;0.9889369622096295;0.14833639059782294;43.24324324324324;0.02200368477558967;1.0145843600261877;0;37.0;-0.02938142360974849;1.0031281848200173;0;37.0;-0.006266155180302713
Smax;188.321 + 0.194*Smax;Lars1;1.00007717651552;0;43.24324324324324;-0.00015435898725502106;1.0282368396354824;0;36.0;-0.05727099838356464;1.024018553332379;0;36.0;-0.04861399756893836
Smax, X;165.878 + 0.335*Smax + 0.118*X;Lars2;1.000093972419477;0;43.24324324324324;-0.00018795366977020223;1.0285785152947522;0;36.0;-0.05797376212595662;1.0247086318669998;0;36.0;-0.05002778022273824
Smax, X;139.442 + 0.501*Smax + 0.257*X;OMP2;1.000115875463311;0;43.24324324324324;-0.00023176435374505644;1.0289835032675214;0;36.0;-0.05880704999670128;1.0258681854271001;0;36.0;-0.05240553387149105
Smax;159.836 + 0.578*Smax;OMP1;1.000145297660766;0;43.24324324324324;-0.000290616432942592;1.0294748868672718;0;36.0;-0.059818542690382115;1.0264792786758374;0;36.0;-0.05365970955086752
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;100.665 + 0.303*S_2802 + 0.182*Smax + 0.162*H_2802 - 1.207*X - 1.475*X1 + 2.052*X2 + 0.159*X3 + 1.37*Xs;ElasticNetCV;1.561434371882515;0;35.13513513513514;-1.4380772976961445;1.681315954415178;0;23.0;-1.826823338571021;1.6637021150538662;0;23.0;-1.7679047276347077
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;110.376 + 0.326*S_2802 + 0.167*Smax + 0.128*H_2802 - 1.384*X - 1.627*X1 + 2.193*X2 + 0.175*X3 + 1.464*Xs;HuberRegressor;1.6369620203049386;0;35.13513513513514;-1.6796446559208271;1.7687407523958052;0;19.0;-2.1284438491856794;1.7694868934703014;0;19.0;-2.1310838661631775
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;0.555 + 0.682*S_2802 - 0.141*Smax + 0.55*H_2802 - 0.979*X - 1.227*X1 + 2.242*X2 + 0.269*X3 + 1.267*Xs;PassiveAggressiveRegressor;1.669926889018736;0;29.72972972972973;-1.7886558146677944;1.890418757362404;0;25.0;-2.573683078187616;1.9436197332950622;0;28.999999999999996;-2.777657667653969
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;100.847 + 0.315*S_2802 + 0.161*Smax + 0.176*H_2802 - 1.473*X - 1.75*X1 + 2.331*X2 + 0.154*X3 + 1.637*Xs;LassoCV;1.8139536203497728;0;29.72972972972973;-2.290427736780048;1.948504776029302;0;18.0;-2.796670862209;1.9300572153115003;0;17.0;-2.7251208543759833
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;100.728 + 0.322*S_2802 + 0.15*Smax + 0.184*H_2802 - 1.598*X - 1.879*X1 + 2.462*X2 + 0.152*X3 + 1.762*Xs;BayesianRidge;1.9361882930009497;0;27.027027027027028;-2.748825105953933;2.0775626574517445;0;17.0;-3.3162665956379556;2.0656795557874643;0;17.0;-3.2670320271982956
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;100.762 + 0.325*S_2802 + 0.147*Smax + 0.186*H_2802 - 1.643*X - 1.926*X1 + 2.509*X2 + 0.151*X3 + 1.808*Xs;RidgeCV;1.981140807126567;0;21.62162162162162;-2.924918897662106;2.124908287164321;0;17.0;-3.5152352288596065;2.1085155104378828;0;17.0;-3.4458376577571244
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;100.765 + 0.325*S_2802 + 0.146*Smax + 0.186*H_2802 - 1.647*X - 1.93*X1 + 2.513*X2 + 0.151*X3 + 1.812*Xs;LinearRegression;1.9849007834774548;0;21.62162162162162;-2.939831120249414;2.128867285429057;0;17.0;-3.532075918970081;2.1120608201682987;0;17.0;-3.460800908089987
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;100.765 + 0.325*S_2802 + 0.146*Smax + 0.186*H_2802 - 1.647*X - 1.93*X1 + 2.513*X2 + 0.151*X3 + 1.812*Xs;LassoLarsCV;1.9849007834774948;0;21.62162162162162;-2.9398311202495733;2.1288672854290995;0;17.0;-3.5320759189702624;2.1120608201682827;0;17.0;-3.4608009080899187
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;100.765 + 0.325*S_2802 + 0.146*Smax + 0.186*H_2802 - 1.647*X - 1.93*X1 + 2.513*X2 + 0.151*X3 + 1.812*Xs;LarsCV;1.9849007834775063;0;21.62162162162162;-2.9398311202496186;2.1288672854291115;0;17.0;-3.532075918970313;2.1120608201683044;0;17.0;-3.460800908090011
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;100.765 + 0.325*S_2802 + 0.146*Smax + 0.186*H_2802 - 1.647*X - 1.93*X1 + 2.513*X2 + 0.151*X3 + 1.812*Xs;Lars8;1.9849007834775063;0;21.62162162162162;-2.9398311202496186;2.1288672854291115;0;17.0;-3.532075918970313;2.1120608201683044;0;17.0;-3.460800908090011
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;100.765 + 0.325*S_2802 + 0.146*Smax + 0.186*H_2802 - 1.647*X - 1.93*X1 + 2.513*X2 + 0.151*X3 + 1.812*Xs;Lars9;1.9849007834775063;0;21.62162162162162;-2.9398311202496186;2.1288672854291115;0;17.0;-3.532075918970313;2.1120608201683044;0;17.0;-3.460800908090011
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;100.765 + 0.325*S_2802 + 0.146*Smax + 0.186*H_2802 - 1.647*X - 1.93*X1 + 2.513*X2 + 0.151*X3 + 1.812*Xs;Lars10;1.9849007834775063;0;21.62162162162162;-2.9398311202496186;2.1288672854291115;0;17.0;-3.532075918970313;2.1120608201683044;0;17.0;-3.460800908090011
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;100.765 + 0.325*S_2802 + 0.146*Smax + 0.186*H_2802 - 1.647*X - 1.93*X1 + 2.513*X2 + 0.151*X3 + 1.812*Xs;Lars11;1.9849007834775063;0;21.62162162162162;-2.9398311202496186;2.1288672854291115;0;17.0;-3.532075918970313;2.1120608201683044;0;17.0;-3.460800908090011
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;100.765 + 0.325*S_2802 + 0.146*Smax + 0.186*H_2802 - 1.647*X - 1.93*X1 + 2.513*X2 + 0.151*X3 + 1.812*Xs;Lars12;1.9849007834775063;0;21.62162162162162;-2.9398311202496186;2.1288672854291115;0;17.0;-3.532075918970313;2.1120608201683044;0;17.0;-3.460800908090011
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;100.765 + 0.325*S_2802 + 0.146*Smax + 0.186*H_2802 - 1.647*X - 1.93*X1 + 2.513*X2 + 0.151*X3 + 1.812*Xs;Lars13;1.9849007834775063;0;21.62162162162162;-2.9398311202496186;2.1288672854291115;0;17.0;-3.532075918970313;2.1120608201683044;0;17.0;-3.460800908090011
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;100.765 + 0.325*S_2802 + 0.146*Smax + 0.186*H_2802 - 1.647*X - 1.93*X1 + 2.513*X2 + 0.151*X3 + 1.812*Xs;Lars14;1.9849007834775063;0;21.62162162162162;-2.9398311202496186;2.1288672854291115;0;17.0;-3.532075918970313;2.1120608201683044;0;17.0;-3.460800908090011
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;100.765 + 0.325*S_2802 + 0.146*Smax + 0.186*H_2802 - 1.647*X - 1.93*X1 + 2.513*X2 + 0.151*X3 + 1.812*Xs;OMP8;1.9849007834775305;0;21.62162162162162;-2.9398311202497154;2.128867285429137;0;17.0;-3.5320759189704223;2.112060820168291;0;17.0;-3.460800908089955
