Group;Prediction;Predictors;Equations;Method;Criterion;Correlation;Pm;R2;R2_t
2;222.71496528039552;;;AdaBoostRegressor;0.1416556699278527;0.9899159919797695;100.0;0.9799336711772912;0.9113533352191815
2;216.003987128066;;;ExtraTreesRegressor;0.1863897856552705;0.9824758764485683;100.0;0.9652588478033823;0.9596453613573317
2;223.528032517862;;;KNeighborsRegressor;0.1864361681333639;0.9824670758919853;100.0;0.965241555211748;0.943429121859191
2;206.49952923053593;;;RandomForestRegressor;0.19133323934259683;0.9815251354512876;100.0;0.9633915915226685;0.9587278377629374
2;217.04739282407203;;;StackingRegressorRidge;0.1920947887685219;0.9813763763857254;100.0;0.9630995921279769;0.9568316146514305
2;213.36671776670204;;;VotingRegressor;0.2089477079104268;0.9779268149299205;100.0;0.956340855358979;0.9560389334036143
2;214.64796393170795;;;BaggingRegressor;0.21929969061885207;0.975657545296748;100.0;0.9519076456944757;0.9486891761487177
2;212.95035091508666;;;HistGradientBoostingRegressor;0.27084593239919497;0.9626227095299646;96.66666666666667;0.9266424809028107;0.9287079078626439
0;219.00661357956128;;;ExtraTreesRegressor;0.5034770503316616;0.8640085993723265;86.66666666666667;0.7465108597893295;0.7452331677072799
0;227.85125944184284;;;AdaBoostRegressor;0.5035023954574634;0.863993829705164;80.0;0.746485337768596;0.7823563895054625
0;219.3669328356852;;;StackingRegressorRidge;0.5105381289696125;0.85985511504451;86.66666666666667;0.7393508188682074;0.7284584517711253
0;213.06178763209374;;;BaggingRegressor;0.5127350384307163;0.8585469005042484;86.66666666666667;0.7371027803654517;0.7311286723056841
0;226.84202048141447;;;KNeighborsRegressor;0.5394637990610592;0.8420087941955292;83.33333333333334;0.7089788095026092;0.822005973250572
0;217.80299393011717;;;VotingRegressor;0.5397278454656997;0.8418395647799845;83.33333333333334;0.7086938528289537;0.7389505749513647
0;208.0707284536615;Smax, H_2802, X, X2, X3, Xs, L_2802; - 99.264 + 0.92*Smax + 0.428*H_2802 + 0.296*X + 0.426*X2 + 0.452*X3 + 0.185*Xs + 1.435*L_2802;OMP7;0.549161431976684;0.8357162925474876;80.0;0.6984217216293179;0.7225200751950028
2;224.64011073374357;S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum; - 88.616 + 1.104*S_2802 + 0.38*H_2802 + 0.564*X2 + 0.262*X3 + 0.48*Xs + 1.499*L_2802 + 0.642*Y_sum;BayesianRidge;0.5566852301731496;0.8307235126725784;70.0;0.6901015545070674;0.697157457429864
2;224.40338114322336;S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum; - 88.575 + 1.106*S_2802 + 0.379*H_2802 + 0.563*X2 + 0.261*X3 + 0.48*Xs + 1.501*L_2802 + 0.646*Y_sum;ElasticNetCV;0.5567315032718414;0.830692502232129;70.0;0.6900500332646757;0.6970576934905162
2;224.67255249721202;S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum; - 89.256 + 1.109*S_2802 + 0.378*H_2802 + 0.566*X2 + 0.258*X3 + 0.482*Xs + 1.505*L_2802 + 0.662*Y_sum;LassoCV;0.5568056878366017;0.8306427788121732;70.0;0.6899674259928088;0.6966902677881385
2;225.2150838440156;S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum; - 90.289 + 1.113*S_2802 + 0.378*H_2802 + 0.571*X2 + 0.255*X3 + 0.484*Xs + 1.508*L_2802 + 0.682*Y_sum;RidgeCV;0.5568761469941483;0.8305955435161879;70.0;0.6898889569089517;0.696249333519634
