Group;Prediction;Predictors;Equations;Method;Criterion;Correlation;Pm;R2;R2_t
1;194.97581862008553;;;RandomForestRegressor;0.5535499719351612;0.8328159632059068;81.08108108108108;0.6935824285705822;0.7280938651018087
1;197.61211201289262;;;BaggingRegressor;0.5738071476999734;0.8189904500349323;81.08108108108108;0.6707453572484208;0.7235412483581762
1;198.1354784702211;;;VotingRegressor;0.5799316795045145;0.8146651134712183;86.48648648648648;0.663679247107073;0.7266380924609676
1;210.56054917414878;;;HistGradientBoostingRegressor;0.5909885140841358;0.8066799713768933;81.08108108108108;0.6507325762206253;0.7650424592436331
1;203.79319190621175;;;ExtraTreesRegressor;0.6175684275814092;0.7865171563638176;78.37837837837837;0.6186092372546257;0.6978255739092836
1;209.27248569699228;;;StackingRegressorRidge;0.6397374740223226;0.7685934974559296;78.37837837837837;0.590735964331538;0.6737357892205658
1;185.34764717668918;;;KNeighborsRegressor;0.6859623325506393;0.7276370512293104;72.97297297297297;0.5294556783216859;0.514848193036351
1;183.4552995642431;Smax, H_2802, X, X1, X3;120.864 + 0.497*Smax - 0.168*H_2802 + 0.278*X + 0.153*X1 + 0.198*X3;Lars10;0.7131351229852606;0.7010266017525991;78.37837837837837;0.4914382963647971;0.49226782581011574
1;183.4552995642431;Smax, H_2802, X, X1, X3;120.864 + 0.497*Smax - 0.168*H_2802 + 0.278*X + 0.153*X1 + 0.198*X3;Lars11;0.7131351229852606;0.7010266017525991;78.37837837837837;0.4914382963647971;0.49226782581011574
1;183.4552995642431;Smax, H_2802, X, X1, X3;120.864 + 0.497*Smax - 0.168*H_2802 + 0.278*X + 0.153*X1 + 0.198*X3;Lars12;0.7131351229852606;0.7010266017525991;78.37837837837837;0.4914382963647971;0.49226782581011574
1;183.4552995642431;Smax, H_2802, X, X1, X3;120.864 + 0.497*Smax - 0.168*H_2802 + 0.278*X + 0.153*X1 + 0.198*X3;Lars13;0.7131351229852606;0.7010266017525991;78.37837837837837;0.4914382963647971;0.49226782581011574
1;183.4552995642431;Smax, H_2802, X, X1, X3;120.864 + 0.497*Smax - 0.168*H_2802 + 0.278*X + 0.153*X1 + 0.198*X3;Lars14;0.7131351229852606;0.7010266017525991;78.37837837837837;0.4914382963647971;0.49226782581011574
1;183.4552995642431;Smax, H_2802, X, X1, X3;120.864 + 0.497*Smax - 0.168*H_2802 + 0.278*X + 0.153*X1 + 0.198*X3;Lars5;0.7131351229852606;0.7010266017525991;78.37837837837837;0.4914382963647971;0.49226782581011574
1;183.4552995642431;Smax, H_2802, X, X1, X3;120.864 + 0.497*Smax - 0.168*H_2802 + 0.278*X + 0.153*X1 + 0.198*X3;Lars6;0.7131351229852606;0.7010266017525991;78.37837837837837;0.4914382963647971;0.49226782581011574
1;183.4552995642431;Smax, H_2802, X, X1, X3;120.864 + 0.497*Smax - 0.168*H_2802 + 0.278*X + 0.153*X1 + 0.198*X3;Lars7;0.7131351229852606;0.7010266017525991;78.37837837837837;0.4914382963647971;0.49226782581011574
1;183.4552995642431;Smax, H_2802, X, X1, X3;120.864 + 0.497*Smax - 0.168*H_2802 + 0.278*X + 0.153*X1 + 0.198*X3;Lars8;0.7131351229852606;0.7010266017525991;78.37837837837837;0.4914382963647971;0.49226782581011574
1;183.4552995642431;Smax, H_2802, X, X1, X3;120.864 + 0.497*Smax - 0.168*H_2802 + 0.278*X + 0.153*X1 + 0.198*X3;Lars9;0.7131351229852606;0.7010266017525991;78.37837837837837;0.4914382963647971;0.49226782581011574
1;183.4552995642431;Smax, H_2802, X, X1, X3;120.864 + 0.497*Smax - 0.168*H_2802 + 0.278*X + 0.153*X1 + 0.198*X3;LarsCV;0.7131351229852606;0.7010266017525991;78.37837837837837;0.4914382963647971;0.49226782581011574
1;183.4552995642431;Smax, H_2802, X, X1, X3;120.864 + 0.497*Smax - 0.168*H_2802 + 0.278*X + 0.153*X1 + 0.198*X3;LassoLarsCV;0.7131351229852606;0.7010266017525991;78.37837837837837;0.4914382963647971;0.49226782581011574
1;183.4552995642431;Smax, H_2802, X, X1, X3;120.864 + 0.497*Smax - 0.168*H_2802 + 0.278*X + 0.153*X1 + 0.198*X3;OMP5;0.7131351229852607;0.701026601752599;78.37837837837837;0.49143829636479697;0.49226782581011574
1;183.4552995642431;Smax, H_2802, X, X1, X3;120.864 + 0.497*Smax - 0.168*H_2802 + 0.278*X + 0.153*X1 + 0.198*X3;OMPCV;0.7131351229852607;0.701026601752599;78.37837837837837;0.49143829636479697;0.49226782581011574
1;183.4552995642431;Smax, H_2802, X, X1, X3;120.864 + 0.497*Smax - 0.168*H_2802 + 0.278*X + 0.153*X1 + 0.198*X3;LinearRegression;0.7131351229852608;0.7010266017525989;78.37837837837837;0.49143829636479686;0.4922678258101155
1;183.45558007279902;Smax, H_2802, X, X1, X3;120.865 + 0.497*Smax - 0.168*H_2802 + 0.278*X + 0.153*X1 + 0.198*X3;RidgeCV;0.7131353114338302;0.7010264100489895;78.37837837837837;0.49143802758617394;0.49226717705595946
1;183.58536096558728;Smax, H_2802, X, X1, X3;121.076 + 0.496*Smax - 0.166*H_2802 + 0.277*X + 0.15*X1 + 0.197*X3;LassoCV;0.7131437791577924;0.701017795957094;78.37837837837837;0.49142595024854174;0.49200655325197107
1;183.61147702886336;Smax, H_2802, X, X1, X3;121.135 + 0.496*Smax - 0.166*H_2802 + 0.276*X + 0.15*X1 + 0.197*X3;ElasticNetCV;0.7131613316741015;0.7009999393757622;78.37837837837837;0.4914009150048222;0.491949591630223
1;183.60266765878225;Smax, H_2802, X, X1, X3;121.238 + 0.495*Smax - 0.166*H_2802 + 0.276*X + 0.15*X1 + 0.197*X3;BayesianRidge;0.7132439007504854;0.7009159279415983;78.37837837837837;0.4912831380422318;0.49190945523460305
1;185.0132209956273;Smax, H_2802, X, X3;129.496 + 0.491*Smax - 0.135*H_2802 + 0.233*X + 0.191*X3;OMP4;0.7135795081115592;0.700574254168154;72.97297297297297;0.49080428560326506;0.48526323743412925
1;178.8901001007651;Smax, H_2802, X, X1, X3;127.405 + 0.483*Smax - 0.205*H_2802 + 0.179*X + 0.111*X1 + 0.258*X3;QuantileRegressor;0.7204685493177548;0.6934876130429223;75.67567567567568;0.48092506944396973;0.46638013721569094
1;191.12326785198712;Smax, H_2802, X, X3;131.754 + 0.471*Smax - 0.068*H_2802 + 0.221*X + 0.143*X3;Lars4;0.7209884512516729;0.6929470781825363;72.97297297297297;0.48017565316171407;0.4675432187251978
1;175.26153326704497;Smax, H_2802, X, X1, X3;124.852 + 0.491*Smax - 0.265*H_2802 + 0.232*X + 0.246*X1 + 0.25*X3;HuberRegressor;0.7211895950133752;0.6927377339545203;72.97297297297297;0.4798855680444438;0.48963049469700026
1;196.27606141397638;Smax, X, X3;117.551 + 0.501*Smax + 0.245*X + 0.158*X3;OMP3;0.7236383812123691;0.6901793196237787;67.56756756756756;0.47634749323634185;0.45178384638602254
1;195.9056257785163;Smax, X, X3;134.015 + 0.451*Smax + 0.21*X + 0.095*X3;Lars3;0.736693177628083;0.6762271526907492;64.86486486486487;0.45728316203623764;0.436183889269668
