Group;Prediction;Criterion;Correlation;Pm;R2;R2_t;Method;Predictors;Equations
2;287;0.651470964250914;0.7586735679710901;75.67567567567568;0.5755855827379844;0.5286766514778336;RidgeCV;S_2802, H_2802, X2, X3, Xs;90.765 + 1.527*S_2802 + 0.207*H_2802 + 0.833*X2 + 0.234*X3 + 0.273*Xs
2;286;0.6514713318391835;0.7586732523238713;75.67567567567568;0.5755851037916805;0.5286758968166221;OMP5;S_2802, H_2802, X2, X3, Xs;90.762 + 1.527*S_2802 + 0.207*H_2802 + 0.833*X2 + 0.234*X3 + 0.273*Xs
2;286;0.6514713318391835;0.7586732523238713;75.67567567567568;0.5755851037916805;0.5286758968166221;OMPCV;S_2802, H_2802, X2, X3, Xs;90.762 + 1.527*S_2802 + 0.207*H_2802 + 0.833*X2 + 0.234*X3 + 0.273*Xs
2;286;0.6514713318391836;0.7586732523238712;75.67567567567568;0.5755851037916804;0.5286758968166221;Lars10;S_2802, H_2802, X2, X3, Xs;90.762 + 1.527*S_2802 + 0.207*H_2802 + 0.833*X2 + 0.234*X3 + 0.273*Xs
2;286;0.6514713318391836;0.7586732523238712;75.67567567567568;0.5755851037916804;0.5286758968166221;Lars11;S_2802, H_2802, X2, X3, Xs;90.762 + 1.527*S_2802 + 0.207*H_2802 + 0.833*X2 + 0.234*X3 + 0.273*Xs
2;286;0.6514713318391836;0.7586732523238712;75.67567567567568;0.5755851037916804;0.5286758968166221;Lars12;S_2802, H_2802, X2, X3, Xs;90.762 + 1.527*S_2802 + 0.207*H_2802 + 0.833*X2 + 0.234*X3 + 0.273*Xs
2;286;0.6514713318391836;0.7586732523238712;75.67567567567568;0.5755851037916804;0.5286758968166221;Lars13;S_2802, H_2802, X2, X3, Xs;90.762 + 1.527*S_2802 + 0.207*H_2802 + 0.833*X2 + 0.234*X3 + 0.273*Xs
2;286;0.6514713318391836;0.7586732523238712;75.67567567567568;0.5755851037916804;0.5286758968166221;Lars14;S_2802, H_2802, X2, X3, Xs;90.762 + 1.527*S_2802 + 0.207*H_2802 + 0.833*X2 + 0.234*X3 + 0.273*Xs
2;286;0.6514713318391836;0.7586732523238712;75.67567567567568;0.5755851037916804;0.5286758968166221;Lars5;S_2802, H_2802, X2, X3, Xs;90.762 + 1.527*S_2802 + 0.207*H_2802 + 0.833*X2 + 0.234*X3 + 0.273*Xs
2;286;0.6514713318391836;0.7586732523238712;75.67567567567568;0.5755851037916804;0.5286758968166221;Lars6;S_2802, H_2802, X2, X3, Xs;90.762 + 1.527*S_2802 + 0.207*H_2802 + 0.833*X2 + 0.234*X3 + 0.273*Xs
2;286;0.6514713318391836;0.7586732523238712;75.67567567567568;0.5755851037916804;0.5286758968166221;Lars7;S_2802, H_2802, X2, X3, Xs;90.762 + 1.527*S_2802 + 0.207*H_2802 + 0.833*X2 + 0.234*X3 + 0.273*Xs
2;286;0.6514713318391836;0.7586732523238712;75.67567567567568;0.5755851037916804;0.5286758968166221;Lars8;S_2802, H_2802, X2, X3, Xs;90.762 + 1.527*S_2802 + 0.207*H_2802 + 0.833*X2 + 0.234*X3 + 0.273*Xs
2;286;0.6514713318391836;0.7586732523238712;75.67567567567568;0.5755851037916804;0.5286758968166221;Lars9;S_2802, H_2802, X2, X3, Xs;90.762 + 1.527*S_2802 + 0.207*H_2802 + 0.833*X2 + 0.234*X3 + 0.273*Xs
2;286;0.6514713318391836;0.7586732523238712;75.67567567567568;0.5755851037916804;0.5286758968166221;LarsCV;S_2802, H_2802, X2, X3, Xs;90.762 + 1.527*S_2802 + 0.207*H_2802 + 0.833*X2 + 0.234*X3 + 0.273*Xs
2;286;0.6514713318391836;0.7586732523238712;75.67567567567568;0.5755851037916804;0.5286758968166221;LassoLarsCV;S_2802, H_2802, X2, X3, Xs;90.762 + 1.527*S_2802 + 0.207*H_2802 + 0.833*X2 + 0.234*X3 + 0.273*Xs
2;286;0.6514713318391836;0.7586732523238712;75.67567567567568;0.5755851037916804;0.5286758968166221;LinearRegression;S_2802, H_2802, X2, X3, Xs;90.762 + 1.527*S_2802 + 0.207*H_2802 + 0.833*X2 + 0.234*X3 + 0.273*Xs
2;295;0.6526988713322126;0.7576174386599451;72.97297297297297;0.5739841833616558;0.5184371044201892;HuberRegressor;S_2802, H_2802, X2, X3, Xs;75.806 + 1.467*S_2802 + 0.237*H_2802 + 0.83*X2 + 0.289*X3 + 0.296*Xs
0;267;0.6556357826405455;0.7550772944019172;86.48648648648648;0.5701417205213194;0.4932564656526799;HistGradientBoostingRegressor;;
2;269;0.6576439987456467;0.753328859737788;78.37837837837837;0.5675043709138359;0.5343137524635213;OMP4;S_2802, X2, X3, Xs;127.105 + 1.503*S_2802 + 0.814*X2 + 0.291*X3 + 0.243*Xs
2;281;0.6587557908143151;0.7523568355963853;72.97297297297297;0.5660408080686063;0.5064471245282095;QuantileRegressor;S_2802, H_2802, X2, X3, Xs;105.771 + 1.354*S_2802 + 0.191*H_2802 + 0.54*X2 + 0.291*X3 + 0.212*Xs
2;257;0.6632865334521455;0.7483655353776226;83.78378378378379;0.5600509745410359;0.5291307009494675;Lars4;S_2802, X2, X3, Xs;171.9 + 1.38*S_2802 + 0.41*X2 + 0.206*X3 + 0.121*Xs
2;238;0.6685387778739662;0.7436772838259776;72.97297297297297;0.5530559024787838;0.5128686982785327;OMP3;S_2802, X2, X3;149.447 + 1.532*S_2802 + 0.832*X2 + 0.303*X3
2;238;0.6692583894558898;0.7430297491641291;72.97297297297297;0.5520932081429086;0.5113599200335897;OMP2;S_2802, X3;175.691 + 1.556*S_2802 + 0.316*X3
0;260;0.6696865262260329;0.7426438962189812;78.37837837837837;0.5515199565913091;0.5727979685898711;OMP3;S_2802, X, X3;147.196 + 1.377*S_2802 + 0.353*X + 0.331*X3
0;282;0.6701776389101387;0.7422007358557601;67.56756756756756;0.5508619323048318;0.5438648612430438;Lars6;S_2802, H_2802, X, X1, X2, X3;71.296 + 1.386*S_2802 + 0.319*H_2802 + 0.422*X + 0.142*X1 + 0.547*X2 + 0.207*X3
0;287;0.6708500013072827;0.7415930661393881;67.56756756756756;0.5499602757460189;0.541137489299838;OMP6;S_2802, H_2802, X, X1, X2, X3;51.184 + 1.424*S_2802 + 0.363*H_2802 + 0.47*X + 0.218*X1 + 0.593*X2 + 0.21*X3
0;273;0.6716122713082513;0.7409027986370222;67.56756756756756;0.5489369570281718;0.5454138310427579;Lars5;S_2802, H_2802, X, X2, X3;108.704 + 1.315*S_2802 + 0.238*H_2802 + 0.334*X + 0.462*X2 + 0.201*X3
0;287;0.6732064102591847;0.7394546160420815;67.56756756756756;0.5467931291859423;0.5322893318470071;OMP5;S_2802, H_2802, X, X2, X3;59.322 + 1.396*S_2802 + 0.384*H_2802 + 0.391*X + 0.702*X2 + 0.227*X3
0;287;0.6732064102591847;0.7394546160420815;67.56756756756756;0.5467931291859423;0.5322893318470071;OMPCV;S_2802, H_2802, X, X2, X3;59.322 + 1.396*S_2802 + 0.384*H_2802 + 0.391*X + 0.702*X2 + 0.227*X3
0;255;0.6737994976054831;0.738914228464034;70.27027027027027;0.5459942370265987;0.5294994672128877;OMP4;S_2802, H_2802, X, X3;75.08 + 1.385*S_2802 + 0.384*H_2802 + 0.465*X + 0.242*X3
0;306;0.6820005213054249;0.7313516862215665;86.48648648648648;0.5348752889391288;0.44374054408164065;RandomForestRegressor;;
0;300;0.6838983564940349;0.7295773008974156;72.97297297297297;0.5322830379847581;0.48196473027613485;QuantileRegressor;S_2802, H_2802, X, X2, X3, Xs;57.108 + 1.282*S_2802 + 0.444*H_2802 + 0.233*X + 0.279*X2 + 0.272*X3 + 0.121*Xs
2;242;0.6852786629608638;0.728280958209516;78.37837837837837;0.5303931540905708;0.5040189476331925;Lars3;S_2802, X2, X3;216.307 + 1.259*S_2802 + 0.009*X2 + 0.122*X3
2;241;0.6857031471133924;0.7278813049108964;78.37837837837837;0.5298111940387893;0.5036449950504298;Lars2;S_2802, X3;217.024 + 1.256*S_2802 + 0.12*X3
0;255;0.6885298521646567;0.725207999596058;70.27027027027027;0.5259266426781162;0.540442916311205;Lars4;S_2802, X, X2, X3;188.696 + 1.182*S_2802 + 0.241*X + 0.072*X2 + 0.16*X3
0;255;0.6925655711108487;0.7213549263101375;70.27027027027027;0.520352929711904;0.5342045372048738;Lars3;S_2802, X, X3;195.219 + 1.159*S_2802 + 0.237*X + 0.142*X3
0;224;0.6943905034879382;0.7195983801161365;72.97297297297297;0.5178218286657679;0.5662336871224141;OMP1;S_2802;223.49 + 1.52*S_2802
2;223;0.6949574592176239;0.719050853471286;72.97297297297297;0.5170341298777847;0.5015370743667699;OMP1;S_2802;222.25 + 1.545*S_2802
0;243;0.6959128344739077;0.7181262610533691;78.37837837837837;0.5157053268144915;0.5532011678830759;OMP2;S_2802, X;197.34 + 1.375*S_2802 + 0.335*X
0;362;0.7129502429754337;0.7012146255186568;75.67567567567568;0.49170195104127;0.48890129050362663;AdaBoostRegressor;;
2;242;0.721765825971585;0.6921373364149312;72.97297297297297;0.47905409245955566;0.46829729278698473;Lars1;S_2802;242.483 + 1.071*S_2802
0;250;0.7320339095789391;0.681268196253556;62.16216216216216;0.46412635522657364;0.46979653981978176;Lars7;S_2802, H_2802, X, X1, X2, X3, Xs;53.756 + 1.402*S_2802 + 0.363*H_2802 + 0.812*X + 0.556*X1 + 0.313*X2 + 0.204*X3 - 0.369*Xs
0;251;0.7329422961162991;0.680290813228995;70.27027027027027;0.4627955905637675;0.4749583882622135;Lars2;S_2802, X;231.221 + 0.995*S_2802 + 0.15*X
0;247;0.7819739256711585;0.6233111418629042;62.16216216216216;0.3885167795704374;0.3779630792283769;HuberRegressor;S_2802, Smax, H_2802, X, X1, X2, X3, Xs;13.583 + 1.541*S_2802 - 0.154*Smax + 0.517*H_2802 + 1.014*X + 0.809*X1 - 0.001*X2 + 0.251*X3 - 0.53*Xs
0;257;0.7939002755253409;0.6080479853768022;51.35135135135135;0.3697223525207879;0.36437029436277224;Lars1;S_2802;258.609 + 0.687*S_2802
0;231;0.8005249760108806;0.5992993932774996;54.054054054054056;0.35915976278277917;0.3823234468987522;ElasticNetCV;S_2802, Smax, H_2802, X, X1, X2, X3, Xs;38.346 + 1.493*S_2802 - 0.096*Smax + 0.414*H_2802 + 1.116*X + 0.867*X1 + 0.161*X2 + 0.199*X3 - 0.647*Xs
0;229;0.8056287277042337;0.592420756808586;54.054054054054056;0.35096235309765766;0.37541765177198727;BayesianRidge;S_2802, Smax, H_2802, X, X1, X2, X3, Xs;37.168 + 1.501*S_2802 - 0.105*Smax + 0.418*H_2802 + 1.136*X + 0.887*X1 + 0.153*X2 + 0.199*X3 - 0.666*Xs
0;227;0.8122214000421901;0.5833492927170689;51.35135135135135;0.3402963973135046;0.36629053360696107;LassoCV;S_2802, Smax, H_2802, X, X1, X2, X3, Xs;36.741 + 1.495*S_2802 - 0.095*Smax + 0.417*H_2802 + 1.16*X + 0.915*X1 + 0.13*X2 + 0.198*X3 - 0.688*Xs
0;225;0.8216257467981333;0.5700273082918131;51.35135135135135;0.32493113219840986;0.3532626606413992;RidgeCV;S_2802, Smax, H_2802, X, X1, X2, X3, Xs;35.022 + 1.504*S_2802 - 0.104*Smax + 0.423*H_2802 + 1.195*X + 0.951*X1 + 0.111*X2 + 0.197*X3 - 0.721*Xs
0;225;0.821717073564207;0.5698956492315727;51.35135135135135;0.32478105101307575;0.35313460118478746;LinearRegression;S_2802, Smax, H_2802, X, X1, X2, X3, Xs;35.011 + 1.504*S_2802 - 0.104*Smax + 0.423*H_2802 + 1.196*X + 0.952*X1 + 0.111*X2 + 0.197*X3 - 0.721*Xs
0;225;0.8217170735642157;0.5698956492315599;51.35135135135135;0.3247810510130612;0.3531346011847748;Lars10;S_2802, Smax, H_2802, X, X1, X2, X3, Xs;35.011 + 1.504*S_2802 - 0.104*Smax + 0.423*H_2802 + 1.196*X + 0.952*X1 + 0.111*X2 + 0.197*X3 - 0.721*Xs
0;225;0.8217170735642157;0.5698956492315599;51.35135135135135;0.3247810510130612;0.3531346011847748;Lars11;S_2802, Smax, H_2802, X, X1, X2, X3, Xs;35.011 + 1.504*S_2802 - 0.104*Smax + 0.423*H_2802 + 1.196*X + 0.952*X1 + 0.111*X2 + 0.197*X3 - 0.721*Xs
0;225;0.8217170735642157;0.5698956492315599;51.35135135135135;0.3247810510130612;0.3531346011847748;Lars12;S_2802, Smax, H_2802, X, X1, X2, X3, Xs;35.011 + 1.504*S_2802 - 0.104*Smax + 0.423*H_2802 + 1.196*X + 0.952*X1 + 0.111*X2 + 0.197*X3 - 0.721*Xs
0;225;0.8217170735642157;0.5698956492315599;51.35135135135135;0.3247810510130612;0.3531346011847748;Lars13;S_2802, Smax, H_2802, X, X1, X2, X3, Xs;35.011 + 1.504*S_2802 - 0.104*Smax + 0.423*H_2802 + 1.196*X + 0.952*X1 + 0.111*X2 + 0.197*X3 - 0.721*Xs
0;225;0.8217170735642157;0.5698956492315599;51.35135135135135;0.3247810510130612;0.3531346011847748;Lars14;S_2802, Smax, H_2802, X, X1, X2, X3, Xs;35.011 + 1.504*S_2802 - 0.104*Smax + 0.423*H_2802 + 1.196*X + 0.952*X1 + 0.111*X2 + 0.197*X3 - 0.721*Xs
0;225;0.8217170735642157;0.5698956492315599;51.35135135135135;0.3247810510130612;0.3531346011847748;Lars8;S_2802, Smax, H_2802, X, X1, X2, X3, Xs;35.011 + 1.504*S_2802 - 0.104*Smax + 0.423*H_2802 + 1.196*X + 0.952*X1 + 0.111*X2 + 0.197*X3 - 0.721*Xs
0;225;0.8217170735642157;0.5698956492315599;51.35135135135135;0.3247810510130612;0.3531346011847748;Lars9;S_2802, Smax, H_2802, X, X1, X2, X3, Xs;35.011 + 1.504*S_2802 - 0.104*Smax + 0.423*H_2802 + 1.196*X + 0.952*X1 + 0.111*X2 + 0.197*X3 - 0.721*Xs
0;225;0.8217170735642157;0.5698956492315599;51.35135135135135;0.3247810510130612;0.3531346011847748;LarsCV;S_2802, Smax, H_2802, X, X1, X2, X3, Xs;35.011 + 1.504*S_2802 - 0.104*Smax + 0.423*H_2802 + 1.196*X + 0.952*X1 + 0.111*X2 + 0.197*X3 - 0.721*Xs
0;225;0.8217170735642157;0.5698956492315599;51.35135135135135;0.3247810510130612;0.3531346011847748;LassoLarsCV;S_2802, Smax, H_2802, X, X1, X2, X3, Xs;35.011 + 1.504*S_2802 - 0.104*Smax + 0.423*H_2802 + 1.196*X + 0.952*X1 + 0.111*X2 + 0.197*X3 - 0.721*Xs
0;225;0.8217170735642159;0.5698956492315599;51.35135135135135;0.3247810510130611;0.35313460118477447;OMP8;S_2802, Smax, H_2802, X, X1, X2, X3, Xs;35.011 + 1.504*S_2802 - 0.104*Smax + 0.423*H_2802 + 1.196*X + 0.952*X1 + 0.111*X2 + 0.197*X3 - 0.721*Xs
0;220;0.8424162940349689;0.5388272334843414;54.054054054054056;0.290334787544389;0.32070430460779964;OMP7;S_2802, H_2802, X, X1, X2, X3, Xs;34.202 + 1.421*S_2802 + 0.413*H_2802 + 1.247*X + 1.018*X1 + 0.051*X2 + 0.201*X3 - 0.781*Xs
2;250;0.8498494886338347;0.5270254706072656;64.86486486486487;0.2777558466688098;0.16276392350978863;PassiveAggressiveRegressor;S_2802, H_2802, X2, X3, Xs;0.157 + 1.476*S_2802 + 0.39*H_2802 + 1.12*X2 + 0.116*X3 + 0.542*Xs
0;137;0.8675550801647923;0.4973411132012522;56.75675675675676;0.24734818288026095;0.31708909891242887;PassiveAggressiveRegressor;S_2802, Smax, H_2802, X, X1, X2, X3, Xs;0.114 + 1.534*S_2802 + 0.016*Smax + 0.484*H_2802 + 1.236*X + 0.875*X1 + 0.325*X2 + 0.366*X3 - 0.681*Xs
1;324;0.9660719396468518;0.25827312563828553;45.94594594594595;0.0667050074269695;0.10189043061605307;BaggingRegressor;;
1;294;0.9797061392928503;0.2004392192957709;32.432432432432435;0.04017588063189792;0.01273813656935574;OMP4;Smax, X, X1, X3;100.825 + 1.424*Smax + 0.412*X + 0.367*X1 + 0.316*X3
1;276;0.9798937508201712;0.1995200167992582;35.13513513513514;0.03980823710357606;0.011332283802962695;OMP2;Smax, X3;145.62 + 1.55*Smax + 0.344*X3
1;292;0.9801183269088831;0.19841387365134455;35.13513513513514;0.03936806525733172;0.010400150020083543;OMP3;Smax, X, X3;125.379 + 1.398*Smax + 0.282*X + 0.358*X3
1;287;0.9804132197303851;0.19695156404024722;32.432432432432435;0.03878991857789993;0.014471878404393679;Lars3;Smax, X, X3;152.028 + 1.266*Smax + 0.23*X + 0.263*X3
1;290;0.980491132821492;0.1965633192089188;32.432432432432435;0.038637138458427533;0.012821320594628705;Lars4;Smax, H_2802, X, X3;147.302 + 1.274*Smax + 0.015*H_2802 + 0.239*X + 0.267*X3
1;300;0.983433469940285;0.18126944089175787;32.432432432432435;0.0328586102012105;0.0008218113173333874;QuantileRegressor;Smax, H_2802, X, X1, X3;96.699 + 1.37*Smax + 0.115*H_2802 + 0.377*X + 0.284*X1 + 0.253*X3
1;310;0.9845284862749332;0.1752245979113343;35.13513513513514;0.03070365971318889;-0.007741959717090019;LassoCV;Smax, H_2802, X, X1, X3;72.845 + 1.401*Smax + 0.166*H_2802 + 0.456*X + 0.338*X1 + 0.278*X3
1;310;0.9845291841935075;0.1752206764947177;35.13513513513514;0.030702285471266633;-0.007736378222979345;ElasticNetCV;Smax, H_2802, X, X1, X3;73.109 + 1.399*Smax + 0.166*H_2802 + 0.456*X + 0.336*X1 + 0.278*X3
1;310;0.9845996811714487;0.17482410542337015;35.13513513513514;0.03056346783708186;-0.00800579652670752;Lars10;Smax, H_2802, X, X1, X3;72.045 + 1.403*Smax + 0.167*H_2802 + 0.459*X + 0.342*X1 + 0.278*X3
1;310;0.9845996811714487;0.17482410542337015;35.13513513513514;0.03056346783708186;-0.00800579652670752;Lars11;Smax, H_2802, X, X1, X3;72.045 + 1.403*Smax + 0.167*H_2802 + 0.459*X + 0.342*X1 + 0.278*X3
1;310;0.9845996811714487;0.17482410542337015;35.13513513513514;0.03056346783708186;-0.00800579652670752;Lars12;Smax, H_2802, X, X1, X3;72.045 + 1.403*Smax + 0.167*H_2802 + 0.459*X + 0.342*X1 + 0.278*X3
1;310;0.9845996811714487;0.17482410542337015;35.13513513513514;0.03056346783708186;-0.00800579652670752;Lars13;Smax, H_2802, X, X1, X3;72.045 + 1.403*Smax + 0.167*H_2802 + 0.459*X + 0.342*X1 + 0.278*X3
1;310;0.9845996811714487;0.17482410542337015;35.13513513513514;0.03056346783708186;-0.00800579652670752;Lars14;Smax, H_2802, X, X1, X3;72.045 + 1.403*Smax + 0.167*H_2802 + 0.459*X + 0.342*X1 + 0.278*X3
1;310;0.9845996811714487;0.17482410542337015;35.13513513513514;0.03056346783708186;-0.00800579652670752;Lars5;Smax, H_2802, X, X1, X3;72.045 + 1.403*Smax + 0.167*H_2802 + 0.459*X + 0.342*X1 + 0.278*X3
1;310;0.9845996811714487;0.17482410542337015;35.13513513513514;0.03056346783708186;-0.00800579652670752;Lars6;Smax, H_2802, X, X1, X3;72.045 + 1.403*Smax + 0.167*H_2802 + 0.459*X + 0.342*X1 + 0.278*X3
1;310;0.9845996811714487;0.17482410542337015;35.13513513513514;0.03056346783708186;-0.00800579652670752;Lars7;Smax, H_2802, X, X1, X3;72.045 + 1.403*Smax + 0.167*H_2802 + 0.459*X + 0.342*X1 + 0.278*X3
1;310;0.9845996811714487;0.17482410542337015;35.13513513513514;0.03056346783708186;-0.00800579652670752;Lars8;Smax, H_2802, X, X1, X3;72.045 + 1.403*Smax + 0.167*H_2802 + 0.459*X + 0.342*X1 + 0.278*X3
1;310;0.9845996811714487;0.17482410542337015;35.13513513513514;0.03056346783708186;-0.00800579652670752;Lars9;Smax, H_2802, X, X1, X3;72.045 + 1.403*Smax + 0.167*H_2802 + 0.459*X + 0.342*X1 + 0.278*X3
1;310;0.9845996811714487;0.17482410542337015;35.13513513513514;0.03056346783708186;-0.00800579652670752;LarsCV;Smax, H_2802, X, X1, X3;72.045 + 1.403*Smax + 0.167*H_2802 + 0.459*X + 0.342*X1 + 0.278*X3
1;310;0.9845996811714487;0.17482410542337015;35.13513513513514;0.03056346783708186;-0.00800579652670752;LassoLarsCV;Smax, H_2802, X, X1, X3;72.045 + 1.403*Smax + 0.167*H_2802 + 0.459*X + 0.342*X1 + 0.278*X3
1;310;0.9845996811714487;0.17482410542337015;35.13513513513514;0.03056346783708186;-0.00800579652670752;LinearRegression;Smax, H_2802, X, X1, X3;72.045 + 1.403*Smax + 0.167*H_2802 + 0.459*X + 0.342*X1 + 0.278*X3
1;310;0.9845996811714487;0.17482410542337015;35.13513513513514;0.03056346783708197;-0.008005796526707298;OMP5;Smax, H_2802, X, X1, X3;72.045 + 1.403*Smax + 0.167*H_2802 + 0.459*X + 0.342*X1 + 0.278*X3
1;310;0.9845996811714487;0.17482410542337015;35.13513513513514;0.03056346783708197;-0.008005796526707298;OMPCV;Smax, H_2802, X, X1, X3;72.045 + 1.403*Smax + 0.167*H_2802 + 0.459*X + 0.342*X1 + 0.278*X3
1;310;0.9845996855564767;0.17482408072713337;35.13513513513514;0.03056345920208725;-0.008005748579256844;RidgeCV;Smax, H_2802, X, X1, X3;72.047 + 1.403*Smax + 0.167*H_2802 + 0.459*X + 0.342*X1 + 0.278*X3
1;310;0.9846009816352762;0.17481678112484086;35.13513513513514;0.030560906962850742;-0.007985046712300381;BayesianRidge;Smax, H_2802, X, X1, X3;72.89 + 1.395*Smax + 0.167*H_2802 + 0.458*X + 0.336*X1 + 0.278*X3
1;327;0.9904264072192552;0.13804177586063573;32.432432432432435;0.01905553188275788;-0.027653220029810077;HuberRegressor;Smax, H_2802, X, X1, X3;35.507 + 1.384*Smax + 0.273*H_2802 + 0.599*X + 0.432*X1 + 0.283*X3
1;259;1.0001168140927417;0;37.83783783783784;-0.00023364183101559632;-7.414669144778507e-05;OMP1;Smax;196.52 + 1.536*Smax
1;275;1.000212879888884;0;37.83783783783784;-0.0004258050956154058;-1.156630450815932e-05;Lars2;Smax, X;225.776 + 0.902*Smax + 0.087*X
1;276;1.0002604292543087;0;37.83783783783784;-0.000520926332013838;-1.6112500109688455e-06;Lars1;Smax;248.638 + 0.656*Smax
1;326;1.027538190645719;0;45.94594594594595;-0.05583473323547761;0.010519107750017076;VotingRegressor;;
1;312;1.0421840045098945;0;40.54054054054054;-0.08614749925627985;0.012130886272466723;HistGradientBoostingRegressor;;
1;348;1.0518600054793024;0;37.83783783783784;-0.1064094711269179;-0.18178642833852376;PassiveAggressiveRegressor;Smax, H_2802, X, X1, X3;0.106 + 1.259*Smax + 0.567*H_2802 + 0.723*X + 0.273*X1 + 0.285*X3
1;339;1.0601308491030763;0;45.94594594594595;-0.12387741722000944;0.02950262005154991;ExtraTreesRegressor;;
1;348;1.0788721294960515;0;48.64864864864865;-0.16396507180334519;0.023729838520437085;StackingRegressorRidge;;
1;319;1.0925714065636318;0;40.54054054054054;-0.19371227844043237;-0.08466924469785098;RandomForestRegressor;;
1;363;1.1132907475995273;0;51.35135135135135;-0.2394162886907143;-0.20104879647640161;KNeighborsRegressor;;
1;357;1.163379847264617;0;54.054054054054056;-0.35345266902144346;-0.26634975921669635;AdaBoostRegressor;;
