Group;Prediction;Criterion;Correlation;Pm;R2;R2_t;Method;Predictors;Equations
2;141;0.3662084745018983;0.9305328329527081;89.1891891891892;0.8658913532029925;0.7931748133143853;KNeighborsRegressor;;
2;143;0.3710674860856699;0.9286059017527625;91.8918918918919;0.8623089207700612;0.8452458261830306;AdaBoostRegressor;;
2;193;0.44567339902885916;0.8951956330311622;83.78378378378379;0.8013752213980633;0.8011653972304169;BaggingRegressor;;
2;230;0.4615618847933881;0.8871080128744048;89.1891891891892;0.7869606265059752;0.7921580986103862;VotingRegressor;;
2;205;0.462538956395591;0.8865989588401724;89.1891891891892;0.7860577138164775;0.7976304334778536;ExtraTreesRegressor;;
2;199;0.47005806576800824;0.882635493738179;83.78378378378379;0.7790454148064389;0.8018189037462297;StackingRegressorRidge;;
2;260;0.505958888013967;0.8625575943898877;86.48648648648648;0.7440056036396699;0.7468756771294297;RandomForestRegressor;;
2;236;0.5448139205138601;0.8385569700469475;86.48648648648648;0.7031777920143173;0.8139057410540866;HistGradientBoostingRegressor;;
0;202;0.6487819506035981;0.7609743626239917;83.78378378378379;0.5790819805709904;0.529838118217659;BaggingRegressor;;
2;257;0.6892773732688582;0.7244975518934369;72.97297297297297;0.5248967026995831;0.47569562356529393;Lars10;S_2802, H_2802, X2, X3, Xs;29.384 + 1.94*S_2802 + 0.178*H_2802 + 1.162*X2 + 0.362*X3 + 0.363*Xs
2;257;0.6892773732688582;0.7244975518934369;72.97297297297297;0.5248967026995831;0.47569562356529393;Lars11;S_2802, H_2802, X2, X3, Xs;29.384 + 1.94*S_2802 + 0.178*H_2802 + 1.162*X2 + 0.362*X3 + 0.363*Xs
2;257;0.6892773732688582;0.7244975518934369;72.97297297297297;0.5248967026995831;0.47569562356529393;Lars12;S_2802, H_2802, X2, X3, Xs;29.384 + 1.94*S_2802 + 0.178*H_2802 + 1.162*X2 + 0.362*X3 + 0.363*Xs
2;257;0.6892773732688582;0.7244975518934369;72.97297297297297;0.5248967026995831;0.47569562356529393;Lars13;S_2802, H_2802, X2, X3, Xs;29.384 + 1.94*S_2802 + 0.178*H_2802 + 1.162*X2 + 0.362*X3 + 0.363*Xs
2;257;0.6892773732688582;0.7244975518934369;72.97297297297297;0.5248967026995831;0.47569562356529393;Lars14;S_2802, H_2802, X2, X3, Xs;29.384 + 1.94*S_2802 + 0.178*H_2802 + 1.162*X2 + 0.362*X3 + 0.363*Xs
2;257;0.6892773732688582;0.7244975518934369;72.97297297297297;0.5248967026995831;0.47569562356529393;Lars5;S_2802, H_2802, X2, X3, Xs;29.384 + 1.94*S_2802 + 0.178*H_2802 + 1.162*X2 + 0.362*X3 + 0.363*Xs
