Group;Prediction;Criterion;Correlation;Pm;R2;R2_t;Method;Predictors;Equations
2;256;0.6124001530613564;0.7905479444856126;78.37837837837837;0.6249660525304273;0.6303682858791124;OMPCV;S_2802, H_2802, X2, X3, Xs;110.52 + 2.318*S_2802 - 0.095*H_2802 + 0.702*X2 + 0.462*X3 + 0.297*Xs
0;198;0.612759619618966;0.790269351907576;78.37837837837837;0.6245256485644202;0.6719871077704807;OMP4;S_2802, H_2802, X1, X3;142.348 + 2.491*S_2802 - 0.172*H_2802 + 0.636*X1 + 0.408*X3
0;237;0.613544152274669;0.7896604163876759;78.37837837837837;0.6235635732095579;0.6769971113575937;OMP6;S_2802, H_2802, X, X1, X3, Xs;133.972 + 2.474*S_2802 - 0.194*H_2802 - 0.078*X + 0.525*X1 + 0.384*X3 + 0.304*Xs
2;211;0.6178893734080619;0.7862650457888819;78.37837837837837;0.6182127222293927;0.6080588359857423;Lars4;S_2802, H_2802, X2, X3;180.145 + 2.186*S_2802 - 0.091*H_2802 + 0.042*X2 + 0.274*X3
2;208;0.6187224658275465;0.7856096424308199;78.37837837837837;0.6171825102802806;0.6073848292433884;Lars3;S_2802, H_2802, X3;183.379 + 2.176*S_2802 - 0.092*H_2802 + 0.261*X3
0;185;0.6200010990685939;0.7846009413413519;81.08108108108108;0.6155986371537356;0.6541983603372485;OMP2;S_2802, X3;141.345 + 2.386*S_2802 + 0.437*X3
0;224;0.6207209124088722;0.784031599425876;75.67567567567568;0.6147055488982973;0.6336528620567503;Lars7;S_2802, Smax, H_2802, X1, X2, X3, Xs;145.474 + 2.01*S_2802 + 0.32*Smax - 0.127*H_2802 + 0.337*X1 + 0.098*X2 + 0.324*X3 + 0.115*Xs
2;228;0.6232310744314157;0.7820377406897081;83.78378378378379;0.6115830278630633;0.5860784885507896;HuberRegressor;S_2802, H_2802, X2, X3, Xs;117.369 + 2.254*S_2802 - 0.057*H_2802 + 0.379*X2 + 0.548*X3 + 0.064*Xs
0;217;0.6234013722356048;0.7819019945586307;75.67567567567568;0.611370729094765;0.6302621986891028;Lars6;S_2802, Smax, H_2802, X1, X3, Xs;158.807 + 1.996*S_2802 + 0.293*Smax - 0.122*H_2802 + 0.294*X1 + 0.292*X3 + 0.066*Xs
0;212;0.630038350262293;0.7765640200258882;78.37837837837837;0.6030516771987682;0.6200075880050686;Lars5;S_2802, Smax, H_2802, X1, X3;174.149 + 1.951*S_2802 + 0.247*Smax - 0.096*H_2802 + 0.179*X1 + 0.249*X3
2;220;0.6303746563619809;0.7762910489091798;83.78378378378379;0.6026277926165147;0.5678141410023789;QuantileRegressor;S_2802, H_2802, X2, X3;142.49 + 2.092*S_2802 - 0.034*H_2802 + 0.035*X2 + 0.476*X3
0;315;0.6346357919500148;0.7728113686896548;78.37837837837837;0.5972374115759775;0.5552092144860725;RandomForestRegressor;;
0;279;0.6360308823072481;0.7716636033605988;78.37837837837837;0.5954647167514635;0.6526986326048863;OMP7;S_2802, H_2802, X, X1, X2, X3, Xs;123.548 + 2.28*S_2802 - 0.095*H_2802 - 0.519*X - 0.209*X1 + 1.281*X2 + 0.349*X3 + 0.732*Xs
2;183;0.637610043643578;0.7703592877643747;75.67567567567568;0.5934534322448346;0.6088592151458385;OMP2;S_2802, H_2802;213.334 + 2.387*S_2802 - 0.125*H_2802
0;214;0.6390828597356161;0.7691378929633794;78.37837837837837;0.591573098392147;0.6074818713639853;Lars4;S_2802, Smax, H_2802, X3;190.383 + 1.887*S_2802 + 0.173*Smax - 0.065*H_2802 + 0.185*X3
0;197;0.6409715566936867;0.7675646314869335;81.08108108108108;0.5891554635096721;0.6411440207654314;OMP1;S_2802;197.11 + 2.346*S_2802
2;196;0.6411871403837126;0.7673845522334661;78.37837837837837;0.5888790510065574;0.5960887536104766;OMP1;S_2802;195.89 + 2.385*S_2802
0;277;0.6419070500204038;0.7667824588069961;89.1891891891892;0.5879553391341028;0.5330063312870176;ExtraTreesRegressor;;
0;271;0.6462826303905843;0.7630981336993476;86.48648648648648;0.5823187616554275;0.5266003574655722;StackingRegressorRidge;;
0;217;0.6570846001831069;0.7538168399566346;81.08108108108108;0.5682398282022066;0.5411199395362246;QuantileRegressor;S_2802, Smax, H_2802, X, X1, X3;132.371 + 1.734*S_2802 + 0.488*Smax - 0.085*H_2802 - 0.106*X + 0.072*X1 + 0.554*X3
2;212;0.6590347733908098;0.7521124699549423;78.37837837837837;0.565673167461724;0.5565205732850493;Lars2;S_2802, H_2802;216.429 + 1.852*S_2802 - 0.013*H_2802
0;214;0.6610559530266849;0.7503366091081931;78.37837837837837;0.5630050269679815;0.5850365972483544;Lars3;S_2802, H_2802, X3;216.126 + 1.823*S_2802 - 0.01*H_2802 + 0.005*X3
0;214;0.6622210125893891;0.7493085682714993;78.37837837837837;0.5614633304850842;0.5834753756680513;Lars2;S_2802, H_2802;216.792 + 1.816*S_2802 - 0.009*H_2802
2;218;0.665136595116375;0.7467217084275743;78.37837837837837;0.5575933098369955;0.5460414137430758;Lars1;S_2802;216.792 + 1.789*S_2802
0;217;0.6662916915460108;0.745691210741253;78.37837837837837;0.5560553817767557;0.5756812582645142;Lars1;S_2802;216.994 + 1.776*S_2802
0;251;0.6700916717334098;0.7422783517478629;75.67567567567568;0.5509771514735242;0.5320769848702258;HuberRegressor;S_2802, Smax, H_2802, X, X1, X2, X3, Xs;121.597 + 1.557*S_2802 + 0.758*Smax - 0.069*H_2802 - 0.522*X - 0.193*X1 + 0.991*X2 + 0.454*X3 + 0.402*Xs
0;298;0.6813606952650207;0.7319478143610838;72.97297297297297;0.5357476029479676;0.5600206087876753;ElasticNetCV;S_2802, Smax, H_2802, X, X1, X2, X3, Xs;112.894 + 1.589*S_2802 + 0.771*Smax - 0.091*H_2802 - 0.642*X - 0.346*X1 + 1.443*X2 + 0.335*X3 + 0.812*Xs
0;301;0.684360948631541;0.7291433960395838;72.97297297297297;0.5316500919881375;0.5572197840358044;LassoCV;S_2802, Smax, H_2802, X, X1, X2, X3, Xs;112.32 + 1.581*S_2802 + 0.775*Smax - 0.087*H_2802 - 0.666*X - 0.383*X1 + 1.5*X2 + 0.334*X3 + 0.837*Xs
0;301;0.6846984368360481;0.7288264886749605;72.97297297297297;0.5311880505942723;0.5557496789758727;BayesianRidge;S_2802, Smax, H_2802, X, X1, X2, X3, Xs;112.525 + 1.571*S_2802 + 0.786*Smax - 0.09*H_2802 - 0.658*X - 0.372*X1 + 1.475*X2 + 0.336*X3 + 0.829*Xs
0;304;0.6897922069841552;0.7240073971886809;72.97297297297297;0.5241867111839283;0.5508356045813534;RidgeCV;S_2802, Smax, H_2802, X, X1, X2, X3, Xs;111.608 + 1.557*S_2802 + 0.794*Smax - 0.084*H_2802 - 0.696*X - 0.431*X1 + 1.565*X2 + 0.333*X3 + 0.869*Xs
0;304;0.6898133667726791;0.723987236780968;72.97297297297297;0.5241575190217413;0.5508144803990693;Lars10;S_2802, Smax, H_2802, X, X1, X2, X3, Xs;111.605 + 1.557*S_2802 + 0.794*Smax - 0.084*H_2802 - 0.697*X - 0.431*X1 + 1.565*X2 + 0.333*X3 + 0.869*Xs
0;304;0.6898133667726791;0.723987236780968;72.97297297297297;0.5241575190217413;0.5508144803990693;Lars11;S_2802, Smax, H_2802, X, X1, X2, X3, Xs;111.605 + 1.557*S_2802 + 0.794*Smax - 0.084*H_2802 - 0.697*X - 0.431*X1 + 1.565*X2 + 0.333*X3 + 0.869*Xs
0;304;0.6898133667726791;0.723987236780968;72.97297297297297;0.5241575190217413;0.5508144803990693;Lars12;S_2802, Smax, H_2802, X, X1, X2, X3, Xs;111.605 + 1.557*S_2802 + 0.794*Smax - 0.084*H_2802 - 0.697*X - 0.431*X1 + 1.565*X2 + 0.333*X3 + 0.869*Xs
0;304;0.6898133667726791;0.723987236780968;72.97297297297297;0.5241575190217413;0.5508144803990693;Lars13;S_2802, Smax, H_2802, X, X1, X2, X3, Xs;111.605 + 1.557*S_2802 + 0.794*Smax - 0.084*H_2802 - 0.697*X - 0.431*X1 + 1.565*X2 + 0.333*X3 + 0.869*Xs
0;304;0.6898133667726791;0.723987236780968;72.97297297297297;0.5241575190217413;0.5508144803990693;Lars14;S_2802, Smax, H_2802, X, X1, X2, X3, Xs;111.605 + 1.557*S_2802 + 0.794*Smax - 0.084*H_2802 - 0.697*X - 0.431*X1 + 1.565*X2 + 0.333*X3 + 0.869*Xs
0;304;0.6898133667726791;0.723987236780968;72.97297297297297;0.5241575190217413;0.5508144803990693;Lars8;S_2802, Smax, H_2802, X, X1, X2, X3, Xs;111.605 + 1.557*S_2802 + 0.794*Smax - 0.084*H_2802 - 0.697*X - 0.431*X1 + 1.565*X2 + 0.333*X3 + 0.869*Xs
0;304;0.6898133667726791;0.723987236780968;72.97297297297297;0.5241575190217413;0.5508144803990693;Lars9;S_2802, Smax, H_2802, X, X1, X2, X3, Xs;111.605 + 1.557*S_2802 + 0.794*Smax - 0.084*H_2802 - 0.697*X - 0.431*X1 + 1.565*X2 + 0.333*X3 + 0.869*Xs
0;304;0.6898133667726791;0.723987236780968;72.97297297297297;0.5241575190217413;0.5508144803990693;LarsCV;S_2802, Smax, H_2802, X, X1, X2, X3, Xs;111.605 + 1.557*S_2802 + 0.794*Smax - 0.084*H_2802 - 0.697*X - 0.431*X1 + 1.565*X2 + 0.333*X3 + 0.869*Xs
0;304;0.6898133667726792;0.7239872367809678;72.97297297297297;0.5241575190217411;0.5508144803990693;LassoLarsCV;S_2802, Smax, H_2802, X, X1, X2, X3, Xs;111.605 + 1.557*S_2802 + 0.794*Smax - 0.084*H_2802 - 0.697*X - 0.431*X1 + 1.565*X2 + 0.333*X3 + 0.869*Xs
0;304;0.6898133667726796;0.7239872367809674;72.97297297297297;0.5241575190217409;0.5508144803990687;OMP8;S_2802, Smax, H_2802, X, X1, X2, X3, Xs;111.605 + 1.557*S_2802 + 0.794*Smax - 0.084*H_2802 - 0.697*X - 0.431*X1 + 1.565*X2 + 0.333*X3 + 0.869*Xs
0;304;0.6898133667726827;0.7239872367809645;72.97297297297297;0.5241575190217365;0.5508144803990642;LinearRegression;S_2802, Smax, H_2802, X, X1, X2, X3, Xs;111.605 + 1.557*S_2802 + 0.794*Smax - 0.084*H_2802 - 0.697*X - 0.431*X1 + 1.565*X2 + 0.333*X3 + 0.869*Xs
0;298;0.7378720380956993;0.6749406310161649;78.37837837837837;0.455544855396499;0.3532994561712559;HistGradientBoostingRegressor;;
0;416;0.8101355557960663;0.5862425958892774;59.45945945945946;0.3436803812349989;0.4085860134456847;PassiveAggressiveRegressor;S_2802, Smax, H_2802, X, X1, X2, X3, Xs;0.441 + 1.08*S_2802 + 1.496*Smax - 0.236*H_2802 - 0.416*X - 0.362*X1 + 1.899*X2 + 0.694*X3 + 1.365*Xs
1;318;0.9476650989897458;0.31926612748106437;54.054054054054056;0.10193086015675556;0.15331991377678678;BaggingRegressor;;
1;261;0.9870032948816734;0.16070001833453695;48.64864864864865;0.025824495892720734;0.004400443196009407;OMP3;Smax, H_2802, X3;119.714 + 2.396*Smax - 0.172*H_2802 + 0.48*X3
1;248;0.9874104760018265;0.15817886041391996;54.054054054054056;0.02502055188184671;0.007255142541034654;OMP4;Smax, H_2802, X, X3;141.991 + 2.489*Smax - 0.192*H_2802 - 0.231*X + 0.435*X3
1;249;0.9877074767444446;0.15631359628363237;54.054054054054056;0.02443394038312241;0.008226926145518343;ElasticNetCV;Smax, H_2802, X, X1, X3;123.616 + 2.501*Smax - 0.198*H_2802 - 0.141*X + 0.425*X1 + 0.402*X3
1;249;0.9877181150741375;0.1562463604516686;54.054054054054056;0.024412925154392973;0.008202571970953199;LassoCV;Smax, H_2802, X, X1, X3;123.241 + 2.507*Smax - 0.198*H_2802 - 0.142*X + 0.427*X1 + 0.403*X3
1;249;0.9877289615402299;0.15617777861993984;54.054054054054056;0.02439149853465916;0.008191385368135684;BayesianRidge;Smax, H_2802, X, X1, X3;123.505 + 2.501*Smax - 0.199*H_2802 - 0.142*X + 0.427*X1 + 0.403*X3
1;249;0.9877445107638158;0.1560794075333137;54.054054054054056;0.02436078145595022;0.008155989955025755;RidgeCV;Smax, H_2802, X, X1, X3;122.968 + 2.511*Smax - 0.199*H_2802 - 0.143*X + 0.431*X1 + 0.404*X3
1;249;0.9877445790986938;0.15607897507718363;54.054054054054056;0.02436064646114422;0.008155835164742942;Lars10;Smax, H_2802, X, X1, X3;122.966 + 2.511*Smax - 0.199*H_2802 - 0.143*X + 0.431*X1 + 0.404*X3
1;249;0.9877445790986938;0.15607897507718363;54.054054054054056;0.02436064646114422;0.008155835164742942;Lars11;Smax, H_2802, X, X1, X3;122.966 + 2.511*Smax - 0.199*H_2802 - 0.143*X + 0.431*X1 + 0.404*X3
1;249;0.9877445790986938;0.15607897507718363;54.054054054054056;0.02436064646114422;0.008155835164742942;Lars12;Smax, H_2802, X, X1, X3;122.966 + 2.511*Smax - 0.199*H_2802 - 0.143*X + 0.431*X1 + 0.404*X3
1;249;0.9877445790986938;0.15607897507718363;54.054054054054056;0.02436064646114422;0.008155835164742942;Lars13;Smax, H_2802, X, X1, X3;122.966 + 2.511*Smax - 0.199*H_2802 - 0.143*X + 0.431*X1 + 0.404*X3
1;249;0.9877445790986938;0.15607897507718363;54.054054054054056;0.02436064646114422;0.008155835164742942;Lars14;Smax, H_2802, X, X1, X3;122.966 + 2.511*Smax - 0.199*H_2802 - 0.143*X + 0.431*X1 + 0.404*X3
1;249;0.9877445790986938;0.15607897507718363;54.054054054054056;0.02436064646114422;0.008155835164742942;Lars5;Smax, H_2802, X, X1, X3;122.966 + 2.511*Smax - 0.199*H_2802 - 0.143*X + 0.431*X1 + 0.404*X3
1;249;0.9877445790986938;0.15607897507718363;54.054054054054056;0.02436064646114422;0.008155835164742942;Lars6;Smax, H_2802, X, X1, X3;122.966 + 2.511*Smax - 0.199*H_2802 - 0.143*X + 0.431*X1 + 0.404*X3
1;249;0.9877445790986938;0.15607897507718363;54.054054054054056;0.02436064646114422;0.008155835164742942;Lars7;Smax, H_2802, X, X1, X3;122.966 + 2.511*Smax - 0.199*H_2802 - 0.143*X + 0.431*X1 + 0.404*X3
1;249;0.9877445790986938;0.15607897507718363;54.054054054054056;0.02436064646114422;0.008155835164742942;Lars8;Smax, H_2802, X, X1, X3;122.966 + 2.511*Smax - 0.199*H_2802 - 0.143*X + 0.431*X1 + 0.404*X3
1;249;0.9877445790986938;0.15607897507718363;54.054054054054056;0.02436064646114422;0.008155835164742942;Lars9;Smax, H_2802, X, X1, X3;122.966 + 2.511*Smax - 0.199*H_2802 - 0.143*X + 0.431*X1 + 0.404*X3
1;249;0.9877445790986938;0.15607897507718363;54.054054054054056;0.02436064646114422;0.008155835164742942;LarsCV;Smax, H_2802, X, X1, X3;122.966 + 2.511*Smax - 0.199*H_2802 - 0.143*X + 0.431*X1 + 0.404*X3
1;249;0.9877445790986938;0.15607897507718363;54.054054054054056;0.02436064646114422;0.008155835164742942;LassoLarsCV;Smax, H_2802, X, X1, X3;122.966 + 2.511*Smax - 0.199*H_2802 - 0.143*X + 0.431*X1 + 0.404*X3
1;249;0.9877445790986942;0.1560789750771815;54.054054054054056;0.024360646461143776;0.00815583516474283;LinearRegression;Smax, H_2802, X, X1, X3;122.966 + 2.511*Smax - 0.199*H_2802 - 0.143*X + 0.431*X1 + 0.404*X3
1;249;0.9877445790986942;0.1560789750771815;54.054054054054056;0.024360646461143776;0.00815583516474283;OMP5;Smax, H_2802, X, X1, X3;122.966 + 2.511*Smax - 0.199*H_2802 - 0.143*X + 0.431*X1 + 0.404*X3
1;249;0.9877445790986942;0.1560789750771815;54.054054054054056;0.024360646461143776;0.00815583516474283;OMPCV;Smax, H_2802, X, X1, X3;122.966 + 2.511*Smax - 0.199*H_2802 - 0.143*X + 0.431*X1 + 0.404*X3
1;258;0.988648887295965;0.15024439306826143;54.054054054054056;0.022573377648450244;0.006823841030555333;Lars4;Smax, H_2802, X, X3;157.448 + 2.078*Smax - 0.095*H_2802 - 0.002*X + 0.226*X3
1;259;0.9886946763699723;0.14994277881137097;54.054054054054056;0.022482836917676052;0.006756543244767932;Lars3;Smax, H_2802, X3;157.568 + 2.074*Smax - 0.095*H_2802 + 0.224*X3
1;330;0.9908322055473942;0.1350982622023188;51.35135135135135;0.0182515404500867;-0.013506697015796432;VotingRegressor;;
1;235;0.9929474646986649;0.11855518693205142;45.94594594594595;0.014055332348493765;-0.02651477880258013;HuberRegressor;Smax, H_2802, X, X1, X3;135.389 + 2.417*Smax - 0.205*H_2802 - 0.316*X + 0.174*X1 + 0.46*X3
1;256;0.9992302588312166;0.039228686392738715;54.054054054054056;0.0015388898360998438;-0.007276195111963091;Lars2;Smax, H_2802;190.746 + 1.792*Smax - 0.027*H_2802
1;239;0.9998638028697363;0.01650380898063028;51.35135135135135;0.00027237571086935475;0.0013482808687312886;OMP2;Smax, H_2802;177.383 + 2.348*Smax - 0.138*H_2802
1;253;1.0000142706978652;0;54.054054054054056;-2.8541599383036242e-05;-0.010739205186601541;OMP1;Smax;158.314 + 2.345*Smax
1;261;1.0000208464890468;0;54.054054054054056;-4.1693412669241425e-05;-0.010526959788421664;Lars1;Smax;193.986 + 1.658*Smax
1;333;1.000723571328786;0;54.054054054054056;-0.0014476662130400442;-0.009987964358388668;ExtraTreesRegressor;;
1;241;1.0015079140125203;0;51.35135135135135;-0.0030181018297097406;-0.06209747105211649;QuantileRegressor;Smax, H_2802, X, X3;137.265 + 2.128*Smax - 0.117*H_2802 - 0.276*X + 0.436*X3
1;331;1.00737298638737;0;54.054054054054056;-0.014800333703008262;-0.05318420140953872;HistGradientBoostingRegressor;;
1;337;1.0082901204040604;0;54.054054054054056;-0.01664896690443407;-0.0022696244038831193;StackingRegressorRidge;;
1;330;1.0099532426054514;0;48.64864864864865;-0.02000555224926548;-0.07424580544210979;RandomForestRegressor;;
1;324;1.0508125668532666;0;48.64864864864865;-0.10420705065675073;-0.048840788554892045;KNeighborsRegressor;;
1;324;1.0699227016755515;0;48.64864864864865;-0.14473458756071134;-0.15304886214561364;AdaBoostRegressor;;
1;211;1.0880577263637248;0;59.45945945945946;-0.1838696158997979;-0.2776306172009897;PassiveAggressiveRegressor;Smax, H_2802, X, X1, X3;0.671 + 2.438*Smax + 0.133*H_2802 - 0.168*X + 0.796*X1 + 0.661*X3
2;419;1.1668155658056825;0;32.432432432432435;-0.3614585646064348;0.09592310469884335;PassiveAggressiveRegressor;S_2802, H_2802, X2, X3, Xs;0.604 + 2.738*S_2802 + 0.21*H_2802 + 1.416*X2 + 0.968*X3 + 0.948*Xs
