Group;Prediction;Criterion;Correlation;Pm;R2;R2_t;Method;Predictors;Equations
0;575;0.7465821265586912;0.6652932648863225;63.63636363636363;0.44261512830310246;0.5358275506748309;Lars3;S_2802, Smax, X;457.312 + 1.684*S_2802 + 0.172*Smax + 0.187*X
2;557;0.747494028676566;0.6642685278506555;63.63636363636363;0.4412526770928772;0.5543093354143682;Lars1;S_2802;485.133 + 1.842*S_2802
2;593;0.7477172003683465;0.6640173102211432;63.63636363636363;0.4409189882733219;0.5837595735123622;QuantileRegressor;S_2802, H_2802, X2, Xs;350.87 + 2.264*S_2802 + 0.289*H_2802 + 1.337*X2 - 0.108*Xs
2;593;0.7531539468859859;0.6578443070286931;66.66666666666666;0.4327591322900616;0.5829493475685237;LassoCV;S_2802, H_2802, X2, Xs;308.65 + 2.342*S_2802 + 0.388*H_2802 + 1.76*X2 - 0.234*Xs
2;593;0.7532954381440415;0.6576822810988422;66.66666666666666;0.43254598287137647;0.5825700263939484;ElasticNetCV;S_2802, H_2802, X2, Xs;309.052 + 2.34*S_2802 + 0.388*H_2802 + 1.76*X2 - 0.236*Xs
2;593;0.7539965052879763;0.6568784286407331;66.66666666666666;0.43148927001351867;0.5820797170114835;BayesianRidge;S_2802, H_2802, X2, Xs;307.07 + 2.347*S_2802 + 0.394*H_2802 + 1.784*X2 - 0.244*Xs
2;612;0.7542068986015468;0.6566368510081019;66.66666666666666;0.4311719541018363;0.5841515268303833;OMP3;S_2802, H_2802, X2;290.622 + 2.314*S_2802 + 0.376*H_2802 + 1.614*X2
2;593;0.7544923279932946;0.656308865549795;66.66666666666666;0.4307413269992587;0.5818769472780982;RidgeCV;S_2802, H_2802, X2, Xs;305.255 + 2.354*S_2802 + 0.398*H_2802 + 1.803*X2 - 0.248*Xs
2;593;0.7544937211896909;0.6563072639285146;66.66666666666666;0.430739224685333;0.5818763508656215;Lars10;S_2802, H_2802, X2, Xs;305.25 + 2.354*S_2802 + 0.398*H_2802 + 1.803*X2 - 0.248*Xs
2;593;0.7544937211896909;0.6563072639285146;66.66666666666666;0.430739224685333;0.5818763508656215;Lars11;S_2802, H_2802, X2, Xs;305.25 + 2.354*S_2802 + 0.398*H_2802 + 1.803*X2 - 0.248*Xs
2;593;0.7544937211896909;0.6563072639285146;66.66666666666666;0.430739224685333;0.5818763508656215;Lars12;S_2802, H_2802, X2, Xs;305.25 + 2.354*S_2802 + 0.398*H_2802 + 1.803*X2 - 0.248*Xs
2;593;0.7544937211896909;0.6563072639285146;66.66666666666666;0.430739224685333;0.5818763508656215;Lars13;S_2802, H_2802, X2, Xs;305.25 + 2.354*S_2802 + 0.398*H_2802 + 1.803*X2 - 0.248*Xs
2;593;0.7544937211896909;0.6563072639285146;66.66666666666666;0.430739224685333;0.5818763508656215;Lars14;S_2802, H_2802, X2, Xs;305.25 + 2.354*S_2802 + 0.398*H_2802 + 1.803*X2 - 0.248*Xs
2;593;0.7544937211896909;0.6563072639285146;66.66666666666666;0.430739224685333;0.5818763508656215;Lars4;S_2802, H_2802, X2, Xs;305.25 + 2.354*S_2802 + 0.398*H_2802 + 1.803*X2 - 0.248*Xs
2;593;0.7544937211896909;0.6563072639285146;66.66666666666666;0.430739224685333;0.5818763508656215;Lars5;S_2802, H_2802, X2, Xs;305.25 + 2.354*S_2802 + 0.398*H_2802 + 1.803*X2 - 0.248*Xs
2;593;0.7544937211896909;0.6563072639285146;66.66666666666666;0.430739224685333;0.5818763508656215;Lars6;S_2802, H_2802, X2, Xs;305.25 + 2.354*S_2802 + 0.398*H_2802 + 1.803*X2 - 0.248*Xs
2;593;0.7544937211896909;0.6563072639285146;66.66666666666666;0.430739224685333;0.5818763508656215;Lars7;S_2802, H_2802, X2, Xs;305.25 + 2.354*S_2802 + 0.398*H_2802 + 1.803*X2 - 0.248*Xs
2;593;0.7544937211896909;0.6563072639285146;66.66666666666666;0.430739224685333;0.5818763508656215;Lars8;S_2802, H_2802, X2, Xs;305.25 + 2.354*S_2802 + 0.398*H_2802 + 1.803*X2 - 0.248*Xs
2;593;0.7544937211896909;0.6563072639285146;66.66666666666666;0.430739224685333;0.5818763508656215;Lars9;S_2802, H_2802, X2, Xs;305.25 + 2.354*S_2802 + 0.398*H_2802 + 1.803*X2 - 0.248*Xs
2;593;0.7544937211896909;0.6563072639285146;66.66666666666666;0.430739224685333;0.5818763508656215;LarsCV;S_2802, H_2802, X2, Xs;305.25 + 2.354*S_2802 + 0.398*H_2802 + 1.803*X2 - 0.248*Xs
2;593;0.7544937211896909;0.6563072639285146;66.66666666666666;0.430739224685333;0.5818763508656215;LassoLarsCV;S_2802, H_2802, X2, Xs;305.25 + 2.354*S_2802 + 0.398*H_2802 + 1.803*X2 - 0.248*Xs
2;593;0.7544937211896909;0.6563072639285146;66.66666666666666;0.4307392246853329;0.5818763508656215;OMP4;S_2802, H_2802, X2, Xs;305.25 + 2.354*S_2802 + 0.398*H_2802 + 1.803*X2 - 0.248*Xs
2;593;0.7544937211896909;0.6563072639285146;66.66666666666666;0.4307392246853329;0.5818763508656215;OMPCV;S_2802, H_2802, X2, Xs;305.25 + 2.354*S_2802 + 0.398*H_2802 + 1.803*X2 - 0.248*Xs
2;593;0.7544937211896912;0.6563072639285144;66.66666666666666;0.43073922468533266;0.5818763508656214;LinearRegression;S_2802, H_2802, X2, Xs;305.25 + 2.354*S_2802 + 0.398*H_2802 + 1.803*X2 - 0.248*Xs
0;572;0.7591837521785804;0.6508763557143952;66.66666666666666;0.423640030428052;0.49852772306853177;Lars2;S_2802, X;483.533 + 1.633*S_2802 + 0.126*X
0;607;0.7693840385084272;0.6387865068146501;69.6969696969697;0.4080482012884632;0.4560897837479585;Lars6;S_2802, Smax, H_2802, X, X2;358.494 + 2.982*S_2802 - 1.033*Smax + 0.293*H_2802 + 0.114*X + 1.234*X2
2;610;0.7696473541476779;0.6384692242022938;66.66666666666666;0.40764295025347885;0.5631825198499928;HuberRegressor;S_2802, H_2802, X2, Xs;282.098 + 2.411*S_2802 + 0.491*H_2802 + 1.956*X2 - 0.281*Xs
1;613;0.7776334365431585;0.6287179322797127;57.57575757575758;0.3952862383700776;0.5695263796537324;OMP2;Smax, X;380.098 + 2.173*Smax + 0.329*X
1;614;0.7777953167680464;0.6285176570421029;57.57575757575758;0.39503444521369435;0.5568822338447919;Lars3;Smax, H_2802, X;392.068 + 2.047*Smax + 0.013*H_2802 + 0.297*X
1;611;0.7779605229116279;0.6283131582189462;57.57575757575758;0.3947774247910665;0.5540464731710675;Lars2;Smax, X;399.027 + 2.017*Smax + 0.287*X
1;630;0.7789865981955711;0.6270405727157469;60.60606060606061;0.3931798798316919;0.5681916554620735;OMP3;Smax, H_2802, X;356.222 + 2.2*Smax + 0.077*H_2802 + 0.352*X
1;636;0.7790147774420404;0.627005563393921;60.60606060606061;0.39313597652692833;0.5651770292619668;BayesianRidge;Smax, H_2802, X, X1;377.247 + 2.171*Smax + 0.08*H_2802 + 0.43*X - 0.576*X1
1;636;0.7790367746122288;0.6269782323189342;60.60606060606061;0.39310170380177556;0.5660223416373518;ElasticNetCV;Smax, H_2802, X, X1;376.811 + 2.18*Smax + 0.08*H_2802 + 0.427*X - 0.576*X1
1;636;0.779077795052102;0.6269272599407008;60.60606060606061;0.39303778925675514;0.5665409571772753;LassoCV;Smax, H_2802, X, X1;376.435 + 2.186*Smax + 0.081*H_2802 + 0.426*X - 0.581*X1
1;636;0.7791239709300976;0.6268698731970747;60.60606060606061;0.3929658379221167;0.5666494429431725;RidgeCV;Smax, H_2802, X, X1;376.187 + 2.188*Smax + 0.082*H_2802 + 0.428*X - 0.59*X1
1;636;0.7791241400022397;0.626869663060648;60.60606060606061;0.3929655744657704;0.5666513905569232;Lars10;Smax, H_2802, X, X1;376.186 + 2.188*Smax + 0.082*H_2802 + 0.428*X - 0.59*X1
1;636;0.7791241400022397;0.626869663060648;60.60606060606061;0.3929655744657704;0.5666513905569232;Lars11;Smax, H_2802, X, X1;376.186 + 2.188*Smax + 0.082*H_2802 + 0.428*X - 0.59*X1
1;636;0.7791241400022397;0.626869663060648;60.60606060606061;0.3929655744657704;0.5666513905569232;Lars12;Smax, H_2802, X, X1;376.186 + 2.188*Smax + 0.082*H_2802 + 0.428*X - 0.59*X1
1;636;0.7791241400022397;0.626869663060648;60.60606060606061;0.3929655744657704;0.5666513905569232;Lars13;Smax, H_2802, X, X1;376.186 + 2.188*Smax + 0.082*H_2802 + 0.428*X - 0.59*X1
1;636;0.7791241400022397;0.626869663060648;60.60606060606061;0.3929655744657704;0.5666513905569232;Lars14;Smax, H_2802, X, X1;376.186 + 2.188*Smax + 0.082*H_2802 + 0.428*X - 0.59*X1
1;636;0.7791241400022397;0.626869663060648;60.60606060606061;0.3929655744657704;0.5666513905569232;Lars4;Smax, H_2802, X, X1;376.186 + 2.188*Smax + 0.082*H_2802 + 0.428*X - 0.59*X1
1;636;0.7791241400022397;0.626869663060648;60.60606060606061;0.3929655744657704;0.5666513905569232;Lars5;Smax, H_2802, X, X1;376.186 + 2.188*Smax + 0.082*H_2802 + 0.428*X - 0.59*X1
1;636;0.7791241400022397;0.626869663060648;60.60606060606061;0.3929655744657704;0.5666513905569232;Lars6;Smax, H_2802, X, X1;376.186 + 2.188*Smax + 0.082*H_2802 + 0.428*X - 0.59*X1
1;636;0.7791241400022397;0.626869663060648;60.60606060606061;0.3929655744657704;0.5666513905569232;Lars7;Smax, H_2802, X, X1;376.186 + 2.188*Smax + 0.082*H_2802 + 0.428*X - 0.59*X1
1;636;0.7791241400022397;0.626869663060648;60.60606060606061;0.3929655744657704;0.5666513905569232;Lars8;Smax, H_2802, X, X1;376.186 + 2.188*Smax + 0.082*H_2802 + 0.428*X - 0.59*X1
1;636;0.7791241400022397;0.626869663060648;60.60606060606061;0.3929655744657704;0.5666513905569232;Lars9;Smax, H_2802, X, X1;376.186 + 2.188*Smax + 0.082*H_2802 + 0.428*X - 0.59*X1
1;636;0.7791241400022397;0.626869663060648;60.60606060606061;0.3929655744657704;0.5666513905569232;LarsCV;Smax, H_2802, X, X1;376.186 + 2.188*Smax + 0.082*H_2802 + 0.428*X - 0.59*X1
1;636;0.7791241400022397;0.626869663060648;60.60606060606061;0.3929655744657704;0.5666513905569232;LassoLarsCV;Smax, H_2802, X, X1;376.186 + 2.188*Smax + 0.082*H_2802 + 0.428*X - 0.59*X1
1;636;0.7791241400022397;0.626869663060648;60.60606060606061;0.3929655744657704;0.5666513905569232;LinearRegression;Smax, H_2802, X, X1;376.186 + 2.188*Smax + 0.082*H_2802 + 0.428*X - 0.59*X1
1;636;0.7791241400022397;0.626869663060648;60.60606060606061;0.3929655744657704;0.566651390556923;OMP4;Smax, H_2802, X, X1;376.186 + 2.188*Smax + 0.082*H_2802 + 0.428*X - 0.59*X1
1;636;0.7791241400022397;0.626869663060648;60.60606060606061;0.3929655744657704;0.566651390556923;OMPCV;Smax, H_2802, X, X1;376.186 + 2.188*Smax + 0.082*H_2802 + 0.428*X - 0.59*X1
1;588;0.7814560116953325;0.6239603367083715;57.57575757575758;0.38932650178522443;0.5843825151868307;OMP1;Smax;402.91 + 2.383*Smax
0;572;0.7890909065734407;0.6142764370892843;63.63636363636363;0.3773355411631055;0.4334236008739738;Lars1;S_2802;522.564 + 1.294*S_2802
1;665;0.7895990512961985;0.6136231239059879;63.63636363636363;0.3765333381921435;0.5464949226354806;HuberRegressor;Smax, H_2802, X, X1;341.012 + 2.166*Smax + 0.238*H_2802 + 0.52*X - 0.97*X1
0;641;0.7926037478999165;0.6097370735120226;66.66666666666666;0.3717792988150057;0.40434978259514953;Lars7;S_2802, Smax, H_2802, X, X2, Xs;346.321 + 3.371*S_2802 - 1.48*Smax + 0.359*H_2802 + 0.215*X + 1.471*X2 - 0.113*Xs
1;659;0.7966610592725386;0.604426303728384;57.57575757575758;0.3653311566387567;0.4878161390568939;QuantileRegressor;Smax, H_2802, X, X1;374.869 + 1.679*Smax + 0.096*H_2802 + 0.693*X - 0.272*X1
0;609;0.7972802889696482;0.6036092617086606;66.66666666666666;0.3643441408204744;0.3922372616273726;LarsCV;S_2802, Smax, H_2802, X, X1, X2, Xs;344.341 + 3.448*S_2802 - 1.565*Smax + 0.374*H_2802 + 0.192*X - 0.084*X1 + 1.578*X2 - 0.091*Xs
0;621;0.81503502187768;0.579411695699051;57.57575757575758;0.3357179131128498;0.4647209004260432;QuantileRegressor;S_2802, H_2802, X, X2, Xs;310.079 + 2.093*S_2802 + 0.408*H_2802 + 0.929*X + 1.237*X2 - 0.848*Xs
0;618;0.8315851430684957;0.5553972900795875;78.78787878787878;0.30846614982774956;0.6498450906352848;AdaBoostRegressor;;
1;600;0.8493987456423527;0.5277516185680512;54.54545454545454;0.2785217709011979;0.3451850873574903;Lars1;Smax;527.142 + 0.964*Smax
0;640;0.8743082351392151;0.4853711054108506;51.515151515151516;0.23558510996775117;0.37084137068276934;LassoLarsCV;S_2802, Smax, H_2802, X, X1, X2, Xs;306.034 + 1.942*S_2802 + 0.009*Smax + 0.542*H_2802 + 1.016*X - 1.268*X1 + 2.354*X2 - 1.015*Xs
0;640;0.8747550200752756;0.48456542886704596;51.515151515151516;0.23480365485310428;0.3703124017085154;LassoCV;S_2802, Smax, H_2802, X, X1, X2, Xs;305.947 + 1.941*S_2802 + 0.009*Smax + 0.542*H_2802 + 1.019*X - 1.27*X1 + 2.356*X2 - 1.017*Xs
0;642;0.8796967280303234;0.47553513717993884;51.515151515151516;0.22613366669274326;0.36229855930027266;OMP6;S_2802, H_2802, X, X1, X2, Xs;303.404 + 1.948*S_2802 + 0.557*H_2802 + 1.025*X - 1.354*X1 + 2.445*X2 - 1.027*Xs
0;641;0.8797009102194935;0.4755274004292441;51.515151515151516;0.22612630855899485;0.3622995214074637;LinearRegression;S_2802, H_2802, X, X1, X2, Xs;303.404 + 1.948*S_2802 + 0.557*H_2802 + 1.025*X - 1.354*X1 + 2.445*X2 - 1.027*Xs
0;641;0.8797009102194946;0.4755274004292421;51.515151515151516;0.22612630855899285;0.36229952140746435;OMP7;S_2802, H_2802, X, X1, X2, Xs;303.404 + 1.948*S_2802 + 0.557*H_2802 + 1.025*X - 1.354*X1 + 2.445*X2 - 1.027*Xs
0;641;0.8797086902331082;0.4755130075280269;51.515151515151516;0.22611262032834933;0.3623043804961842;RidgeCV;S_2802, H_2802, X, X1, X2, Xs;303.411 + 1.948*S_2802 + 0.557*H_2802 + 1.025*X - 1.353*X1 + 2.445*X2 - 1.027*Xs
0;639;0.8797977616893919;0.4753481866235906;51.515151515151516;0.22595589852633613;0.3668437657849142;ElasticNetCV;S_2802, Smax, H_2802, X, X1, X2, Xs;306.162 + 1.893*S_2802 + 0.058*Smax + 0.539*H_2802 + 1.057*X - 1.244*X1 + 2.314*X2 - 1.055*Xs
0;640;0.8819310037203802;0.4713785152897432;51.515151515151516;0.2221977046767627;0.3642422447077295;BayesianRidge;S_2802, Smax, H_2802, X, X1, X2, Xs;305.577 + 1.886*S_2802 + 0.064*Smax + 0.543*H_2802 + 1.065*X - 1.259*X1 + 2.328*X2 - 1.064*Xs
0;642;0.9190070928090593;0.39424099655748757;51.515151515151516;0.15542596336664105;0.33222553819519907;HuberRegressor;S_2802, Smax, H_2802, X, X1, X2, Xs;291.146 + 1.836*S_2802 + 0.241*Smax + 0.604*H_2802 + 1.1*X - 1.248*X1 + 2.652*X2 - 1.27*Xs
0;621;0.9689271789558523;0.2473461580066561;48.484848484848484;0.061180121880653804;0.2993102551574627;OMP5;S_2802, H_2802, X, X2, Xs;306.229 + 1.922*S_2802 + 0.474*H_2802 + 1.553*X + 1.38*X2 - 1.568*Xs
0;621;0.9689271789558523;0.2473461580066561;48.484848484848484;0.061180121880653804;0.2993102551574627;OMPCV;S_2802, H_2802, X, X2, Xs;306.229 + 1.922*S_2802 + 0.474*H_2802 + 1.553*X + 1.38*X2 - 1.568*Xs
0;613;0.9891151764234827;0.14714335788183835;45.45454545454545;0.021651167768742985;0.30211292381185995;OMP4;S_2802, H_2802, X, Xs;376.345 + 1.842*S_2802 + 0.319*H_2802 + 1.975*X - 1.721*Xs
1;732;1.0201399900632122;0;57.57575757575758;-0.04068559932617033;0.2057297542443065;PassiveAggressiveRegressor;Smax, H_2802, X, X1;0.928 + 3.552*Smax + 0.865*H_2802 + 0.465*X + 1.383*X1
0;641;1.0929253521120144;0;57.57575757575758;-0.19448582528917036;-0.3593655771620379;Lars10;S_2802, Smax, H_2802, X, X1, X2, Xs;271.937 + 6.233*S_2802 - 4.663*Smax + 0.949*H_2802 - 0.642*X - 3.166*X1 + 5.488*X2 + 0.721*Xs
0;641;1.0929253521120144;0;57.57575757575758;-0.19448582528917036;-0.3593655771620379;Lars11;S_2802, Smax, H_2802, X, X1, X2, Xs;271.937 + 6.233*S_2802 - 4.663*Smax + 0.949*H_2802 - 0.642*X - 3.166*X1 + 5.488*X2 + 0.721*Xs
0;641;1.0929253521120144;0;57.57575757575758;-0.19448582528917036;-0.3593655771620379;Lars12;S_2802, Smax, H_2802, X, X1, X2, Xs;271.937 + 6.233*S_2802 - 4.663*Smax + 0.949*H_2802 - 0.642*X - 3.166*X1 + 5.488*X2 + 0.721*Xs
0;641;1.0929253521120144;0;57.57575757575758;-0.19448582528917036;-0.3593655771620379;Lars13;S_2802, Smax, H_2802, X, X1, X2, Xs;271.937 + 6.233*S_2802 - 4.663*Smax + 0.949*H_2802 - 0.642*X - 3.166*X1 + 5.488*X2 + 0.721*Xs
0;641;1.0929253521120144;0;57.57575757575758;-0.19448582528917036;-0.3593655771620379;Lars14;S_2802, Smax, H_2802, X, X1, X2, Xs;271.937 + 6.233*S_2802 - 4.663*Smax + 0.949*H_2802 - 0.642*X - 3.166*X1 + 5.488*X2 + 0.721*Xs
0;641;1.0929253521120144;0;57.57575757575758;-0.19448582528917036;-0.3593655771620379;Lars8;S_2802, Smax, H_2802, X, X1, X2, Xs;271.937 + 6.233*S_2802 - 4.663*Smax + 0.949*H_2802 - 0.642*X - 3.166*X1 + 5.488*X2 + 0.721*Xs
0;641;1.0929253521120144;0;57.57575757575758;-0.19448582528917036;-0.3593655771620379;Lars9;S_2802, Smax, H_2802, X, X1, X2, Xs;271.937 + 6.233*S_2802 - 4.663*Smax + 0.949*H_2802 - 0.642*X - 3.166*X1 + 5.488*X2 + 0.721*Xs
2;948;1.403590566797572;0;12.121212121212121;-0.9700664792031295;-0.8761898925368505;PassiveAggressiveRegressor;S_2802, H_2802, X2, Xs;0.871 + 2.606*S_2802 + 0.666*H_2802 + 3.053*X2 - 0.196*Xs
0;907;1.6252447362212816;0;21.21212121212121;-1.641420452614983;-1.4304766679165737;PassiveAggressiveRegressor;S_2802, Smax, H_2802, X, X1, X2, Xs;0.713 + 2.576*S_2802 + 0.323*Smax + 1.414*H_2802 + 1.845*X - 0.231*X1 + 2.444*X2 - 0.758*Xs
