Group;Prediction;Criterion;Correlation;Pm;R2;R2_t;Method;Predictors;Equations
2;244;0.5583914307748873;0.8295776094116657;76.66666666666667;0.6881990100371744;0.6894000708637102;Lars9;S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum;55.76 + 0.858*S_2802 + 0.419*H_2802 + 0.731*X2 - 0.001*X3 + 0.259*Xs + 0.421*L_2802 + 0.178*Y_sum
2;244;0.5583914307748873;0.8295776094116657;76.66666666666667;0.6881990100371744;0.6894000708637102;LarsCV;S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum;55.76 + 0.858*S_2802 + 0.419*H_2802 + 0.731*X2 - 0.001*X3 + 0.259*Xs + 0.421*L_2802 + 0.178*Y_sum
2;244;0.5583914307748873;0.8295776094116657;76.66666666666667;0.6881990100371744;0.6894000708637104;OMP7;S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum;55.76 + 0.858*S_2802 + 0.419*H_2802 + 0.731*X2 - 0.001*X3 + 0.259*Xs + 0.421*L_2802 + 0.178*Y_sum
2;244;0.5583915800685426;0.8295775089215934;76.66666666666667;0.6881988433085564;0.689405149176051;RidgeCV;S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum;55.766 + 0.858*S_2802 + 0.419*H_2802 + 0.731*X2 - 0.001*X3 + 0.259*Xs + 0.421*L_2802 + 0.178*Y_sum
2;244;0.5584095330354015;0.8295654244332902;76.66666666666667;0.688178793415185;0.6899001648737924;BayesianRidge;S_2802, H_2802, X2, Xs, L_2802, Y_sum;56.375 + 0.856*S_2802 + 0.417*H_2802 + 0.728*X2 + 0.258*Xs + 0.42*L_2802 + 0.176*Y_sum
2;243;0.5586368194770264;0.8294123847185984;76.66666666666667;0.6879249039245923;0.689951751458175;ElasticNetCV;S_2802, H_2802, X2, Xs, L_2802, Y_sum;57.207 + 0.854*S_2802 + 0.415*H_2802 + 0.727*X2 + 0.257*Xs + 0.418*L_2802 + 0.17*Y_sum
2;244;0.5587190313715664;0.8293570063508348;76.66666666666667;0.6878330439832188;0.6896819054546497;LassoCV;S_2802, H_2802, X2, Xs, L_2802, Y_sum;57.196 + 0.855*S_2802 + 0.416*H_2802 + 0.728*X2 + 0.257*Xs + 0.418*L_2802 + 0.168*Y_sum
2;244;0.5587255468411146;0.8293526169893584;76.66666666666667;0.6878257633070974;0.6896832563639805;LassoLarsCV;S_2802, H_2802, X2, Xs, L_2802, Y_sum;57.221 + 0.855*S_2802 + 0.416*H_2802 + 0.728*X2 + 0.257*Xs + 0.418*L_2802 + 0.168*Y_sum
2;244;0.565269166660065;0.824906521506186;73.33333333333333;0.6804707692234357;0.672955197915687;OMP6;S_2802, H_2802, X2, X3, Xs, L_2802;60.028 + 0.838*S_2802 + 0.445*H_2802 + 0.753*X2 + 0.003*X3 + 0.266*Xs + 0.41*L_2802
2;233;0.5682725760237816;0.8228403729395486;73.33333333333333;0.6770662793392954;0.7057782403095484;QuantileRegressor;S_2802, H_2802, X2, Xs, L_2802, Y_sum;84.335 + 0.879*S_2802 + 0.319*H_2802 + 0.543*X2 + 0.225*Xs + 0.326*L_2802 + 0.176*Y_sum
2;237;0.5696075444431563;0.8219168116746595;73.33333333333333;0.6755472453134377;0.6884056738859561;Lars6;S_2802, H_2802, X2, X3, Xs, L_2802;81.443 + 0.802*S_2802 + 0.358*H_2802 + 0.684*X2 + 0.018*X3 + 0.234*Xs + 0.358*L_2802
2;295;0.5702318378571085;0.8214838106098649;76.66666666666667;0.6748356510941044;0.6447712533339165;PassiveAggressiveRegressor;S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum;0.048 + 0.898*S_2802 + 0.636*H_2802 + 0.68*X2 + 0.02*X3 + 0.293*Xs + 0.531*L_2802 + 0.303*Y_sum
2;248;0.5764658260239514;0.8171212587043146;76.66666666666667;0.6676871514265235;0.5852560940128435;RandomForestRegressor;;
0;235;0.5805368610805626;0.814233966944838;80.0;0.6629769529267275;0.6665824989514358;StackingRegressorRidge;;
0;236;0.5897725491274854;0.8075694027733268;80.0;0.6521683402956678;0.6526564184035342;ExtraTreesRegressor;;
2;212;0.6108364880330995;0.7917567712924147;70.0;0.6268787848873891;0.6578331525297767;OMP5;S_2802, X2, X3, Xs, L_2802;130.334 + 0.701*S_2802 + 0.729*X2 + 0.07*X3 + 0.28*Xs + 0.299*L_2802
2;212;0.6108364880330995;0.7917567712924147;70.0;0.6268787848873891;0.6578331525297767;OMPCV;S_2802, X2, X3, Xs, L_2802;130.334 + 0.701*S_2802 + 0.729*X2 + 0.07*X3 + 0.28*Xs + 0.299*L_2802
0;242;0.6195792903724986;0.78493407553852;73.33333333333333;0.6161215029415112;0.633334449510359;Lars9;S_2802, Smax, H_2802, X, X2, X3, Xs, L_2802, Y_sum;64.634 + 0.59*S_2802 + 0.229*Smax + 0.393*H_2802 + 0.145*X + 0.533*X2 + 0.001*X3 + 0.145*Xs + 0.371*L_2802 + 0.138*Y_sum
0;241;0.6200090562608824;0.7845946534067703;73.33333333333333;0.61558877015449;0.633049421980094;VotingRegressor;;
0;240;0.6242131868414184;0.7812540543083797;70.0;0.6103578973732806;0.6187490420486992;Lars10;S_2802, Smax, H_2802, X, X2, X3, Xs, L_max, L_2802, Y_sum;58.551 + 0.576*S_2802 + 0.285*Smax + 0.39*H_2802 + 0.116*X + 0.587*X2 - 0.005*X3 + 0.191*Xs - 0.25*L_max + 0.622*L_2802 + 0.2*Y_sum
0;239;0.6260839521101946;0.7797556571837613;73.33333333333333;0.6080188849100796;0.6435596183901644;OMP6;S_2802, H_2802, X, X1, X2, L_2802;61.397 + 0.763*S_2802 + 0.465*H_2802 + 0.329*X + 0.164*X1 + 0.439*X2 + 0.369*L_2802
0;235;0.6292376981090549;0.777212917596213;76.66666666666667;0.604059919278418;0.6474980933520433;OMP5;S_2802, H_2802, X, X1, L_2802;58.635 + 0.742*S_2802 + 0.439*H_2802 + 0.48*X + 0.263*X1 + 0.385*L_2802
0;235;0.6292376981090549;0.777212917596213;76.66666666666667;0.604059919278418;0.6474980933520433;OMPCV;S_2802, H_2802, X, X1, L_2802;58.635 + 0.742*S_2802 + 0.439*H_2802 + 0.48*X + 0.263*X1 + 0.385*L_2802
0;236;0.6293717804998616;0.777104344287454;73.33333333333333;0.6038911619104341;0.6296826045227848;Lars8;S_2802, Smax, H_2802, X, X2, X3, Xs, L_2802;86.249 + 0.579*S_2802 + 0.172*Smax + 0.344*H_2802 + 0.168*X + 0.486*X2 + 0.01*X3 + 0.125*Xs + 0.313*L_2802
2;248;0.6362299582190896;0.7714994752198705;73.33333333333333;0.5952114402645355;0.536525409629049;HistGradientBoostingRegressor;;
0;245;0.6404782978492765;0.7679762691542581;73.33333333333333;0.5897875499840936;0.6145827136860141;QuantileRegressor;S_2802, Smax, H_2802, X, X2, Xs, L_2802, Y_sum;61.224 + 0.557*S_2802 + 0.248*Smax + 0.358*H_2802 + 0.17*X + 0.361*X2 + 0.122*Xs + 0.38*L_2802 + 0.428*Y_sum
0;288;0.6453228110893566;0.7639099878177602;70.0;0.5835584694877307;0.5806416882085357;Lars11;S_2802, Smax, H_2802, X, X2, X3, Xs, L_max, L_2802, Y_sum;55.777 + 0.576*S_2802 + 0.308*Smax + 0.392*H_2802 + 0.104*X + 0.613*X2 - 0.017*X3 + 0.215*Xs - 0.373*L_max + 0.747*L_2802 + 0.232*Y_sum
2;213;0.6480294337584471;0.7616152919832337;66.66666666666666;0.5800578529827065;0.6640425672784693;Lars5;S_2802, X2, X3, Xs, L_2802;169.741 + 0.653*S_2802 + 0.398*X2 + 0.08*X3 + 0.103*Xs + 0.143*L_2802
0;229;0.6509188820691441;0.7591472906925609;83.33333333333334;0.5763046089658559;0.6401872780664799;KNeighborsRegressor;;
2;203;0.6660239277268808;0.7459303772439213;66.66666666666666;0.5564121276952587;0.6673501542594831;OMP4;S_2802, X2, X3, L_2802;157.607 + 0.712*S_2802 + 0.699*X2 + 0.13*X3 + 0.228*L_2802
0;238;0.6666789123952497;0.7453450394062383;66.66666666666666;0.5555392277674871;0.6115872753878786;OMP7;S_2802, Smax, H_2802, X, X1, X2, L_2802;51.696 + 0.589*S_2802 + 0.269*Smax + 0.483*H_2802 + 0.278*X + 0.159*X1 + 0.459*X2 + 0.41*L_2802
0;250;0.6755094766755846;0.7373513049567877;70.0;0.5436869469214778;0.5329014025544859;HistGradientBoostingRegressor;;
0;249;0.6788622942464945;0.7342656096062146;70.0;0.5391459854503862;0.4944155909250818;RandomForestRegressor;;
0;230;0.6839366830110174;0.7295413721180499;63.33333333333333;0.5322306136318873;0.5367665701222941;BaggingRegressor;;
0;201;0.6856410438682559;0.7279398044915859;63.33333333333333;0.5298963589632486;0.5990459251117755;OMP4;S_2802, X, X1, L_2802;135.491 + 0.645*S_2802 + 0.485*X + 0.298*X1 + 0.29*L_2802
2;212;0.6872514147868866;0.7264196396528819;60.0;0.5276854928734229;0.6566330541021613;OMP3;S_2802, X2, X3;163.378 + 0.748*S_2802 + 0.703*X2 + 0.15*X3
2;214;0.692404061238988;0.7215099555652408;63.33333333333333;0.5205766159797558;0.6295581282964062;Lars4;S_2802, X2, X3, L_2802;192.602 + 0.626*S_2802 + 0.207*X2 + 0.086*X3 + 0.052*L_2802
0;222;0.6931477261193906;0.7207955533821767;56.666666666666664;0.5195462297755183;0.5906561731951337;Lars7;S_2802, H_2802, X, X2, X3, Xs, L_2802;153.556 + 0.553*S_2802 + 0.093*H_2802 + 0.283*X + 0.203*X2 + 0.035*X3 + 0.007*Xs + 0.129*L_2802
0;207;0.6979514705281965;0.7161450584815398;60.0;0.5128637447875282;0.5840504455161784;OMP3;S_2802, X, L_2802;166.608 + 0.588*S_2802 + 0.369*X + 0.21*L_2802
0;229;0.6994764099192503;0.7146556877031602;73.33333333333333;0.510732751966477;0.5156498716305131;AdaBoostRegressor;;
0;221;0.6997503701260434;0.7143874435545919;56.666666666666664;0.5103494195084655;0.5844883545752713;Lars6;S_2802, H_2802, X, X2, X3, L_2802;157.092 + 0.545*S_2802 + 0.079*H_2802 + 0.287*X + 0.187*X2 + 0.038*X3 + 0.119*L_2802
0;254;0.7009358793165676;0.7132242936739537;73.33333333333333;0.5086888930867103;0.4871752503740453;PassiveAggressiveRegressor;S_2802, Smax, H_2802, X, X1, X2, X3, Xs, L_max, L_2802, Q12, Q01, Q02, Y_sum;0.048 + 0.557*S_2802 + 0.423*Smax + 0.589*H_2802 + 0.165*X - 0.01*X1 + 0.624*X2 + 0.009*X3 + 0.2*Xs - 0.275*L_max + 0.736*L_2802 - 0.127*Q12 + 0.142*Q01 + 0.202*Q02 + 0.428*Y_sum
2;210;0.707957961760369;0.7062545747675578;63.33333333333333;0.498795524380104;0.5700804715107608;OMP2;S_2802, X2;184.873 + 0.823*S_2802 + 0.711*X2
2;217;0.7102727978245649;0.703926525051063;60.0;0.4955125526704649;0.6004347617175287;Lars3;S_2802, X2, X3;202.982 + 0.6*S_2802 + 0.06*X2 + 0.072*X3
2;205;0.7105392151933845;0.7036576040038005;60.0;0.49513402367236947;0.5755087988253949;OMP1;S_2802;204.891 + 0.872*S_2802
2;218;0.7147520034080106;0.699377990520316;60.0;0.48912957362423515;0.5914487131353003;Lars2;S_2802, X3;206.707 + 0.586*S_2802 + 0.065*X3
0;217;0.7227251641294828;0.6911355417962617;56.666666666666664;0.47766833713401213;0.5537285349992938;Lars5;S_2802, X, X2, X3, L_2802;173.338 + 0.507*S_2802 + 0.297*X + 0.119*X2 + 0.044*X3 + 0.078*L_2802
0;230;0.7246459977216939;0.6891213086140427;70.0;0.47488817798593086;0.5543788004580747;OMP9;S_2802, Smax, H_2802, X, X1, X2, L_max, L_2802, Y_sum;51.75 + 0.559*S_2802 + 0.34*Smax + 0.392*H_2802 + 0.3*X + 0.199*X1 + 0.411*X2 - 0.422*L_max + 0.801*L_2802 + 0.279*Y_sum
0;216;0.7270183176463917;0.6866180639967246;60.0;0.4714443658066104;0.5265124594817194;OMP2;S_2802, X;173.486 + 0.617*S_2802 + 0.384*X
0;240;0.7387938872280274;0.6739314447289877;66.66666666666666;0.4541835921945008;0.5350077793196082;OMP8;S_2802, Smax, H_2802, X, X1, X2, L_max, L_2802;60.282 + 0.554*S_2802 + 0.317*Smax + 0.429*H_2802 + 0.307*X + 0.219*X1 + 0.443*X2 - 0.439*L_max + 0.799*L_2802
0;220;0.7425495842158166;0.6697910980155811;56.666666666666664;0.448620114980918;0.5175955483017064;Lars4;S_2802, X, X3, L_2802;179.403 + 0.479*S_2802 + 0.321*X + 0.031*X3 + 0.042*L_2802
0;223;0.7642679697668848;0.644898806316467;56.666666666666664;0.4158944703884042;0.4753054580686321;Lars3;S_2802, X, X3;185.16 + 0.455*S_2802 + 0.313*X + 0.021*X3
2;225;0.7762911411494157;0.6303745427703581;56.666666666666664;0.39737206417293824;0.4630840364738975;Lars1;S_2802;224.018 + 0.443*S_2802
0;226;0.7867364315269121;0.6172890630071948;56.666666666666664;0.3810457873083003;0.4312133460858093;Lars2;S_2802, X;192.108 + 0.414*S_2802 + 0.298*X
0;276;0.8341592540192507;0.5515236521982054;56.666666666666664;0.3041783389340472;0.11713441037826622;ElasticNetCV;S_2802, Smax, H_2802, X, X1, X2, X3, Xs, L_max, L_2802, Q12, Q01, Q02;66.07 + 0.573*S_2802 + 0.282*Smax + 0.398*H_2802 - 0.643*X - 0.767*X1 + 1.405*X2 - 0.014*X3 + 0.955*Xs - 0.414*L_max + 0.73*L_2802 - 0.018*Q12 + 0.801*Q01 - 0.145*Q02
1;229;0.8971503401252938;0.44172533005598585;40.0;0.19512126721306988;0.13534601126624635;RandomForestRegressor;;
1;231;0.901896100599618;0.4319530341636735;40.0;0.1865834237232037;0.17707466945154648;BaggingRegressor;;
1;225;0.9190346439540951;0.3941767664540488;40.0;0.15537532321216974;0.10999938635474293;VotingRegressor;;
1;214;0.9227830373033583;0.3853199528511193;60.0;0.1484714660651889;-0.07657818844218411;AdaBoostRegressor;;
1;226;0.9396891650829393;0.3420296376423079;33.33333333333333;0.11698427302572845;0.15492050777175792;OMP3;Smax, X, X3;139.586 + 0.583*Smax + 0.333*X + 0.171*X3
1;214;0.9429496775951414;0.33293528729051675;56.666666666666664;0.11084590552321905;0.10488936263911108;KNeighborsRegressor;;
1;218;0.944923380203393;0.32729162156247465;33.33333333333333;0.107119805544994;0.1333713949148535;OMP4;Smax, X, X3, L_max;131.851 + 0.592*Smax + 0.304*X + 0.151*X3 + 0.238*L_max
1;225;0.9527918198333645;0.30362435353348305;33.33333333333333;0.0921877480586254;0.11266079140541196;Lars4;Smax, X, X3, L_max;147.838 + 0.493*Smax + 0.316*X + 0.124*X3 + 0.13*L_max
1;231;0.9594419442856413;0.28190628858787153;33.33333333333333;0.07947115554538864;0.0952517761950451;Lars5;Smax, H_2802, X, X3, L_max;131.799 + 0.533*Smax + 0.072*H_2802 + 0.316*X + 0.119*X3 + 0.176*L_max
1;227;0.9621461472788603;0.27253401856730797;36.666666666666664;0.07427479127644587;0.038979076551253766;ExtraTreesRegressor;;
1;232;0.963406271934883;0.2680454349481263;36.666666666666664;0.07184835519653043;0.08476373666338055;Lars3;Smax, X, X3;166.9 + 0.374*Smax + 0.33*X + 0.092*X3
1;226;0.9679218208163051;0.251251564746667;40.0;0.06312734878764881;-0.07373403831883873;HistGradientBoostingRegressor;;
1;235;0.9758093078955333;0.21862340822620135;33.33333333333333;0.04779619462444051;0.05312329620368983;Lars6;Smax, H_2802, X, X1, X3, L_max;98.087 + 0.615*Smax + 0.192*H_2802 + 0.341*X + 0.062*X1 + 0.11*X3 + 0.27*L_max
1;227;0.9878300526709952;0.15553709216781308;30.0;0.024191787040018897;-0.02259338961526214;StackingRegressorRidge;;
1;247;0.9913926092557849;0.13092247443814484;30.0;0.017140694313006688;-0.020983400271593622;QuantileRegressor;Smax, H_2802, X, X3, L_max, Y_sum;84.367 + 0.612*Smax + 0.233*H_2802 + 0.345*X + 0.117*X3 + 0.315*L_max + 0.155*Y_sum
1;224;1.0000074719880516;0;30.0;-1.4944031933694646e-05;-0.024790420634491106;OMP2;Smax, X;160.322 + 0.601*Smax + 0.391*X
0;243;1.0000489510011399;0;30.0;-9.790439847989774e-05;-0.014156811913874856;OMP1;X;170.782 + 0.655*X
1;243;1.0000507597039294;0;30.0;-0.00010152198440627203;-0.022471788624894407;OMP1;X;170.59 + 0.657*X
1;240;1.0000709079477073;0;30.0;-0.0001418209233516876;-0.021809145617164072;Lars2;Smax, X;198.643 + 0.132*Smax + 0.327*X
1;243;1.0001005367313116;0;30.0;-0.00020108357025749868;-0.021001748882687465;Lars1;X;209.466 + 0.308*X
0;243;1.000184879623345;0;30.0;-0.00036979342716469965;-0.011665129689234721;Lars1;X;230.183 + 0.122*X
1;244;1.0045740444553282;0;30.0;-0.009169010793335541;-0.01971465718398524;OMP6;Smax, H_2802, X, X1, X3, L_max;54.849 + 0.72*Smax + 0.345*H_2802 + 0.375*X + 0.142*X1 + 0.097*X3 + 0.39*L_max
1;247;1.008462633689951;0;30.0;-0.016996883548872077;-0.02754856737612621;OMP5;Smax, H_2802, X, X3, L_max;64.414 + 0.703*Smax + 0.373*H_2802 + 0.314*X + 0.101*X3 + 0.373*L_max
1;247;1.008462633689951;0;30.0;-0.016996883548872077;-0.02754856737612621;OMPCV;Smax, H_2802, X, X3, L_max;64.414 + 0.703*Smax + 0.373*H_2802 + 0.314*X + 0.101*X3 + 0.373*L_max
1;247;1.021688089382331;0;33.33333333333333;-0.04384655198571785;-0.08746942638196264;BayesianRidge;Smax, H_2802, X, X1, X3, L_max, Y_sum;46.346 + 0.752*Smax + 0.302*H_2802 + 0.352*X + 0.105*X1 + 0.094*X3 + 0.407*L_max + 0.325*Y_sum
1;247;1.021877575401378;0;33.33333333333333;-0.044233779108199034;-0.08798735934402946;ElasticNetCV;Smax, H_2802, X, X1, X3, L_max, Y_sum;46.485 + 0.754*Smax + 0.303*H_2802 + 0.351*X + 0.105*X1 + 0.094*X3 + 0.407*L_max + 0.324*Y_sum
1;247;1.0226111824467323;0;33.33333333333333;-0.0457336304651037;-0.09017626068681617;LassoCV;Smax, H_2802, X, X1, X3, L_max, Y_sum;45.956 + 0.756*Smax + 0.304*H_2802 + 0.351*X + 0.105*X1 + 0.093*X3 + 0.409*L_max + 0.328*Y_sum
1;247;1.024098568247012;0;33.33333333333333;-0.0487778774855796;-0.09466215662086053;RidgeCV;Smax, H_2802, X, X1, X3, L_max, Y_sum;44.614 + 0.76*Smax + 0.307*H_2802 + 0.351*X + 0.106*X1 + 0.093*X3 + 0.412*L_max + 0.336*Y_sum
1;247;1.0241078364703469;0;33.33333333333333;-0.048796860719974466;-0.09468985407736263;Lars10;Smax, H_2802, X, X1, X3, L_max, Y_sum;44.607 + 0.76*Smax + 0.307*H_2802 + 0.351*X + 0.106*X1 + 0.093*X3 + 0.412*L_max + 0.336*Y_sum
1;247;1.0241078364703469;0;33.33333333333333;-0.048796860719974466;-0.09468985407736263;Lars11;Smax, H_2802, X, X1, X3, L_max, Y_sum;44.607 + 0.76*Smax + 0.307*H_2802 + 0.351*X + 0.106*X1 + 0.093*X3 + 0.412*L_max + 0.336*Y_sum
1;247;1.0241078364703469;0;33.33333333333333;-0.048796860719974466;-0.09468985407736263;Lars12;Smax, H_2802, X, X1, X3, L_max, Y_sum;44.607 + 0.76*Smax + 0.307*H_2802 + 0.351*X + 0.106*X1 + 0.093*X3 + 0.412*L_max + 0.336*Y_sum
1;247;1.0241078364703469;0;33.33333333333333;-0.048796860719974466;-0.09468985407736263;Lars13;Smax, H_2802, X, X1, X3, L_max, Y_sum;44.607 + 0.76*Smax + 0.307*H_2802 + 0.351*X + 0.106*X1 + 0.093*X3 + 0.412*L_max + 0.336*Y_sum
1;247;1.0241078364703469;0;33.33333333333333;-0.048796860719974466;-0.09468985407736263;Lars14;Smax, H_2802, X, X1, X3, L_max, Y_sum;44.607 + 0.76*Smax + 0.307*H_2802 + 0.351*X + 0.106*X1 + 0.093*X3 + 0.412*L_max + 0.336*Y_sum
1;247;1.0241078364703469;0;33.33333333333333;-0.048796860719974466;-0.09468985407736263;Lars7;Smax, H_2802, X, X1, X3, L_max, Y_sum;44.607 + 0.76*Smax + 0.307*H_2802 + 0.351*X + 0.106*X1 + 0.093*X3 + 0.412*L_max + 0.336*Y_sum
1;247;1.0241078364703469;0;33.33333333333333;-0.048796860719974466;-0.09468985407736263;Lars8;Smax, H_2802, X, X1, X3, L_max, Y_sum;44.607 + 0.76*Smax + 0.307*H_2802 + 0.351*X + 0.106*X1 + 0.093*X3 + 0.412*L_max + 0.336*Y_sum
1;247;1.0241078364703469;0;33.33333333333333;-0.048796860719974466;-0.09468985407736263;Lars9;Smax, H_2802, X, X1, X3, L_max, Y_sum;44.607 + 0.76*Smax + 0.307*H_2802 + 0.351*X + 0.106*X1 + 0.093*X3 + 0.412*L_max + 0.336*Y_sum
1;247;1.0241078364703469;0;33.33333333333333;-0.048796860719974466;-0.09468985407736263;LarsCV;Smax, H_2802, X, X1, X3, L_max, Y_sum;44.607 + 0.76*Smax + 0.307*H_2802 + 0.351*X + 0.106*X1 + 0.093*X3 + 0.412*L_max + 0.336*Y_sum
1;247;1.0241078364703469;0;33.33333333333333;-0.048796860719974466;-0.09468985407736263;LassoLarsCV;Smax, H_2802, X, X1, X3, L_max, Y_sum;44.607 + 0.76*Smax + 0.307*H_2802 + 0.351*X + 0.106*X1 + 0.093*X3 + 0.412*L_max + 0.336*Y_sum
1;247;1.024107836470347;0;33.33333333333333;-0.04879686071997469;-0.09468985407736219;LinearRegression;Smax, H_2802, X, X1, X3, L_max, Y_sum;44.607 + 0.76*Smax + 0.307*H_2802 + 0.351*X + 0.106*X1 + 0.093*X3 + 0.412*L_max + 0.336*Y_sum
1;247;1.024107836470347;0;33.33333333333333;-0.04879686071997491;-0.09468985407736308;OMP7;Smax, H_2802, X, X1, X3, L_max, Y_sum;44.607 + 0.76*Smax + 0.307*H_2802 + 0.351*X + 0.106*X1 + 0.093*X3 + 0.412*L_max + 0.336*Y_sum
1;259;1.080225106885864;0;33.33333333333333;-0.1668862815465757;-0.2928274560508646;HuberRegressor;Smax, H_2802, X, X1, X3, L_max, Y_sum;29.888 + 0.76*Smax + 0.359*H_2802 + 0.322*X + 0.085*X1 + 0.056*X3 + 0.506*L_max + 0.602*Y_sum
1;269;1.165733770329303;0;40.0;-0.358935223286172;-0.32986661178478993;PassiveAggressiveRegressor;Smax, H_2802, X, X1, X3, L_max, Y_sum;0.079 + 0.927*Smax + 0.459*H_2802 + 0.28*X + 0.165*X1 + 0.013*X3 + 0.522*L_max + 0.393*Y_sum
0;299;1.1896593109017022;0;40.0;-0.41528927601511256;-0.6611289215112903;LassoCV;S_2802, Smax, H_2802, X, X1, X2, X3, Xs, L_max, L_2802, Q01, Y_sum;74.328 + 0.577*S_2802 + 0.261*Smax + 0.417*H_2802 - 1.156*X - 1.293*X1 + 1.966*X2 - 0.013*X3 + 1.46*Xs - 0.459*L_max + 0.729*L_2802 + 2.011*Q01 - 0.381*Y_sum
0;312;1.3936910983514894;0;40.0;-0.9423748776241803;-1.226537649614964;OMP10;S_2802, Smax, H_2802, X, X1, X2, Xs, L_max, L_2802, Y_sum;72.424 + 0.537*S_2802 + 0.286*Smax + 0.366*H_2802 - 1.459*X - 1.573*X1 + 2.247*X2 + 1.766*Xs - 0.416*L_max + 0.705*L_2802 + 0.093*Y_sum
0;320;1.506445619488944;0;40.0;-1.2693784044774281;-1.491101562764091;OMP11;S_2802, Smax, H_2802, X, X1, X2, X3, Xs, L_max, L_2802, Y_sum;75.058 + 0.572*S_2802 + 0.259*Smax + 0.384*H_2802 - 1.58*X - 1.709*X1 + 2.381*X2 - 0.048*X3 + 1.91*Xs - 0.415*L_max + 0.71*L_2802 + 0.091*Y_sum
