Predictors;Equations;Method;Criterion;Correlation;Pm
Smax, H_2802, X, X1, X3, L_max, Y_sum;44.213 + 0.742*Smax + 0.324*H_2802 + 0.385*X + 0.212*X1 + 0.07*X3 + 0.395*L_max + 0.265*Y_sum;LassoCV;0.724968258856907;0.6887822759406522;56.666666666666664
Smax, H_2802, X, X1, X3, L_max, Y_sum;44.504 + 0.741*Smax + 0.323*H_2802 + 0.385*X + 0.212*X1 + 0.07*X3 + 0.394*L_max + 0.263*Y_sum;LassoLarsCV;0.7249898482451479;0.6887595516154221;56.666666666666664
Smax, H_2802, X, X1, X3, L_max, Y_sum;36.086 + 0.745*Smax + 0.336*H_2802 + 0.393*X + 0.219*X1 + 0.075*X3 + 0.415*L_max + 0.321*Y_sum;Ridge;0.7260952703199373;0.687594108772768;53.333333333333336
Smax, H_2802, X, X1, X3, L_max, Y_sum;21.147 + 0.805*Smax + 0.376*H_2802 + 0.386*X + 0.222*X1 + 0.062*X3 + 0.46*L_max + 0.412*Y_sum;RidgeCV;0.7264647957597232;0.6872036819762999;53.333333333333336
Smax, H_2802, X, X1, X3, L_max, Y_sum;20.976 + 0.806*Smax + 0.377*H_2802 + 0.386*X + 0.222*X1 + 0.062*X3 + 0.461*L_max + 0.413*Y_sum;Lars7;0.7264911255452654;0.6871758468572462;53.333333333333336
Smax, H_2802, X, X1, X3, L_max, Y_sum;20.976 + 0.806*Smax + 0.377*H_2802 + 0.386*X + 0.222*X1 + 0.062*X3 + 0.461*L_max + 0.413*Y_sum;OMP7;0.7264911255452654;0.6871758468572462;53.333333333333336
Smax, H_2802, X, X1, X3, L_max, Y_sum;20.976 + 0.806*Smax + 0.377*H_2802 + 0.386*X + 0.222*X1 + 0.062*X3 + 0.461*L_max + 0.413*Y_sum;LinearRegression;0.7264911255452655;0.687175846857246;53.333333333333336
Smax, H_2802, X, X1, X3, L_max;35.697 + 0.757*Smax + 0.418*H_2802 + 0.4*X + 0.254*X1 + 0.077*X3 + 0.418*L_max;OMP6;0.727111843462054;0.6865190216572397;56.666666666666664
Smax, X, X1, X3;120.541 + 0.592*Smax + 0.437*X + 0.233*X1 + 0.157*X3;OMP4;0.7305315911845368;0.6828789016226734;56.666666666666664
Smax, X, X1, X3, L_max;108.195 + 0.62*Smax + 0.416*X + 0.276*X1 + 0.127*X3 + 0.285*L_max;OMPCV;0.7312840935751619;0.6820729979144123;60.0
Smax, X, X1, X3, L_max;108.195 + 0.62*Smax + 0.416*X + 0.276*X1 + 0.127*X3 + 0.285*L_max;OMP5;0.7312840935751619;0.6820729979144123;60.0
Smax, H_2802, X, X1, X3, L_max, Y_sum;80.379 + 0.624*Smax + 0.228*H_2802 + 0.387*X + 0.193*X1 + 0.088*X3 + 0.291*L_max + 0.078*Y_sum;ElasticNetCV;0.7361467366562249;0.6768219722426206;56.666666666666664
Smax, H_2802, X, X1, X3, L_max;85.751 + 0.627*Smax + 0.229*H_2802 + 0.385*X + 0.194*X1 + 0.085*X3 + 0.276*L_max;Lars6;0.7369001955968655;0.6760015545317196;56.666666666666664
Smax, H_2802, X, X1, X3, L_max, Y_sum;72.981 + 0.599*Smax + 0.229*H_2802 + 0.395*X + 0.196*X1 + 0.103*X3 + 0.307*L_max + 0.167*Y_sum;BayesianRidge;0.739348629814998;0.6733228078646118;56.666666666666664
Smax, H_2802, X, X1, X3, L_max, Y_sum;72.984 + 0.599*Smax + 0.229*H_2802 + 0.395*X + 0.196*X1 + 0.103*X3 + 0.307*L_max + 0.167*Y_sum;BayesianRidgeCV;0.7393503530259665;0.673320915671256;56.666666666666664
Smax, H_2802, X, X1, X3, L_max, Y_sum;73.336 + 0.715*Smax + 0.278*H_2802 + 0.371*X + 0.16*X1 + 0.02*X3 + 0.334*L_max + 0.179*Y_sum;ARDRegression;0.7408409651899799;0.6716804778288401;56.666666666666664
Smax, H_2802, X, X1, X3, L_max, Y_sum;25.455 + 0.831*Smax + 0.335*H_2802 + 0.383*X + 0.281*X1 + 0.009*X3 + 0.593*L_max + 0.464*Y_sum;TheilSenRegressor;0.7437682394428701;0.6684375857146675;56.666666666666664
Smax, H_2802, X, X1, X3, L_max, Y_sum;0.006 + 0.736*Smax + 0.514*H_2802 + 0.334*X + 0.184*X1 + 0.127*X3 + 0.452*L_max + 0.343*Y_sum;PassiveAggressiveRegressor;0.7481583559361403;0.6635202140424447;56.666666666666664
Smax, H_2802, X, X1, X3, L_max;142.03 + 0.481*Smax + 0.015*H_2802 + 0.367*X + 0.126*X1 + 0.093*X3 + 0.116*L_max;LarsCV;0.7699126668560807;0.63814926577922;50.0
Smax, X, X1, X3, L_max;146.111 + 0.47*Smax + 0.366*X + 0.121*X1 + 0.094*X3 + 0.105*L_max;Lars5;0.7731472535209597;0.6342265560294656;50.0
Smax, X, X1;140.903 + 0.599*Smax + 0.492*X + 0.217*X1;OMP3;0.7746093975876012;0.632439942736837;53.333333333333336
Smax, X;165.295 + 0.567*Smax + 0.379*X;OMP2;0.7817895281144777;0.623542407323305;53.333333333333336
Smax, X, X1, X3;168.224 + 0.382*Smax + 0.337*X + 0.031*X1 + 0.075*X3;Lars4;0.8060768019777216;0.5918109405151015;43.333333333333336
