Predictors;Equations;Method;Criterion;Correlation;Pm;R2;Criterion_t;Correlation_t;Pm_t;R2_t;Criterion_f;Correlation_f;Pm_f;R2_f
S_2802, H_2802, X2, X3, Xs;91.622 + 1.525*S_2802 + 0.205*H_2802 + 0.829*X2 + 0.234*X3 + 0.271*Xs;LassoCV;0.6514473501556692;0.7586938446930731;75.67567567567568;0.575616349975157;0.6864108991340832;0.7272139145739303;80.0;0.5288400775499396;0.6855822755711051;0.727995153433555;80.0;0.5299769434227453
S_2802, H_2802, X2, X3, Xs;90.765 + 1.527*S_2802 + 0.207*H_2802 + 0.833*X2 + 0.234*X3 + 0.273*Xs;RidgeCV;0.651470964250914;0.7586735679710901;75.67567567567568;0.5755855827379844;0.6865299327211933;0.7271015413804552;80.0;0.5286766514778336;0.6857122139305312;0.727872763377288;80.0;0.5297987596664895
S_2802, H_2802, X2, X3, Xs;90.762 + 1.527*S_2802 + 0.207*H_2802 + 0.833*X2 + 0.234*X3 + 0.273*Xs;OMPCV;0.6514713318391835;0.7586732523238713;75.67567567567568;0.5755851037916805;0.6865304823410084;0.7271010224285359;80.0;0.5286758968166221;0.6857127777826463;0.7278722321847476;80.0;0.529797986385607
S_2802, H_2802, X2, X3, Xs;90.762 + 1.527*S_2802 + 0.207*H_2802 + 0.833*X2 + 0.234*X3 + 0.273*Xs;OMP5;0.6514713318391835;0.7586732523238713;75.67567567567568;0.5755851037916805;0.6865304823410084;0.7271010224285359;80.0;0.5286758968166221;0.6857127777826463;0.7278722321847476;80.0;0.529797986385607
S_2802, H_2802, X2, X3, Xs;90.762 + 1.527*S_2802 + 0.207*H_2802 + 0.833*X2 + 0.234*X3 + 0.273*Xs;LinearRegression;0.6514713318391836;0.7586732523238712;75.67567567567568;0.5755851037916804;0.6865304823410084;0.7271010224285359;80.0;0.5286758968166221;0.6857127777826463;0.7278722321847476;80.0;0.529797986385607
S_2802, H_2802, X2, X3, Xs;90.762 + 1.527*S_2802 + 0.207*H_2802 + 0.833*X2 + 0.234*X3 + 0.273*Xs;LarsCV;0.6514713318391836;0.7586732523238712;75.67567567567568;0.5755851037916804;0.6865304823410084;0.7271010224285359;80.0;0.5286758968166221;0.6857127777826463;0.7278722321847476;80.0;0.529797986385607
S_2802, H_2802, X2, X3, Xs;90.762 + 1.527*S_2802 + 0.207*H_2802 + 0.833*X2 + 0.234*X3 + 0.273*Xs;Lars5;0.6514713318391836;0.7586732523238712;75.67567567567568;0.5755851037916804;0.6865304823410084;0.7271010224285359;80.0;0.5286758968166221;0.6857127777826463;0.7278722321847476;80.0;0.529797986385607
S_2802, H_2802, X2, X3, Xs;90.762 + 1.527*S_2802 + 0.207*H_2802 + 0.833*X2 + 0.234*X3 + 0.273*Xs;Lars6;0.6514713318391836;0.7586732523238712;75.67567567567568;0.5755851037916804;0.6865304823410084;0.7271010224285359;80.0;0.5286758968166221;0.6857127777826463;0.7278722321847476;80.0;0.529797986385607
S_2802, H_2802, X2, X3, Xs;90.762 + 1.527*S_2802 + 0.207*H_2802 + 0.833*X2 + 0.234*X3 + 0.273*Xs;Lars7;0.6514713318391836;0.7586732523238712;75.67567567567568;0.5755851037916804;0.6865304823410084;0.7271010224285359;80.0;0.5286758968166221;0.6857127777826463;0.7278722321847476;80.0;0.529797986385607
S_2802, H_2802, X2, X3, Xs;90.762 + 1.527*S_2802 + 0.207*H_2802 + 0.833*X2 + 0.234*X3 + 0.273*Xs;Lars8;0.6514713318391836;0.7586732523238712;75.67567567567568;0.5755851037916804;0.6865304823410084;0.7271010224285359;80.0;0.5286758968166221;0.6857127777826463;0.7278722321847476;80.0;0.529797986385607
S_2802, H_2802, X2, X3, Xs;90.762 + 1.527*S_2802 + 0.207*H_2802 + 0.833*X2 + 0.234*X3 + 0.273*Xs;Lars9;0.6514713318391836;0.7586732523238712;75.67567567567568;0.5755851037916804;0.6865304823410084;0.7271010224285359;80.0;0.5286758968166221;0.6857127777826463;0.7278722321847476;80.0;0.529797986385607
S_2802, H_2802, X2, X3, Xs;90.762 + 1.527*S_2802 + 0.207*H_2802 + 0.833*X2 + 0.234*X3 + 0.273*Xs;Lars10;0.6514713318391836;0.7586732523238712;75.67567567567568;0.5755851037916804;0.6865304823410084;0.7271010224285359;80.0;0.5286758968166221;0.6857127777826463;0.7278722321847476;80.0;0.529797986385607
S_2802, H_2802, X2, X3, Xs;90.762 + 1.527*S_2802 + 0.207*H_2802 + 0.833*X2 + 0.234*X3 + 0.273*Xs;Lars11;0.6514713318391836;0.7586732523238712;75.67567567567568;0.5755851037916804;0.6865304823410084;0.7271010224285359;80.0;0.5286758968166221;0.6857127777826463;0.7278722321847476;80.0;0.529797986385607
S_2802, H_2802, X2, X3, Xs;90.762 + 1.527*S_2802 + 0.207*H_2802 + 0.833*X2 + 0.234*X3 + 0.273*Xs;Lars12;0.6514713318391836;0.7586732523238712;75.67567567567568;0.5755851037916804;0.6865304823410084;0.7271010224285359;80.0;0.5286758968166221;0.6857127777826463;0.7278722321847476;80.0;0.529797986385607
S_2802, H_2802, X2, X3, Xs;90.762 + 1.527*S_2802 + 0.207*H_2802 + 0.833*X2 + 0.234*X3 + 0.273*Xs;Lars13;0.6514713318391836;0.7586732523238712;75.67567567567568;0.5755851037916804;0.6865304823410084;0.7271010224285359;80.0;0.5286758968166221;0.6857127777826463;0.7278722321847476;80.0;0.529797986385607
S_2802, H_2802, X2, X3, Xs;90.762 + 1.527*S_2802 + 0.207*H_2802 + 0.833*X2 + 0.234*X3 + 0.273*Xs;Lars14;0.6514713318391836;0.7586732523238712;75.67567567567568;0.5755851037916804;0.6865304823410084;0.7271010224285359;80.0;0.5286758968166221;0.6857127777826463;0.7278722321847476;80.0;0.529797986385607
S_2802, H_2802, X2, X3, Xs;90.762 + 1.527*S_2802 + 0.207*H_2802 + 0.833*X2 + 0.234*X3 + 0.273*Xs;LassoLarsCV;0.6514713318391836;0.7586732523238712;75.67567567567568;0.5755851037916804;0.6865304823410084;0.7271010224285359;80.0;0.5286758968166221;0.6857127777826463;0.7278722321847476;80.0;0.529797986385607
S_2802, H_2802, X2, X3, Xs;75.806 + 1.467*S_2802 + 0.237*H_2802 + 0.83*X2 + 0.289*X3 + 0.296*Xs;HuberRegressor;0.6526988713322126;0.7576174386599451;72.97297297297297;0.5739841833616558;0.6939473291106543;0.7200257664974146;80.0;0.5184371044201892;0.6945574993703524;0.7194371967506288;80.0;0.5175898800684029
S_2802, X2, X3, Xs;127.105 + 1.503*S_2802 + 0.814*X2 + 0.291*X3 + 0.243*Xs;OMP4;0.6576439987456467;0.753328859737788;78.37837837837837;0.5675043709138359;0.6824120804444178;0.7309676822291951;80.0;0.5343137524635213;0.6817535502592056;0.7315819138749733;80.0;0.5352120967089689
S_2802, H_2802, X2, X3, Xs;105.771 + 1.354*S_2802 + 0.191*H_2802 + 0.54*X2 + 0.291*X3 + 0.212*Xs;QuantileRegressor;0.6587557908143151;0.7523568355963853;72.97297297297297;0.5660408080686063;0.7025331846053896;0.7116509850539164;82.0;0.5064471245282095;0.7041882687759954;0.710013297141868;82.0;0.5041188821182665
S_2802, X2, X3, Xs;171.9 + 1.38*S_2802 + 0.41*X2 + 0.206*X3 + 0.121*Xs;Lars4;0.6632865334521455;0.7483655353776226;83.78378378378379;0.5600509745410359;0.6861991686460517;0.7274137068748894;80.0;0.5291307009494675;0.6843883087429492;0.7291177153628663;81.0;0.5316126428559655
S_2802, X2, X3;149.447 + 1.532*S_2802 + 0.832*X2 + 0.303*X3;OMP3;0.6685387778739662;0.7436772838259776;72.97297297297297;0.5530559024787838;0.6979479219264624;0.7161485169142869;77.0;0.5128686982785327;0.6977760653292031;0.7163159656560055;76.0;0.5131085626536955
S_2802, X3;175.691 + 1.556*S_2802 + 0.316*X3;OMP2;0.6692583894558898;0.7430297491641291;72.97297297297297;0.5520932081429086;0.6990279536373422;0.7150943434495828;76.0;0.5113599200335897;0.6976948847589023;0.7163950361227122;77.0;0.513221847781262
S_2802, X2, X3;216.307 + 1.259*S_2802 + 0.009*X2 + 0.122*X3;Lars3;0.6852786629608638;0.728280958209516;78.37837837837837;0.5303931540905708;0.7042592224222607;0.7099429185738757;74.0;0.5040189476331925;0.7027898315895831;0.7113975348666071;72.0;0.5060864526142854
S_2802, X3;217.024 + 1.256*S_2802 + 0.12*X3;Lars2;0.6857031471133924;0.7278813049108964;78.37837837837837;0.5298111940387893;0.7045246659624985;0.7096795016417128;74.0;0.5036449950504298;0.7055104854888147;0.7086994813497023;72.0;0.502254954865337
S_2802;222.25 + 1.545*S_2802;OMP1;0.6949574592176239;0.719050853471286;72.97297297297297;0.5170341298777847;0.7060190688878241;0.7081928228715467;68.0;0.5015370743667699;0.7049356774314074;0.7092712391492572;67.0;0.5030656906843227
S_2802;242.483 + 1.071*S_2802;Lars1;0.721765825971585;0.6921373364149312;72.97297297297297;0.47905409245955566;0.7291794753097588;0.6843225064156409;70.0;0.46829729278698473;0.7261339466723812;0.687553264474827;71.0;0.47272949148999155
S_2802, H_2802, X2, X3, Xs;0.157 + 1.476*S_2802 + 0.39*H_2802 + 1.12*X2 + 0.116*X3 + 0.542*Xs;PassiveAggressiveRegressor;0.8498494886338347;0.5270254706072656;64.86486486486487;0.2777558466688098;0.9150060527068721;0.4034401114289317;61.0;0.16276392350978863;1.2800430859938046;0;32.0;-0.6385103020005432
