Predictors;Equations;Method;Criterion;Correlation;Pm;R2;Criterion_t;Correlation_t;Pm_t;R2_t;Criterion_f;Correlation_f;Pm_f;R2_f
;;KNeighborsRegressor;0.3662084745018983;0.9305328329527081;89.1891891891892;0.8658913532029925;0.4547803719221122;0.8906036230076685;88.0;0.7931748133143853;0.43385763865604393;0.900981436756497;90.0;0.8117675493798017
;;AdaBoostRegressor;0.3710674860856699;0.9286059017527625;91.8918918918919;0.8623089207700612;0.3933880702524791;0.9193725176352785;90.0;0.8452458261830306;0.4118427528599683;0.9112549297077756;89.0;0.8303855469167231
;;BaggingRegressor;0.44567339902885916;0.8951956330311622;83.78378378378379;0.8013752213980633;0.4459087381623992;0.8950784307704085;88.0;0.8011653972304169;0.3799921119107337;0.9249897269081535;91.0;0.8556059948856205
;;VotingRegressor;0.4615618847933881;0.8871080128744048;89.1891891891892;0.7869606265059752;0.4558968100235116;0.8900326390702682;89.0;0.7921580986103862;0.42830913368195067;0.9036322736625872;89.0;0.8165512860046169
;;ExtraTreesRegressor;0.462538956395591;0.8865989588401724;89.1891891891892;0.7860577138164775;0.44985505056867653;0.8931015807162439;88.0;0.7976304334778536;0.45140069419586015;0.8923213621109245;88.0;0.7962374132794956
;;StackingRegressorRidge;0.47005806576800824;0.882635493738179;83.78378378378379;0.7790454148064389;0.4451753544995167;0.8954434118056984;88.0;0.8018189037462297;0.4627340701834655;0.8864971405996996;87.0;0.7858771802914436
;;RandomForestRegressor;0.505958888013967;0.8625575943898877;86.48648648648648;0.7440056036396699;0.5031146220003652;0.8642196926299641;90.0;0.7468756771294297;0.46555854233085703;0.8850170866501774;89.0;0.7832552436627677
;;HistGradientBoostingRegressor;0.5448139205138601;0.8385569700469475;86.48648648648648;0.7031777920143173;0.4313864380644266;0.9021672467198566;88.0;0.8139057410540866;0.38107907619106207;0.9245424477488131;91.0;0.8547787376893667
S_2802, H_2802, X2, X3, Xs;29.384 + 1.94*S_2802 + 0.178*H_2802 + 1.162*X2 + 0.362*X3 + 0.363*Xs;LinearRegression;0.6892773732688582;0.7244975518934369;72.97297297297297;0.5248967026995831;0.724088652331126;0.6897069113509693;74.0;0.47569562356529393;0.7197521710074026;0.6942310943267599;74.0;0.48195681233013066
S_2802, H_2802, X2, X3, Xs;29.384 + 1.94*S_2802 + 0.178*H_2802 + 1.162*X2 + 0.362*X3 + 0.363*Xs;LarsCV;0.6892773732688582;0.7244975518934369;72.97297297297297;0.5248967026995831;0.724088652331126;0.6897069113509693;74.0;0.47569562356529393;0.7197521710074026;0.6942310943267599;74.0;0.48195681233013066
S_2802, H_2802, X2, X3, Xs;29.384 + 1.94*S_2802 + 0.178*H_2802 + 1.162*X2 + 0.362*X3 + 0.363*Xs;Lars5;0.6892773732688582;0.7244975518934369;72.97297297297297;0.5248967026995831;0.724088652331126;0.6897069113509693;74.0;0.47569562356529393;0.7197521710074026;0.6942310943267599;74.0;0.48195681233013066
S_2802, H_2802, X2, X3, Xs;29.384 + 1.94*S_2802 + 0.178*H_2802 + 1.162*X2 + 0.362*X3 + 0.363*Xs;Lars6;0.6892773732688582;0.7244975518934369;72.97297297297297;0.5248967026995831;0.724088652331126;0.6897069113509693;74.0;0.47569562356529393;0.7197521710074026;0.6942310943267599;74.0;0.48195681233013066
S_2802, H_2802, X2, X3, Xs;29.384 + 1.94*S_2802 + 0.178*H_2802 + 1.162*X2 + 0.362*X3 + 0.363*Xs;Lars7;0.6892773732688582;0.7244975518934369;72.97297297297297;0.5248967026995831;0.724088652331126;0.6897069113509693;74.0;0.47569562356529393;0.7197521710074026;0.6942310943267599;74.0;0.48195681233013066
S_2802, H_2802, X2, X3, Xs;29.384 + 1.94*S_2802 + 0.178*H_2802 + 1.162*X2 + 0.362*X3 + 0.363*Xs;Lars8;0.6892773732688582;0.7244975518934369;72.97297297297297;0.5248967026995831;0.724088652331126;0.6897069113509693;74.0;0.47569562356529393;0.7197521710074026;0.6942310943267599;74.0;0.48195681233013066
S_2802, H_2802, X2, X3, Xs;29.384 + 1.94*S_2802 + 0.178*H_2802 + 1.162*X2 + 0.362*X3 + 0.363*Xs;Lars9;0.6892773732688582;0.7244975518934369;72.97297297297297;0.5248967026995831;0.724088652331126;0.6897069113509693;74.0;0.47569562356529393;0.7197521710074026;0.6942310943267599;74.0;0.48195681233013066
S_2802, H_2802, X2, X3, Xs;29.384 + 1.94*S_2802 + 0.178*H_2802 + 1.162*X2 + 0.362*X3 + 0.363*Xs;Lars10;0.6892773732688582;0.7244975518934369;72.97297297297297;0.5248967026995831;0.724088652331126;0.6897069113509693;74.0;0.47569562356529393;0.7197521710074026;0.6942310943267599;74.0;0.48195681233013066
S_2802, H_2802, X2, X3, Xs;29.384 + 1.94*S_2802 + 0.178*H_2802 + 1.162*X2 + 0.362*X3 + 0.363*Xs;Lars11;0.6892773732688582;0.7244975518934369;72.97297297297297;0.5248967026995831;0.724088652331126;0.6897069113509693;74.0;0.47569562356529393;0.7197521710074026;0.6942310943267599;74.0;0.48195681233013066
S_2802, H_2802, X2, X3, Xs;29.384 + 1.94*S_2802 + 0.178*H_2802 + 1.162*X2 + 0.362*X3 + 0.363*Xs;Lars12;0.6892773732688582;0.7244975518934369;72.97297297297297;0.5248967026995831;0.724088652331126;0.6897069113509693;74.0;0.47569562356529393;0.7197521710074026;0.6942310943267599;74.0;0.48195681233013066
S_2802, H_2802, X2, X3, Xs;29.384 + 1.94*S_2802 + 0.178*H_2802 + 1.162*X2 + 0.362*X3 + 0.363*Xs;Lars13;0.6892773732688582;0.7244975518934369;72.97297297297297;0.5248967026995831;0.724088652331126;0.6897069113509693;74.0;0.47569562356529393;0.7197521710074026;0.6942310943267599;74.0;0.48195681233013066
S_2802, H_2802, X2, X3, Xs;29.384 + 1.94*S_2802 + 0.178*H_2802 + 1.162*X2 + 0.362*X3 + 0.363*Xs;Lars14;0.6892773732688582;0.7244975518934369;72.97297297297297;0.5248967026995831;0.724088652331126;0.6897069113509693;74.0;0.47569562356529393;0.7197521710074026;0.6942310943267599;74.0;0.48195681233013066
