Predictors;Equations;Method;Criterion;Correlation;Pm;R2;Criterion_t;Correlation_t;Pm_t;R2_t;Criterion_f;Correlation_f;Pm_f;R2_f
;;BaggingRegressor;0.9660719396468518;0.25827312563828553;45.94594594594595;0.0667050074269695;0.9476864298827684;0.31920280483738334;48.0;0.10189043061605307;0.9425164626780745;0.33415971866879723;48.0;0.11166271758080981
Smax, X, X1, X3;100.825 + 1.424*Smax + 0.412*X + 0.367*X1 + 0.316*X3;OMP4;0.9797061392928503;0.2004392192957709;32.432432432432435;0.04017588063189792;0.9936105189814791;0.11286335352697854;45.0;0.01273813656935574;0.9934514991230141;0.11425462305848236;45.0;0.013054118890235888
Smax, X3;145.62 + 1.55*Smax + 0.344*X3;OMP2;0.9798937508201712;0.1995200167992582;35.13513513513514;0.03980823710357606;0.9943177139109196;0.1064532000597567;46.0;0.011332283802962695;0.9940859796822098;0.10859587929226937;46.0;0.01179306499926136
Smax, X, X3;125.379 + 1.398*Smax + 0.282*X + 0.358*X3;OMP3;0.9801183269088831;0.19841387365134455;35.13513513513514;0.03936806525733172;0.9947863338325053;0.10198112580317709;46.0;0.010400150020083543;0.9944857018807799;0.1048722496883356;46.0;0.010998188754692828
Smax, X, X3;152.028 + 1.266*Smax + 0.23*X + 0.263*X3;Lars3;0.9804132197303851;0.19695156404024722;32.432432432432435;0.03878991857789993;0.9927376902261777;0.12029912054704958;45.0;0.014471878404393679;0.9927039340114473;0.12057735856368758;45.0;0.01453889939819597
Smax, H_2802, X, X3;147.302 + 1.274*Smax + 0.015*H_2802 + 0.239*X + 0.267*X3;Lars4;0.980491132821492;0.1965633192089188;32.432432432432435;0.038637138458427533;0.993568658626756;0.11323127039218762;45.0;0.012821320594628705;0.9938030537672051;0.1111552532405804;45.0;0.012355490322977558
Smax, H_2802, X, X1, X3;96.699 + 1.37*Smax + 0.115*H_2802 + 0.377*X + 0.284*X1 + 0.253*X3;QuantileRegressor;0.983433469940285;0.18126944089175787;32.432432432432435;0.0328586102012105;0.999589009884896;0.02866725165294691;43.0;0.0008218113173333874;0.9993210913041043;0.03684231907432111;43.0;0.0013573564747743072
Smax, H_2802, X, X1, X3;72.845 + 1.401*Smax + 0.166*H_2802 + 0.456*X + 0.338*X1 + 0.278*X3;LassoCV;0.9845284862749332;0.1752245979113343;35.13513513513514;0.03070365971318889;1.0038635164787544;0;43.0;-0.007741959717090019;1.0042414265524908;0;43.0;-0.008500842804181508
Smax, H_2802, X, X1, X3;73.109 + 1.399*Smax + 0.166*H_2802 + 0.456*X + 0.336*X1 + 0.278*X3;ElasticNetCV;0.9845291841935075;0.1752206764947177;35.13513513513514;0.030702285471266633;1.0038607364684504;0;43.0;-0.007736378222979345;1.0042343955448443;0;43.0;-0.00848672119531857
Smax, H_2802, X, X1, X3;72.045 + 1.403*Smax + 0.167*H_2802 + 0.459*X + 0.342*X1 + 0.278*X3;LinearRegression;0.9845996811714487;0.17482410542337015;35.13513513513514;0.03056346783708186;1.003994918576139;0;43.0;-0.00800579652670752;1.0043833673837126;0;43.0;-0.00878594867704563
Smax, H_2802, X, X1, X3;72.045 + 1.403*Smax + 0.167*H_2802 + 0.459*X + 0.342*X1 + 0.278*X3;LarsCV;0.9845996811714487;0.17482410542337015;35.13513513513514;0.03056346783708186;1.003994918576139;0;43.0;-0.00800579652670752;1.0043833673837128;0;43.0;-0.008785948677045852
Smax, H_2802, X, X1, X3;72.045 + 1.403*Smax + 0.167*H_2802 + 0.459*X + 0.342*X1 + 0.278*X3;Lars5;0.9845996811714487;0.17482410542337015;35.13513513513514;0.03056346783708186;1.003994918576139;0;43.0;-0.00800579652670752;1.0043833673837128;0;43.0;-0.008785948677045852
Smax, H_2802, X, X1, X3;72.045 + 1.403*Smax + 0.167*H_2802 + 0.459*X + 0.342*X1 + 0.278*X3;Lars6;0.9845996811714487;0.17482410542337015;35.13513513513514;0.03056346783708186;1.003994918576139;0;43.0;-0.00800579652670752;1.0043833673837128;0;43.0;-0.008785948677045852
Smax, H_2802, X, X1, X3;72.045 + 1.403*Smax + 0.167*H_2802 + 0.459*X + 0.342*X1 + 0.278*X3;Lars7;0.9845996811714487;0.17482410542337015;35.13513513513514;0.03056346783708186;1.003994918576139;0;43.0;-0.00800579652670752;1.0043833673837128;0;43.0;-0.008785948677045852
Smax, H_2802, X, X1, X3;72.045 + 1.403*Smax + 0.167*H_2802 + 0.459*X + 0.342*X1 + 0.278*X3;Lars8;0.9845996811714487;0.17482410542337015;35.13513513513514;0.03056346783708186;1.003994918576139;0;43.0;-0.00800579652670752;1.0043833673837128;0;43.0;-0.008785948677045852
