Predictors;Equations;Method;Criterion;Correlation;Pm
S_2802, H_2802, X2, X3, Xs;93.885 + 1.539*S_2802 + 0.201*H_2802 + 0.787*X2 + 0.221*X3 + 0.285*Xs;Lars5;0.6519549528050408;0.7582576999364906;78.37837837837837
S_2802, H_2802, X2, X3, Xs;93.885 + 1.539*S_2802 + 0.201*H_2802 + 0.787*X2 + 0.221*X3 + 0.285*Xs;Lars6;0.6519549528050408;0.7582576999364906;78.37837837837837
S_2802, H_2802, X2, X3, Xs;93.885 + 1.539*S_2802 + 0.201*H_2802 + 0.787*X2 + 0.221*X3 + 0.285*Xs;Lars7;0.6519549528050408;0.7582576999364906;78.37837837837837
S_2802, H_2802, X2, X3, Xs;93.885 + 1.539*S_2802 + 0.201*H_2802 + 0.787*X2 + 0.221*X3 + 0.285*Xs;Lars8;0.6519549528050408;0.7582576999364906;78.37837837837837
S_2802, H_2802, X2, X3, Xs;93.885 + 1.539*S_2802 + 0.201*H_2802 + 0.787*X2 + 0.221*X3 + 0.285*Xs;Lars9;0.6519549528050408;0.7582576999364906;78.37837837837837
S_2802, H_2802, X2, X3, Xs;93.885 + 1.539*S_2802 + 0.201*H_2802 + 0.787*X2 + 0.221*X3 + 0.285*Xs;Lars10;0.6519549528050408;0.7582576999364906;78.37837837837837
S_2802, H_2802, X2, X3, Xs;93.885 + 1.539*S_2802 + 0.201*H_2802 + 0.787*X2 + 0.221*X3 + 0.285*Xs;Lars11;0.6519549528050408;0.7582576999364906;78.37837837837837
S_2802, H_2802, X2, X3, Xs;93.885 + 1.539*S_2802 + 0.201*H_2802 + 0.787*X2 + 0.221*X3 + 0.285*Xs;Lars12;0.6519549528050408;0.7582576999364906;78.37837837837837
S_2802, H_2802, X2, X3, Xs;93.885 + 1.539*S_2802 + 0.201*H_2802 + 0.787*X2 + 0.221*X3 + 0.285*Xs;Lars13;0.6519549528050408;0.7582576999364906;78.37837837837837
S_2802, H_2802, X2, X3, Xs;93.885 + 1.539*S_2802 + 0.201*H_2802 + 0.787*X2 + 0.221*X3 + 0.285*Xs;Lars14;0.6519549528050408;0.7582576999364906;78.37837837837837
S_2802, X2, X3, Xs;171.781 + 1.392*S_2802 + 0.393*X2 + 0.193*X3 + 0.146*Xs;Lars4;0.6622756695796149;0.7492602601785795;81.08108108108108
S_2802, X3, Xs;216.304 + 1.262*S_2802 + 0.107*X3 + 0.03*Xs;Lars3;0.6835721137953209;0.7298829805122167;75.67567567567568
S_2802, X3;223.941 + 1.231*S_2802 + 0.085*X3;Lars2;0.6913969479257759;0.7224750932723716;78.37837837837837
S_2802;241.744 + 1.105*S_2802;Lars1;0.7172146195877879;0.6968523440798235;72.97297297297297
