Predictors;Equations;Method;Criterion;Correlation;Pm
Smax, H_2802, X, X1, X3;120.801 + 2.514*Smax - 0.195*H_2802 - 0.1*X + 0.493*X1 + 0.385*X3;Lars5;0.6858438344666219;0.7277487442271;78.37837837837837
Smax, H_2802, X, X1, X3;120.801 + 2.514*Smax - 0.195*H_2802 - 0.1*X + 0.493*X1 + 0.385*X3;Lars6;0.6858438344666219;0.7277487442271;78.37837837837837
Smax, H_2802, X, X1, X3;120.801 + 2.514*Smax - 0.195*H_2802 - 0.1*X + 0.493*X1 + 0.385*X3;Lars7;0.6858438344666219;0.7277487442271;78.37837837837837
Smax, H_2802, X, X1, X3;120.801 + 2.514*Smax - 0.195*H_2802 - 0.1*X + 0.493*X1 + 0.385*X3;Lars8;0.6858438344666219;0.7277487442271;78.37837837837837
Smax, H_2802, X, X1, X3;120.801 + 2.514*Smax - 0.195*H_2802 - 0.1*X + 0.493*X1 + 0.385*X3;Lars9;0.6858438344666219;0.7277487442271;78.37837837837837
Smax, H_2802, X, X1, X3;120.801 + 2.514*Smax - 0.195*H_2802 - 0.1*X + 0.493*X1 + 0.385*X3;Lars10;0.6858438344666219;0.7277487442271;78.37837837837837
Smax, H_2802, X, X1, X3;120.801 + 2.514*Smax - 0.195*H_2802 - 0.1*X + 0.493*X1 + 0.385*X3;Lars11;0.6858438344666219;0.7277487442271;78.37837837837837
Smax, H_2802, X, X1, X3;120.801 + 2.514*Smax - 0.195*H_2802 - 0.1*X + 0.493*X1 + 0.385*X3;Lars12;0.6858438344666219;0.7277487442271;78.37837837837837
Smax, H_2802, X, X1, X3;120.801 + 2.514*Smax - 0.195*H_2802 - 0.1*X + 0.493*X1 + 0.385*X3;Lars13;0.6858438344666219;0.7277487442271;78.37837837837837
Smax, H_2802, X, X1, X3;120.801 + 2.514*Smax - 0.195*H_2802 - 0.1*X + 0.493*X1 + 0.385*X3;Lars14;0.6858438344666219;0.7277487442271;78.37837837837837
Smax, H_2802, X1, X3;145.375 + 2.215*Smax - 0.124*H_2802 + 0.173*X1 + 0.261*X3;Lars4;0.6903619789918085;0.7234641234798819;83.78378378378379
Smax, H_2802, X3;161.903 + 2.091*Smax - 0.095*H_2802 + 0.197*X3;Lars3;0.6953496298995838;0.7186716163857536;83.78378378378379
Smax, H_2802;190.896 + 1.844*Smax - 0.036*H_2802;Lars2;0.7209507234117154;0.6929863306098644;78.37837837837837
Smax;195.202 + 1.662*Smax;Lars1;0.7339983608814847;0.679151239580179;75.67567567567568
