Predictors;Equations;Method;Criterion;Correlation;Pm;R2;Criterion_t;Correlation_t;Pm_t;R2_t;Criterion_f;Correlation_f;Pm_f;R2_f
Smax, H_2802, X, X1, Y_sum;211.218 + 2.559*Smax + 0.062*H_2802 + 1.027*X - 0.78*X1 + 2.013*Y_sum;Lars12;0.7190487640586415;0.6949596210613536;60.60606060606061;0.48296887490574014;0.6554831668523469;0.7552097840820248;67.0;0.5703418179732185;0.6551250983818273;0.7555204202867062;67.0;0.5708111054702011
Smax, H_2802, X, X1, Y_sum;211.218 + 2.559*Smax + 0.062*H_2802 + 1.027*X - 0.78*X1 + 2.013*Y_sum;Lars13;0.7190487640586415;0.6949596210613536;60.60606060606061;0.48296887490574014;0.6554831668523469;0.7552097840820248;67.0;0.5703418179732185;0.6551250983818273;0.7555204202867062;67.0;0.5708111054702011
Smax, H_2802, X, X1, Y_sum;211.218 + 2.559*Smax + 0.062*H_2802 + 1.027*X - 0.78*X1 + 2.013*Y_sum;Lars14;0.7190487640586415;0.6949596210613536;60.60606060606061;0.48296887490574014;0.6554831668523469;0.7552097840820248;67.0;0.5703418179732185;0.6551250983818273;0.7555204202867062;67.0;0.5708111054702011
Smax, H_2802, X, X1, Y_sum;211.218 + 2.559*Smax + 0.062*H_2802 + 1.027*X - 0.78*X1 + 2.013*Y_sum;LassoLarsCV;0.7190487640586415;0.6949596210613536;60.60606060606061;0.48296887490574014;0.6554831668523469;0.7552097840820248;67.0;0.5703418179732185;0.6548598780031022;0.755750316031533;67.0;0.571158540181762
Smax, H_2802, X, X1, Y_sum;211.218 + 2.559*Smax + 0.062*H_2802 + 1.027*X - 0.78*X1 + 2.013*Y_sum;OMPCV;0.7190487640586415;0.6949596210613536;60.60606060606061;0.48296887490574014;0.6554831668523469;0.7552097840820248;67.0;0.5703418179732185;0.6551250983818274;0.7555204202867061;67.0;0.570811105470201
Smax, H_2802, X, X1, Y_sum;211.218 + 2.559*Smax + 0.062*H_2802 + 1.027*X - 0.78*X1 + 2.013*Y_sum;OMP5;0.7190487640586415;0.6949596210613536;60.60606060606061;0.48296887490574014;0.6554831668523469;0.7552097840820248;67.0;0.5703418179732185;0.6551250983818274;0.7555204202867061;67.0;0.570811105470201
Smax, H_2802, X, X1, Y_sum;211.218 + 2.559*Smax + 0.062*H_2802 + 1.027*X - 0.78*X1 + 2.013*Y_sum;LinearRegression;0.7190487640586418;0.6949596210613532;60.60606060606061;0.4829688749057397;0.6554831668523473;0.7552097840820243;67.0;0.5703418179732178;0.6551250983818282;0.7555204202867053;67.0;0.5708111054702001
Smax, H_2802, X;313.007 + 2.481*Smax + 0.186*H_2802 + 0.428*X;Lars3;0.7191928935354932;0.6948104647226068;57.57575757575758;0.48276158188804486;0.6576453312427136;0.7533276964871671;66.0;0.5675026182946614;0.6565784338957698;0.7542577544467;67.0;0.5689047601429784
Smax, H_2802, X, X1, Y_sum;181.42 + 2.368*Smax + 0.092*H_2802 + 0.984*X - 0.751*X1 + 2.539*Y_sum;HuberRegressor;0.734479627201145;0.6786307370186433;60.60606060606061;0.46053967722646705;0.664657555509447;0.747148133842417;62.0;0.5582303339042063;0.6642964058087365;0.7474692537018459;62.0;0.5587102852295944
Smax, X;395.397 + 2.007*Smax + 0.35*X;Lars2;0.7567889718452615;0.6536592782890731;60.60606060606061;0.4272704520933921;0.7005317744631903;0.7136212111249595;57.99999999999999;0.509255232967454;0.693350790350295;0.7206002230922643;57.99999999999999;0.5192646815206211
Smax, H_2802, X, X1, Y_sum;206.134 + 2.044*Smax + 0.188*H_2802 + 0.984*X - 0.561*X1 + 1.81*Y_sum;QuantileRegressor;0.7599562816901342;0.6499741917335683;57.57575757575758;0.4224664499197055;0.6973029077234428;0.7167765724969195;60.0;0.5137686548804317;0.6949952400300771;0.7190143366689816;61.0;0.5169816163355356
Smax, H_2802, X, X1, Y_sum;0.686 + 2.353*Smax + 1.065*H_2802 + 1.384*X - 0.909*X1 + 2.001*Y_sum;PassiveAggressiveRegressor;0.8062164594412204;0.5916206728352745;54.54545454545454;0.35001502052606304;0.7729542952660453;0.6344617068269536;60.0;0.4025416574297712;0.6603796111205694;0.7509319338104123;55.00000000000001;0.5638987692162455
X;435.242 + 1.258*X;OMP1;1.0002344214097645;0;48.484848484848484;-0.0004688977729259136;1.0009638561605165;0;45.0;-0.0019286413397312518;0.6299896203591456;0.7766035528116901;75.0;0.6031130782397396
X;597.752 + 0.034*X;Lars1;1.0004330963026662;0;48.484848484848484;-0.0008663801777395452;1.0006301030961804;0;45.0;-0.001260603222272172;0.95643479912334;0.29194601388937713;47.0;0.08523247502589615
