Predictors;Equations;Method;Criterion;Correlation;Pm;R2;Criterion_t;Correlation_t;Pm_t;R2_t;Criterion_f;Correlation_f;Pm_f;R2_f
;;VotingRegressor;0.4150500648205387;0.9097985731426855;90.9090909090909;0.8277334436924666;0.44600636348496836;0.8950297892980514;84.0;0.8010783237309143;0.4179589884357304;0.9084658958848048;88.0;0.825310283985781
;;KNeighborsRegressor;0.4258722013133473;0.9047833266304832;90.9090909090909;0.8186328681485238;0.4006036782407844;0.9162514354586049;91.0;0.839516692979954;0.3794275719772308;0.9252214424792928;92.0;0.8560347176234633
;;RandomForestRegressor;0.45023238712850616;0.8929114164241417;84.84848484848484;0.797290797580567;0.48297675116060945;0.8756331753870126;83.0;0.7667334578383427;0.4491217171763356;0.8934705832653808;86.0;0.7982896831605797
;;ExtraTreesRegressor;0.45801770148379595;0.888943071927275;87.87878787878788;0.7902197851275004;0.456882293175279;0.8895271610147149;80.0;0.7912585701828984;0.4435868007855413;0.8962314155221566;83.0;0.8032307501688485
;;HistGradientBoostingRegressor;0.4594493527388993;0.8882039699685014;84.84848484848484;0.7889062922678065;0.49350595503371114;0.8697424172398772;80.0;0.7564518723462647;0.4648618985735389;0.8853832024917826;81.0;0.7839034152546048
;;StackingRegressorRidge;0.48616395153895037;0.8738676171045778;81.81818181818183;0.7636446122240331;0.4759658580101222;0.8794637582121779;79.0;0.7734565020086882;0.4683368501259715;0.8835499956505479;79.0;0.7806605948140832
;;BaggingRegressor;0.48780148629274467;0.8729545864308115;78.78787878787878;0.7620497099705893;0.4941245625440696;0.8693911183642445;81.0;0.7558409166906318;0.4699113654389956;0.882713605101484;82.0;0.7791833086312587
;;AdaBoostRegressor;0.5603697564780019;0.8282425586896539;78.78787878787878;0.6859857360247849;0.4054374133311025;0.9141228056838888;89.0;0.8356205038713848;0.4105904577689835;0.9118198703631417;90.0;0.8314154759890565
S_2802, H_2802, X2, Xs, Y_sum;148.63 + 3.437*S_2802 + 0.651*H_2802 + 1.31*X2 + 0.096*Xs + 0.915*Y_sum;BayesianRidge;0.6267383889633559;0.7792297426302575;78.78787878787878;0.6071989917996172;0.613719058545933;0.7895244880163589;77.0;0.6233489171774936;0.610937888158729;0.7916785312310498;77.0;0.6267548968121524
S_2802, H_2802, X2, Xs, Y_sum;150.399 + 3.433*S_2802 + 0.65*H_2802 + 1.299*X2 + 0.096*Xs + 0.898*Y_sum;ElasticNetCV;0.6267944450702497;0.7791846531016109;78.78787878787878;0.6071287236290777;0.6137427664419339;0.789506058646925;77.0;0.6233198166402016;0.6109822548045822;0.791644291531183;77.0;0.6267006843139086
S_2802, H_2802, X2, Xs, Y_sum;146.904 + 3.449*S_2802 + 0.654*H_2802 + 1.322*X2 + 0.091*Xs + 0.921*Y_sum;RidgeCV;0.6268077538180499;0.7791739470449272;78.78787878787878;0.607112039753571;0.613520825063009;0.789678540428955;77.0;0.6235921972140047;0.61077305529626;0.7918057052863864;78.0;0.6269562749240717
S_2802, H_2802, X2, Xs, Y_sum;146.899 + 3.449*S_2802 + 0.654*H_2802 + 1.322*X2 + 0.091*Xs + 0.921*Y_sum;LinearRegression;0.6268079729984959;0.7791737707248088;78.78787878787878;0.6071117649855169;0.6135202689974465;0.7896789724497549;77.0;0.6235928795293009;0.6107725778258636;0.7918060735912231;78.0;0.6269568581759495
S_2802, H_2802, X2, Xs, Y_sum;146.899 + 3.449*S_2802 + 0.654*H_2802 + 1.322*X2 + 0.091*Xs + 0.921*Y_sum;LarsCV;0.6268079729984959;0.7791737707248088;78.78787878787878;0.6071117649855169;0.6135202689974465;0.7896789724497549;77.0;0.6235928795293008;0.6107510865658877;0.7918226507612595;79.0;0.6269831102585874
S_2802, H_2802, X2, Xs, Y_sum;146.899 + 3.449*S_2802 + 0.654*H_2802 + 1.322*X2 + 0.091*Xs + 0.921*Y_sum;Lars5;0.6268079729984959;0.7791737707248088;78.78787878787878;0.6071117649855169;0.6135202689974465;0.7896789724497549;77.0;0.6235928795293008;0.6107725778258636;0.7918060735912231;78.0;0.6269568581759495
S_2802, H_2802, X2, Xs, Y_sum;146.899 + 3.449*S_2802 + 0.654*H_2802 + 1.322*X2 + 0.091*Xs + 0.921*Y_sum;Lars6;0.6268079729984959;0.7791737707248088;78.78787878787878;0.6071117649855169;0.6135202689974465;0.7896789724497549;77.0;0.6235928795293008;0.6107725778258636;0.7918060735912231;78.0;0.6269568581759495
