Predictors;Equations;Method;Criterion;Correlation;Pm;R2;Criterion_t;Correlation_t;Pm_t;R2_t;Criterion_f;Correlation_f;Pm_f;R2_f
;;KNeighborsRegressor;0.3245621776819658;0.9458643628017391;93.75;0.8946593928183401;0.4062492139754115;0.913762319284594;88.0;0.8349615761443603;0.3703967265231984;0.9288736539384131;93.0;0.862806264980899
;;VotingRegressor;0.4326443789989577;0.90156466286152;90.625;0.8128188413206063;0.44003384752839886;0.8979811874584868;91.0;0.8063702130293539;0.4197741644311179;0.9076285864141548;90.0;0.8237896508761567
;;AdaBoostRegressor;0.44526630372703024;0.8953981900614206;84.375;0.801737918765268;0.39428105946931036;0.9189899053546552;91.0;0.8445424461437582;0.3686138295290525;0.9295826185336764;93.0;0.8641238446799266
;;ExtraTreesRegressor;0.45376279990061624;0.8911225064077067;87.5;0.7940993214263533;0.45242696384853004;0.8918014590607042;88.0;0.7953098423828009;0.4427043627134826;0.8966676347646597;89.0;0.8040128472344492
;;HistGradientBoostingRegressor;0.4704335243656216;0.8824354362518202;84.375;0.7786922991529401;0.4591476343921995;0.8883599776172084;90.0;0.789183449832047;0.4481976695259438;0.8939344769229526;87.0;0.7991188490315129
;;StackingRegressorRidge;0.4704856017984091;0.8824076713743987;81.25;0.7786432985003888;0.46568524745575396;0.8849504225108169;87.0;0.7831372503020733;0.46198437879729237;0.8868880615654265;89.0;0.7865704337472799
;;RandomForestRegressor;0.4994033128747069;0.8663696272895118;84.375;0.7505963310897676;0.4907346509907309;0.8713090739324396;85.0;0.7591795023170056;0.472400066824219;0.881384239060623;86.0;0.7768381768644734
;;BaggingRegressor;0.51219917259615;0.8588666995476186;75.0;0.7376520075918194;0.5079337176231861;0.8613961565397709;77.0;0.7420033385014895;0.4847072316846379;0.8746764542118501;78.0;0.7650588995526146
S_2802, H_2802, X2, Xs, Y_sum;215.802 + 3.68*S_2802 + 0.531*H_2802 + 1.211*X2 + 0.566*Xs + 1.287*Y_sum;LinearRegression;0.5898813117605459;0.8074899615695899;75.0;0.6520400380356577;0.5716270665611893;0.8205135567281321;72.0;0.6732424967746495;0.566761690149918;0.8238817794916989;72.0;0.6787811865784084
S_2802, H_2802, X2, Xs, Y_sum;215.802 + 3.68*S_2802 + 0.531*H_2802 + 1.211*X2 + 0.566*Xs + 1.287*Y_sum;LarsCV;0.5898813117605463;0.8074899615695895;75.0;0.6520400380356572;0.5716270665611891;0.8205135567281322;72.0;0.6732424967746498;0.5667616901499178;0.823881779491699;72.0;0.6787811865784085
S_2802, H_2802, X2, Xs, Y_sum;215.802 + 3.68*S_2802 + 0.531*H_2802 + 1.211*X2 + 0.566*Xs + 1.287*Y_sum;Lars5;0.5898813117605463;0.8074899615695895;75.0;0.6520400380356572;0.5716270665611891;0.8205135567281322;72.0;0.6732424967746498;0.5667616901499178;0.823881779491699;72.0;0.6787811865784085
S_2802, H_2802, X2, Xs, Y_sum;215.802 + 3.68*S_2802 + 0.531*H_2802 + 1.211*X2 + 0.566*Xs + 1.287*Y_sum;Lars6;0.5898813117605463;0.8074899615695895;75.0;0.6520400380356572;0.5716270665611891;0.8205135567281322;72.0;0.6732424967746498;0.5667616901499178;0.823881779491699;72.0;0.6787811865784085
S_2802, H_2802, X2, Xs, Y_sum;215.802 + 3.68*S_2802 + 0.531*H_2802 + 1.211*X2 + 0.566*Xs + 1.287*Y_sum;Lars7;0.5898813117605463;0.8074899615695895;75.0;0.6520400380356572;0.5716270665611891;0.8205135567281322;72.0;0.6732424967746498;0.5667616901499178;0.823881779491699;72.0;0.6787811865784085
S_2802, H_2802, X2, Xs, Y_sum;215.802 + 3.68*S_2802 + 0.531*H_2802 + 1.211*X2 + 0.566*Xs + 1.287*Y_sum;Lars8;0.5898813117605463;0.8074899615695895;75.0;0.6520400380356572;0.5716270665611891;0.8205135567281322;72.0;0.6732424967746498;0.5667616901499178;0.823881779491699;72.0;0.6787811865784085
S_2802, H_2802, X2, Xs, Y_sum;215.802 + 3.68*S_2802 + 0.531*H_2802 + 1.211*X2 + 0.566*Xs + 1.287*Y_sum;Lars9;0.5898813117605463;0.8074899615695895;75.0;0.6520400380356572;0.5716270665611891;0.8205135567281322;72.0;0.6732424967746498;0.5667616901499178;0.823881779491699;72.0;0.6787811865784085
S_2802, H_2802, X2, Xs, Y_sum;215.802 + 3.68*S_2802 + 0.531*H_2802 + 1.211*X2 + 0.566*Xs + 1.287*Y_sum;Lars10;0.5898813117605463;0.8074899615695895;75.0;0.6520400380356572;0.5716270665611891;0.8205135567281322;72.0;0.6732424967746498;0.5667616901499178;0.823881779491699;72.0;0.6787811865784085
S_2802, H_2802, X2, Xs, Y_sum;215.802 + 3.68*S_2802 + 0.531*H_2802 + 1.211*X2 + 0.566*Xs + 1.287*Y_sum;Lars11;0.5898813117605463;0.8074899615695895;75.0;0.6520400380356572;0.5716270665611891;0.8205135567281322;72.0;0.6732424967746498;0.5667616901499178;0.823881779491699;72.0;0.6787811865784085
S_2802, H_2802, X2, Xs, Y_sum;215.802 + 3.68*S_2802 + 0.531*H_2802 + 1.211*X2 + 0.566*Xs + 1.287*Y_sum;Lars12;0.5898813117605463;0.8074899615695895;75.0;0.6520400380356572;0.5716270665611891;0.8205135567281322;72.0;0.6732424967746498;0.5667616901499178;0.823881779491699;72.0;0.6787811865784085
S_2802, H_2802, X2, Xs, Y_sum;215.802 + 3.68*S_2802 + 0.531*H_2802 + 1.211*X2 + 0.566*Xs + 1.287*Y_sum;Lars13;0.5898813117605463;0.8074899615695895;75.0;0.6520400380356572;0.5716270665611891;0.8205135567281322;72.0;0.6732424967746498;0.5667616901499178;0.823881779491699;72.0;0.6787811865784085
S_2802, H_2802, X2, Xs, Y_sum;215.802 + 3.68*S_2802 + 0.531*H_2802 + 1.211*X2 + 0.566*Xs + 1.287*Y_sum;Lars14;0.5898813117605463;0.8074899615695895;75.0;0.6520400380356572;0.5716270665611891;0.8205135567281322;72.0;0.6732424967746498;0.5667616901499178;0.823881779491699;72.0;0.6787811865784085
S_2802, H_2802, X2, Xs, Y_sum;215.802 + 3.68*S_2802 + 0.531*H_2802 + 1.211*X2 + 0.566*Xs + 1.287*Y_sum;LassoLarsCV;0.5898813117605463;0.8074899615695895;75.0;0.6520400380356572;0.5716270665611891;0.8205135567281322;72.0;0.6732424967746498;0.5667616901499178;0.823881779491699;72.0;0.6787811865784085
S_2802, H_2802, X2, Xs, Y_sum;215.802 + 3.68*S_2802 + 0.531*H_2802 + 1.211*X2 + 0.566*Xs + 1.287*Y_sum;OMPCV;0.5898813117605464;0.8074899615695894;75.0;0.6520400380356572;0.5716270665611892;0.8205135567281322;72.0;0.6732424967746498;0.5667616901499178;0.823881779491699;72.0;0.6787811865784086
S_2802, H_2802, X2, Xs, Y_sum;215.802 + 3.68*S_2802 + 0.531*H_2802 + 1.211*X2 + 0.566*Xs + 1.287*Y_sum;OMP5;0.5898813117605464;0.8074899615695894;75.0;0.6520400380356572;0.5716270665611892;0.8205135567281322;72.0;0.6732424967746498;0.5667616901499178;0.823881779491699;72.0;0.6787811865784086
S_2802, H_2802, X2, Xs, Y_sum;215.809 + 3.68*S_2802 + 0.531*H_2802 + 1.211*X2 + 0.566*Xs + 1.287*Y_sum;RidgeCV;0.5898818897628987;0.8074895393314712;75.0;0.6520393561297515;0.5716271813500376;0.820513476758189;72.0;0.6732423655418112;0.566761787694;0.8238817123895282;72.0;0.6787810760099013
S_2802, H_2802, X2, Xs, Y_sum;217.638 + 3.68*S_2802 + 0.531*H_2802 + 1.204*X2 + 0.562*Xs + 1.266*Y_sum;LassoCV;0.5900015824890907;0.8074020885905415;75.0;0.6518981326603687;0.5715534769786792;0.8205648194710655;72.0;0.6733266229535824;0.5666691295950019;0.8239454457450706;72.0;0.6788860975640428
S_2802, H_2802, X2, Xs, Y_sum;217.707 + 3.667*S_2802 + 0.53*H_2802 + 1.205*X2 + 0.568*Xs + 1.272*Y_sum;BayesianRidge;0.5900563610202343;0.8073620568366827;75.0;0.651833490819559;0.5716672335694206;0.8204855721236574;72.0;0.6731965740630856;0.5667952948313577;0.8238586612745139;72.0;0.6787430937570342
S_2802, H_2802, X2, Xs, Y_sum;219.856 + 3.665*S_2802 + 0.529*H_2802 + 1.197*X2 + 0.564*Xs + 1.249*Y_sum;ElasticNetCV;0.5902051840560347;0.8072532692491138;75.0;0.6516578407133822;0.5716062661893427;0.8205280473287176;72.0;0.6732662764530782;0.5667231642623288;0.8239082807500441;72.0;0.6788248550884934
S_2802, H_2802, X2, Xs;324.377 + 3.674*S_2802 + 0.543*H_2802 + 0.792*X2 + 0.325*Xs;Lars4;0.5996564773713255;0.8002575267666109;71.875;0.6404121091466131;0.5692969989107609;0.8221319401599728;74.0;0.6759009270312011;0.5634809880172925;0.8261290311707099;76.0;0.6824891761430558
S_2802, H_2802, X2, Xs, Y_sum;198.745 + 3.554*S_2802 + 0.6*H_2802 + 1.57*X2 + 0.428*Xs + 1.162*Y_sum;HuberRegressor;0.603962830075719;0.7970124841474744;75.0;0.6352288998869282;0.564079804055681;0.8257202762779321;75.0;0.6818139746565045;0.5556276207760515;0.8314312641648401;77.0;0.6912779470307442
