Сумма;;9078.0
Средний;;245.35135135135135
Высший;;553.0
Низший;;115.0

σ = ;;90.99731870781696;;σ -;среднеквадратическое отклонение (см)
δдоп =;;61.33219280906864;;δдоп -;допустимая погрешность прогноза (см)
Pк =;;45.94594595;;Pк -;климатическая обеспеченность в %
Pм =;;70.27027027;;Pм -;обеспеченность метода (допустимой погрешности проверочных прогнозов) в %
S =;;62.90497710765064;;S -;среднеквадратическая погрешность (см)
S/σ =;;0.6912838532048626;;S/σ -;критерий эффективности метода прогнозирования
(S/σ)^2 =;;0.4778733657017621;;ρ -;корреляционное отношение
ρ =;;0.7225833061303298;;;(оценка эффективности метода прогнозирования)
Модель:;;ARDRegression;;δ50% -;погрешность (ошибка) прогнозов (см)
Сумма;;9078.0
Средний;;245.35135135135135
Высший;;553.0
Низший;;115.0

σ = ;;90.99731870781696;;σ -;среднеквадратическое отклонение (см)
δдоп =;;61.33219280906864;;δдоп -;допустимая погрешность прогноза (см)
Pк =;;45.94594595;;Pк -;климатическая обеспеченность в %
Pм =;;72.97297297;;Pм -;обеспеченность метода (допустимой погрешности проверочных прогнозов) в %
S =;;64.18500025423634;;S -;среднеквадратическая погрешность (см)
S/σ =;;0.7053504560978086;;S/σ -;критерий эффективности метода прогнозирования
(S/σ)^2 =;;0.49751926591738654;;ρ -;корреляционное отношение
ρ =;;0.7088587546772723;;;(оценка эффективности метода прогнозирования)
Модель:;;Lasso_GridSearchCV;;δ50% -;погрешность (ошибка) прогнозов (см)
