Predictors;Equations;Method;Criterion;Correlation;Pm
;;AdaBoostRegressor;0.13554330384815153;0.9907714230749329;100.0
;;KNeighborsRegressor;0.17979214407697588;0.9837046228051406;100.0
;;StackingRegressorRidge;0.18028798016892933;0.9836138694663713;100.0
;;ExtraTreesRegressor;0.1814346882094031;0.983402996697873;100.0
;;VotingRegressor;0.1886119830382063;0.9820516889931993;100.0
;;BaggingRegressor;0.18902897433304888;0.9819715102092298;100.0
;;RandomForestRegressor;0.2138479106511985;0.9768669669459179;100.0
;;HistGradientBoostingRegressor;0.25182597563292575;0.9677725342230606;96.66666666666667
S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum; - 87.696 + 1.105*S_2802 + 0.419*H_2802 + 0.62*X2 + 0.254*X3 + 0.449*Xs + 1.485*L_2802 + 0.57*Y_sum;BayesianRidge;0.5573389303559292;0.8302850815892748;70.0
S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum; - 87.22 + 1.104*S_2802 + 0.418*H_2802 + 0.618*X2 + 0.255*X3 + 0.448*Xs + 1.485*L_2802 + 0.562*Y_sum;ElasticNetCV;0.5573636064409674;0.8302685169360081;70.0
S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum; - 87.865 + 1.107*S_2802 + 0.418*H_2802 + 0.621*X2 + 0.252*X3 + 0.45*Xs + 1.488*L_2802 + 0.577*Y_sum;LassoCV;0.5573981094015568;0.8302453538777379;70.0
S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum; - 88.867 + 1.111*S_2802 + 0.418*H_2802 + 0.625*X2 + 0.249*X3 + 0.452*Xs + 1.491*L_2802 + 0.598*Y_sum;RidgeCV;0.5574105494208416;0.8302370019424306;70.0
S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum; - 88.871 + 1.111*S_2802 + 0.418*H_2802 + 0.625*X2 + 0.249*X3 + 0.452*Xs + 1.491*L_2802 + 0.598*Y_sum;LarsCV;0.5574108483861305;0.8302368012208651;70.0
S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum; - 88.871 + 1.111*S_2802 + 0.418*H_2802 + 0.625*X2 + 0.249*X3 + 0.452*Xs + 1.491*L_2802 + 0.598*Y_sum;Lars7;0.5574108483861305;0.8302368012208651;70.0
S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum; - 88.871 + 1.111*S_2802 + 0.418*H_2802 + 0.625*X2 + 0.249*X3 + 0.452*Xs + 1.491*L_2802 + 0.598*Y_sum;Lars8;0.5574108483861305;0.8302368012208651;70.0
S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum; - 88.871 + 1.111*S_2802 + 0.418*H_2802 + 0.625*X2 + 0.249*X3 + 0.452*Xs + 1.491*L_2802 + 0.598*Y_sum;Lars9;0.5574108483861305;0.8302368012208651;70.0
S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum; - 88.871 + 1.111*S_2802 + 0.418*H_2802 + 0.625*X2 + 0.249*X3 + 0.452*Xs + 1.491*L_2802 + 0.598*Y_sum;Lars10;0.5574108483861305;0.8302368012208651;70.0
S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum; - 88.871 + 1.111*S_2802 + 0.418*H_2802 + 0.625*X2 + 0.249*X3 + 0.452*Xs + 1.491*L_2802 + 0.598*Y_sum;Lars11;0.5574108483861305;0.8302368012208651;70.0
S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum; - 88.871 + 1.111*S_2802 + 0.418*H_2802 + 0.625*X2 + 0.249*X3 + 0.452*Xs + 1.491*L_2802 + 0.598*Y_sum;Lars12;0.5574108483861305;0.8302368012208651;70.0
S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum; - 88.871 + 1.111*S_2802 + 0.418*H_2802 + 0.625*X2 + 0.249*X3 + 0.452*Xs + 1.491*L_2802 + 0.598*Y_sum;Lars13;0.5574108483861305;0.8302368012208651;70.0
S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum; - 88.871 + 1.111*S_2802 + 0.418*H_2802 + 0.625*X2 + 0.249*X3 + 0.452*Xs + 1.491*L_2802 + 0.598*Y_sum;Lars14;0.5574108483861305;0.8302368012208651;70.0
S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum; - 88.871 + 1.111*S_2802 + 0.418*H_2802 + 0.625*X2 + 0.249*X3 + 0.452*Xs + 1.491*L_2802 + 0.598*Y_sum;LassoLarsCV;0.5574108483861305;0.8302368012208651;70.0
S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum; - 88.871 + 1.111*S_2802 + 0.418*H_2802 + 0.625*X2 + 0.249*X3 + 0.452*Xs + 1.491*L_2802 + 0.598*Y_sum;OMP7;0.5574108483861305;0.8302368012208651;70.0
S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum; - 88.871 + 1.111*S_2802 + 0.418*H_2802 + 0.625*X2 + 0.249*X3 + 0.452*Xs + 1.491*L_2802 + 0.598*Y_sum;LinearRegression;0.5574108483861306;0.830236801220865;70.0
S_2802, H_2802, X2, X3, Xs, L_2802; - 59.883 + 1.003*S_2802 + 0.418*H_2802 + 0.498*X2 + 0.346*X3 + 0.398*Xs + 1.405*L_2802;Lars6;0.5619674789452856;0.8271593272205059;73.33333333333333
S_2802, H_2802, X2, X3, Xs, L_2802; - 80.525 + 1.027*S_2802 + 0.47*H_2802 + 0.626*X2 + 0.339*X3 + 0.442*Xs + 1.475*L_2802;OMP6;0.5623443302025634;0.8269031710478745;73.33333333333333
S_2802, H_2802, X3, Xs, L_2802; - 42.053 + 1.007*S_2802 + 0.363*H_2802 + 0.39*X3 + 0.403*Xs + 1.406*L_2802;OMPCV;0.5624765488142438;0.8268132389082904;73.33333333333333
S_2802, H_2802, X3, Xs, L_2802; - 42.053 + 1.007*S_2802 + 0.363*H_2802 + 0.39*X3 + 0.403*Xs + 1.406*L_2802;OMP5;0.5624765488142438;0.8268132389082904;73.33333333333333
