Predictors;Equations;Method;Criterion;Correlation;Pm
Smax, H_2802, X, X3;139.542 + 2.354*Smax - 0.158*H_2802 - 0.219*X + 0.462*X3;OMP4;0.6776804408991811;0.7353565257905117;81.08108108108108
Smax, H_2802, X, X1, X3;121.322 + 2.3*Smax - 0.163*H_2802 - 0.091*X + 0.507*X1 + 0.41*X3;Ridge;0.6806097839892367;0.7326461096178185;81.08108108108108
Smax, H_2802, X, X1, X3;116.784 + 2.386*Smax - 0.168*H_2802 - 0.105*X + 0.542*X1 + 0.415*X3;LinearRegression;0.6807278937038765;0.7325363709287641;81.08108108108108
Smax, H_2802, X, X1, X3;116.784 + 2.386*Smax - 0.168*H_2802 - 0.105*X + 0.542*X1 + 0.415*X3;Lars5;0.6807278937038767;0.7325363709287639;81.08108108108108
Smax, H_2802, X, X1, X3;116.784 + 2.386*Smax - 0.168*H_2802 - 0.105*X + 0.542*X1 + 0.415*X3;OMP5;0.6807278937038767;0.7325363709287639;81.08108108108108
Smax, H_2802, X3;121.435 + 2.243*Smax - 0.141*H_2802 + 0.494*X3;OMP3;0.6839357108932762;0.7295422834660846;81.08108108108108
Smax, H_2802, X, X1, X3;122.078 + 2.162*Smax - 0.182*H_2802 - 0.091*X + 0.608*X1 + 0.405*X3;TheilSenRegressor;0.6849632595929542;0.7285776094609243;83.78378378378379
Smax, H_2802, X, X1, X3;134.435 + 2.056*Smax - 0.149*H_2802 - 0.051*X + 0.414*X1 + 0.39*X3;BayesianRidge;0.6856480209553562;0.7279332327624585;81.08108108108108
Smax, H_2802, X1, X3;138.934 + 2.061*Smax - 0.087*H_2802 + 0.23*X1 + 0.302*X3;Lars4;0.6904203072866962;0.7234084595068985;81.08108108108108
Smax, X3;109.159 + 2.237*Smax + 0.439*X3;OMP2;0.6909397004401311;0.7229123946618303;83.78378378378379
Smax, H_2802, X, X1, X3;156.686 + 1.951*Smax - 0.198*H_2802 - 0.265*X + 0.385*X1 + 0.4*X3;HuberRegressor;0.6959423605270054;0.7180976471372815;83.78378378378379
Smax, X1, X3;131.831 + 2.208*Smax + 0.254*X1 + 0.196*X3;ARDRegression;0.6976448382214377;0.716443772883109;86.48648648648648
Smax, H_2802, X3;158.782 + 1.889*Smax - 0.041*H_2802 + 0.228*X3;Lars3;0.7015246922195844;0.7126451474655654;81.08108108108108
Smax;164.691 + 2.212*Smax;OMP1;0.7126133640426687;0.7015569780052016;81.08108108108108
Smax, X3;173.995 + 1.745*Smax + 0.12*X3;Lars2;0.718354695043101;0.6956770314661347;75.67567567567568
Smax, H_2802, X, X3;175.186 + 1.737*Smax - 0.091*H_2802 - 0.182*X + 0.231*X3;QuantileRegressor;0.7222298195295012;0.6916531556946619;81.08108108108108
Smax, X3;191.719 + 1.611*Smax + 0.033*X3;LassoLars;0.734876577026212;0.6782008673971436;72.97297297297297
Smax, X3;191.719 + 1.611*Smax + 0.033*X3;Lasso;0.7348765776138129;0.6782008667604382;72.97297297297297
Smax, X3;191.719 + 1.611*Smax + 0.033*X3;ElasticNet;0.7348765776138129;0.6782008667604382;72.97297297297297
Smax;198.438 + 1.56*Smax;Lars1;0.7420614190194448;0.6703318957075278;72.97297297297297
Smax, H_2802, X, X1, X3;0.057 + 0.871*Smax + 0.281*H_2802 + 0.58*X + 0.322*X1 + 0.819*X3;SGDRegressor;0.9662947492502824;0.25743825972713147;62.16216216216216
Smax, H_2802, X, X1, X3;0.105 + 3.333*Smax - 0.095*H_2802 + 0.315*X + 1.266*X1 + 0.966*X3;PassiveAggressiveRegressor;1.1279555341127523;0;40.54054054054054
