Predictors;Equations;Method;Criterion;Correlation;Pm
S_2802, H, X2, X3, Xs;83.42 + 0.52*S_2802 + 0.28*H + 0.77*X2 + 0.19*X3 + 0.15*Xs;LinearRegression;0.5401289215269872;0.8415822883890165;81.08108108
S_2802, H, X2, X3, Xs;83.42 + 0.52*S_2802 + 0.28*H + 0.77*X2 + 0.19*X3 + 0.15*Xs;Lars5;0.5401289215269872;0.8415822883890165;81.08108108
S_2802, H, X2, X3, Xs;83.42 + 0.52*S_2802 + 0.28*H + 0.77*X2 + 0.19*X3 + 0.15*Xs;OMP5;0.5401289215269872;0.8415822883890165;81.08108108
S_2802, H, X2, X3, Xs;87.17 + 0.51*S_2802 + 0.26*H + 0.73*X2 + 0.19*X3 + 0.15*Xs;Ridge_GridSearchCV;0.5408314421682456;0.8411309952452207;81.08108108
S_2802, H, X2, X3, Xs;92.49 + 0.5*S_2802 + 0.24*H + 0.68*X2 + 0.19*X3 + 0.14*Xs;BayesianRidge;0.5441754182515907;0.8389714620716884;86.48648649
S_2802, H, X2, X3, Xs;99.29 + 0.51*S_2802 + 0.24*H + 0.71*X2 + 0.17*X3 + 0.1*Xs;ARDRegression;0.5460380733940475;0.8377603609649461;86.48648649
S_2802, H, X2, X3, Xs;103.3 + 0.49*S_2802 + 0.2*H + 0.64*X2 + 0.17*X3 + 0.11*Xs;LassoLars_GridSearchCV;0.5510239254623783;0.8344894448511805;83.78378378
S_2802, H, X2, X3, Xs;103.3 + 0.49*S_2802 + 0.2*H + 0.64*X2 + 0.17*X3 + 0.11*Xs;Lasso_GridSearchCV;0.5510239945750925;0.8344893992151778;83.78378378
S_2802, H, X2, X3, Xs;90.59 + 0.52*S_2802 + 0.27*H + 0.69*X2 + 0.2*X3 + 0.08*Xs;HuberRegressor;0.5511447523351425;0.8344096487777658;83.78378378
S_2802, H, X2, X3, Xs;103.34 + 0.49*S_2802 + 0.2*H + 0.62*X2 + 0.18*X3 + 0.12*Xs;ElasticNet_GridSearchCV;0.552794559124182;0.833317571759231;83.78378378
S_2802, H, X2, X3, Xs;101.35 + 0.48*S_2802 + 0.21*H + 0.59*X2 + 0.18*X3 + 0.13*Xs;TweedieRegressor_GridSearchCV;0.5554767530090066;0.83153206604831;83.78378378
S_2802, X2, X3, Xs;100.58 + 0.51*S_2802 + 0.71*X2 + 0.25*X3 + 0.18*Xs;OMP4;0.5727587248407523;0.8197240042348372;81.08108108
S_2802, H, X2, X3, Xs;98.22 + 0.52*S_2802 + 0.28*H + 0.6*X2 + 0.2*X3 + 0.02*Xs;QuantileRegressor;0.5737492913967038;0.8190309826995437;86.48648649
S_2802, H, X2, X3, Xs;75.62 + 0.69*S_2802 + 0.29*H + 0.82*X2 + 0.19*X3 + 0.14*Xs;TheilSenRegressor;0.5762430535952684;0.817278375575422;72.97297297
S_2802, X2, X3;121.41 + 0.54*S_2802 + 0.65*X2 + 0.24*X3;OMP3;0.6011501845440003;0.7991360682779337;83.78378378
S_2802, X2, X3, Xs;150.94 + 0.43*S_2802 + 0.33*X2 + 0.13*X3 + 0.02*Xs;Lars4;0.6548676301753396;0.7557435986818114;83.78378378
S_2802, X2, X3;159.06 + 0.42*S_2802 + 0.27*X2 + 0.11*X3;Lars3;0.6811418914094752;0.7321514349962873;83.78378378
S_2802, X3;144.54 + 0.55*S_2802 + 0.23*X3;OMP2;0.7371580756288508;0.6757203352979466;67.56756757
S_2802;179.43 + 0.52*S_2802;OMP1;0.7863029674093688;0.6178411150475672;62.16216216
S_2802, X3;185.86 + 0.33*S_2802 + 0.02*X3;Lars2;0.8136244825615663;0.5813907475841213;59.45945946
S_2802;188.99 + 0.31*S_2802;Lars1;0.8250178325475885;0.5651066943316803;56.75675676
S_2802, H, X2, X3, Xs;0.02 + 0.58*S_2802 + 0.4*H + 0.9*X2 + 0.37*X3 + 0.28*Xs;SGDRegressor;0.9154370888423468;0.40246109920320167;48.64864865
S_2802, H, X2, X3, Xs;0.05 + 0.6*S_2802 + 0.58*H + 1.08*X2 + 0.19*X3 + 0.25*Xs;PassiveAggressiveRegressor;1.0585781275862574;0;45.94594595
