Predictors;Equations;Method;Criterion;Correlation;Pm
S_2802, H_2802, X, X1, X3;36.198 + 2.114*S_2802 + 0.113*H_2802 + 0.517*X + 0.75*X1 + 0.311*X3;OMP5;0.694646237;0.719351518;67.56756757
S_2802, X, X1, X3;44.91 + 2.073*S_2802 + 0.53*X + 0.776*X1 + 0.362*X3;OMP4;0.69979712;0.714341649;64.86486486
S_2802, Smax, X, X3, Xs;156.305 + 1.733*S_2802 + 0.019*Smax + 0.083*X + 0.086*X3 + 0.071*Xs;Lars5;0.713700899;0.700450588;72.97297297
S_2802, Smax, X, X3;174.314 + 1.664*S_2802 + 0.008*Smax + 0.084*X + 0.025*X3;Lars4;0.726134568;0.687552608;72.97297297
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;51.264 + 1.888*S_2802 + 0.075*Smax + 0.128*H_2802 - 1.219*X - 1.203*X1 + 2.164*X2 + 0.247*X3 + 1.663*Xs;LinearRegression;0.820039653;0.572306707;62.16216216
