Predictors;Equations;Method;Criterion;Correlation;Pm
S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum;55.475 + 0.812*S_2802 + 0.442*H_2802 + 0.679*X2 + 0.028*X3 + 0.228*Xs + 0.401*L_2802 + 0.176*Y_sum;LinearRegression;0.5597762062521044;0.8286438311566686;76.66666666666667
S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum;55.475 + 0.812*S_2802 + 0.442*H_2802 + 0.679*X2 + 0.028*X3 + 0.228*Xs + 0.401*L_2802 + 0.176*Y_sum;Lars7;0.5597762062521047;0.8286438311566684;76.66666666666667
S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum;55.475 + 0.812*S_2802 + 0.442*H_2802 + 0.679*X2 + 0.028*X3 + 0.228*Xs + 0.401*L_2802 + 0.176*Y_sum;OMP7;0.5597762062521047;0.8286438311566684;76.66666666666667
S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum;55.587 + 0.812*S_2802 + 0.442*H_2802 + 0.678*X2 + 0.028*X3 + 0.228*Xs + 0.401*L_2802 + 0.176*Y_sum;RidgeCV;0.5597926189481983;0.8286327436030495;76.66666666666667
S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum;65.835 + 0.776*S_2802 + 0.396*H_2802 + 0.643*X2 + 0.042*X3 + 0.228*Xs + 0.378*L_2802 + 0.146*Y_sum;Ridge;0.562230718910298;0.8269804222069647;73.33333333333333
S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum;74.02 + 0.747*S_2802 + 0.36*H_2802 + 0.613*X2 + 0.054*X3 + 0.227*Xs + 0.36*L_2802 + 0.126*Y_sum;BayesianRidge;0.5655321769798795;0.8247262314249488;73.33333333333333
S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum;74.02 + 0.747*S_2802 + 0.36*H_2802 + 0.613*X2 + 0.054*X3 + 0.227*Xs + 0.36*L_2802 + 0.126*Y_sum;BayesianRidgeCV;0.5655321777535793;0.8247262308944066;73.33333333333333
S_2802, H_2802, X2, X3, Xs, L_2802;59.831 + 0.796*S_2802 + 0.467*H_2802 + 0.691*X2 + 0.031*X3 + 0.237*Xs + 0.388*L_2802;OMP6;0.5665702410915311;0.8240134476508768;70.0
S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum;68.645 + 0.716*S_2802 + 0.368*H_2802 + 0.593*X2 + 0.073*X3 + 0.221*Xs + 0.372*L_2802 + 0.191*Y_sum;HuberRegressorCV;0.5676024132936339;0.8233027999607695;70.0
S_2802, H_2802, X2, Xs, L_2802;61.084 + 0.811*S_2802 + 0.481*H_2802 + 0.692*X2 + 0.241*Xs + 0.401*L_2802;OMPCV;0.5678865041083627;0.8231068693988542;73.33333333333333
S_2802, H_2802, X2, Xs, L_2802;61.084 + 0.811*S_2802 + 0.481*H_2802 + 0.692*X2 + 0.241*Xs + 0.401*L_2802;OMP5;0.5678865041083627;0.8231068693988542;73.33333333333333
S_2802, H_2802, X2, X3, Xs, L_2802;79.653 + 0.758*S_2802 + 0.381*H_2802 + 0.642*X2 + 0.04*X3 + 0.22*Xs + 0.342*L_2802;Lars6;0.571367742677636;0.8206941590065465;70.0
