Predictors;Equations;Method;Criterion;Correlation;Pm
;;KNeighborsRegressor;0.21659005716126845;0.9762626424988711;96.66666666666667
;;AdaBoostRegressor;0.23843205034885506;0.9711591823004306;96.66666666666667
;;BaggingRegressor;0.34751287796251085;0.9376752101075366;96.66666666666667
;;VotingRegressor;0.4298275104755527;0.9029110206650424;86.66666666666667
;;ExtraTreesRegressor;0.4683275880269225;0.8835549050811077;80.0
;;StackingRegressorRidge;0.46912137899725154;0.8831336998256363;83.33333333333334
;;RandomForestRegressor;0.5353874829740962;0.8446065611127241;80.0
S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum;56.583 + 0.848*S_2802 + 0.424*H_2802 + 0.728*X2 + 0.004*X3 + 0.256*Xs + 0.405*L_2802 + 0.158*Y_sum;LarsCV;0.5588280973584078;0.8292835206386184;76.66666666666667
S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum;56.583 + 0.848*S_2802 + 0.424*H_2802 + 0.728*X2 + 0.004*X3 + 0.256*Xs + 0.405*L_2802 + 0.158*Y_sum;Lars7;0.5588280973584078;0.8292835206386184;76.66666666666667
S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum;56.583 + 0.848*S_2802 + 0.424*H_2802 + 0.728*X2 + 0.004*X3 + 0.256*Xs + 0.405*L_2802 + 0.158*Y_sum;Lars8;0.5588280973584078;0.8292835206386184;76.66666666666667
S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum;56.583 + 0.848*S_2802 + 0.424*H_2802 + 0.728*X2 + 0.004*X3 + 0.256*Xs + 0.405*L_2802 + 0.158*Y_sum;Lars9;0.5588280973584078;0.8292835206386184;76.66666666666667
S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum;56.583 + 0.848*S_2802 + 0.424*H_2802 + 0.728*X2 + 0.004*X3 + 0.256*Xs + 0.405*L_2802 + 0.158*Y_sum;Lars10;0.5588280973584078;0.8292835206386184;76.66666666666667
S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum;56.583 + 0.848*S_2802 + 0.424*H_2802 + 0.728*X2 + 0.004*X3 + 0.256*Xs + 0.405*L_2802 + 0.158*Y_sum;Lars11;0.5588280973584078;0.8292835206386184;76.66666666666667
S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum;56.583 + 0.848*S_2802 + 0.424*H_2802 + 0.728*X2 + 0.004*X3 + 0.256*Xs + 0.405*L_2802 + 0.158*Y_sum;Lars12;0.5588280973584078;0.8292835206386184;76.66666666666667
S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum;56.583 + 0.848*S_2802 + 0.424*H_2802 + 0.728*X2 + 0.004*X3 + 0.256*Xs + 0.405*L_2802 + 0.158*Y_sum;Lars13;0.5588280973584078;0.8292835206386184;76.66666666666667
S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum;56.583 + 0.848*S_2802 + 0.424*H_2802 + 0.728*X2 + 0.004*X3 + 0.256*Xs + 0.405*L_2802 + 0.158*Y_sum;Lars14;0.5588280973584078;0.8292835206386184;76.66666666666667
S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum;56.583 + 0.848*S_2802 + 0.424*H_2802 + 0.728*X2 + 0.004*X3 + 0.256*Xs + 0.405*L_2802 + 0.158*Y_sum;LinearRegression;0.5588280973584079;0.8292835206386183;76.66666666666667
S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum;56.583 + 0.848*S_2802 + 0.424*H_2802 + 0.728*X2 + 0.004*X3 + 0.256*Xs + 0.405*L_2802 + 0.158*Y_sum;OMP7;0.5588280973584079;0.8292835206386183;76.66666666666667
S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum;56.588 + 0.848*S_2802 + 0.424*H_2802 + 0.728*X2 + 0.004*X3 + 0.256*Xs + 0.405*L_2802 + 0.158*Y_sum;RidgeCV;0.5588283581706949;0.8292833448853568;76.66666666666667
S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum;57.02 + 0.847*S_2802 + 0.422*H_2802 + 0.726*X2 + 0.005*X3 + 0.256*Xs + 0.404*L_2802 + 0.157*Y_sum;BayesianRidge;0.5588554555320205;0.8292650841691682;76.66666666666667
S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum;58.11 + 0.844*S_2802 + 0.419*H_2802 + 0.724*X2 + 0.006*X3 + 0.255*Xs + 0.401*L_2802 + 0.149*Y_sum;ElasticNetCV;0.5591573331350709;0.8290615639391777;76.66666666666667
S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum;58.495 + 0.844*S_2802 + 0.419*H_2802 + 0.725*X2 + 0.006*X3 + 0.254*Xs + 0.4*L_2802 + 0.144*Y_sum;LassoCV;0.5593679419955351;0.8289194806901812;76.66666666666667
S_2802, H_2802, X2, X3, Xs, L_2802, Y_sum;59.141 + 0.842*S_2802 + 0.417*H_2802 + 0.724*X2 + 0.006*X3 + 0.254*Xs + 0.398*L_2802 + 0.139*Y_sum;LassoLarsCV;0.5595656094017409;0.8287860572999876;76.66666666666667
S_2802, H_2802, X2, X3, Xs, L_2802;60.261 + 0.829*S_2802 + 0.445*H_2802 + 0.751*X2 + 0.009*X3 + 0.264*Xs + 0.394*L_2802;OMP6;0.5650709912348622;0.8250422867131421;76.66666666666667
S_2802, H_2802, X2, X3, Xs, L_2802;78.339 + 0.798*S_2802 + 0.372*H_2802 + 0.69*X2 + 0.023*X3 + 0.234*Xs + 0.35*L_2802;Lars6;0.568965969101008;0.822361067904452;73.33333333333333
S_2802, H_2802, X2, Xs, L_2802, Y_sum;88.103 + 0.875*S_2802 + 0.297*H_2802 + 0.55*X2 + 0.232*Xs + 0.295*L_2802 + 0.165*Y_sum;QuantileRegressor;0.5730220609827547;0.8195399426672725;73.33333333333333
;;HistGradientBoostingRegressor;0.608696533339187;0.7934031322731565;76.66666666666667
S_2802, X2, X3, Xs, L_2802;130.327 + 0.689*S_2802 + 0.723*X2 + 0.08*X3 + 0.272*Xs + 0.292*L_2802;OMPCV;0.6108423469199344;0.7917522511552123;70.0
S_2802, X2, X3, Xs, L_2802;130.327 + 0.689*S_2802 + 0.723*X2 + 0.08*X3 + 0.272*Xs + 0.292*L_2802;OMP5;0.6108423469199344;0.7917522511552123;70.0
S_2802, X2, X3, Xs, L_2802;170.102 + 0.64*S_2802 + 0.382*X2 + 0.099*X3 + 0.083*Xs + 0.128*L_2802;Lars5;0.6540567369033596;0.7564454936816859;63.33333333333333
S_2802, X2, X3, L_2802;156.447 + 0.692*S_2802 + 0.688*X2 + 0.143*X3 + 0.224*L_2802;OMP4;0.666466315588088;0.7455351434952207;66.66666666666666
S_2802, X2, X3;161.548 + 0.732*S_2802 + 0.687*X2 + 0.163*X3;OMP3;0.6872703362799826;0.7264017379312908;63.33333333333333
S_2802, X2, X3, L_2802;187.475 + 0.618*S_2802 + 0.233*X2 + 0.107*X3 + 0.057*L_2802;Lars4;0.6899953417367429;0.7238138078135808;63.33333333333333
S_2802, X3;177.886 + 0.778*S_2802 + 0.182*X3;OMP2;0.6904412787486736;0.7233884437837643;63.33333333333333
S_2802, X2, X3;198.057 + 0.593*S_2802 + 0.078*X2 + 0.095*X3;Lars3;0.7079161142319527;0.706296520740923;63.33333333333333
S_2802;204.491 + 0.865*S_2802;OMP1;0.7107876745741799;0.703406626122778;63.33333333333333
S_2802, X3;202.733 + 0.575*S_2802 + 0.086*X3;Lars2;0.7133341492575414;0.7008240802819348;60.0
S_2802;225.286 + 0.391*S_2802;Lars1;0.7969303346756135;0.6040712223519795;53.333333333333336
