Predictors;Equations;Method;Criterion;Correlation;Pm;R2;R2_t;Prediction
;;KNeighborsRegressor;0.6612505668898379;0.7501651070183604;76.66666666666667;0.5627476877878681;0.6601274139359111;213.2485601805883
Smax, H_2802, X, X1, X3, L_max;90.554 + 0.626*Smax + 0.212*H_2802 + 0.359*X + 0.084*X1 + 0.109*X3 + 0.282*L_max;Lars6;0.7299272425261586;0.6835248500370403;53.333333333333336;0.4672062206181584;0.540545190268501;243.5172705394448
