Predictors;Equations;Method;Criterion;Correlation;Pm
S_2802, X3;141.76 + 2.37*S_2802 + 0.45*X3;OMP2;0.6180908423434698;0.7861066788999697;80.0
S_2802, X2, X3;120.08 + 2.24*S_2802 + 0.98*X2 + 0.45*X3;OMP3;0.6194791192511861;0.7850131341651391;82.85714286
S_2802, H, X2, X3, Xs;151.98 + 2.23*S_2802 + 0.0*H + 0.68*X2 + 0.26*X3 + 0.0*Xs;ARDRegression;0.6231554825068399;0.78209797635697;80.0
S_2802, H, X2, X3;84.8 + 1.99*S_2802 + 0.32*H + 1.2*X2 + 0.42*X3;OMP4;0.6245544472075961;0.7809812689643805;82.85714286
S_2802, H, X2, X3, Xs;61.74 + 1.96*S_2802 + 0.32*H + 1.27*X2 + 0.42*X3 + 0.26*Xs;LinearRegression;0.6247693482606635;0.7808093630803524;82.85714286
S_2802, H, X2, X3, Xs;61.74 + 1.96*S_2802 + 0.32*H + 1.27*X2 + 0.42*X3 + 0.26*Xs;Lars5;0.6247693482606635;0.7808093630803524;82.85714286
S_2802, H, X2, X3, Xs;61.74 + 1.96*S_2802 + 0.32*H + 1.27*X2 + 0.42*X3 + 0.26*Xs;Lars6;0.6247693482606635;0.7808093630803524;82.85714286
S_2802, H, X2, X3, Xs;61.74 + 1.96*S_2802 + 0.32*H + 1.27*X2 + 0.42*X3 + 0.26*Xs;Lars7;0.6247693482606635;0.7808093630803524;82.85714286
S_2802, H, X2, X3, Xs;61.74 + 1.96*S_2802 + 0.32*H + 1.27*X2 + 0.42*X3 + 0.26*Xs;Lars8;0.6247693482606635;0.7808093630803524;82.85714286
S_2802, H, X2, X3, Xs;61.74 + 1.96*S_2802 + 0.32*H + 1.27*X2 + 0.42*X3 + 0.26*Xs;OMP5;0.6247693482606637;0.7808093630803524;82.85714286
S_2802, H, X2, X3;136.62 + 1.99*S_2802 + 0.18*H + 0.62*X2 + 0.28*X3;Lars4;0.6258629215487191;0.7799330762510985;85.71428571
S_2802, H, X2, X3, Xs;66.95 + 1.91*S_2802 + 0.34*H + 1.19*X2 + 0.41*X3 + 0.25*Xs;Ridge_GridSearchCV;0.6265482135005019;0.7793826634967764;82.85714286
S_2802, H, X2, X3, Xs;76.89 + 1.79*S_2802 + 0.36*H + 1.04*X2 + 0.38*X3 + 0.23*Xs;BayesianRidge;0.6318521004723668;0.7750889775559049;82.85714286
S_2802;199.01 + 2.35*S_2802;OMP1;0.6386318729134206;0.7695123981451479;80.0
S_2802, H, X3;192.01 + 1.98*S_2802 + 0.02*H + 0.14*X3;Lars3;0.6388693277422234;0.7693152683199519;77.14285714
S_2802, H, X2, X3, Xs;77.17 + 1.78*S_2802 + 0.35*H + 0.91*X2 + 0.49*X3 + 0.01*Xs;HuberRegressor;0.6413021258487939;0.7672884616503872;80.0
S_2802, H, X3;207.3 + 1.9*S_2802 + 0.0*H + 0.06*X3;LassoLars_GridSearchCV;0.6512036716811225;0.758903009605987;80.0
S_2802, H, X3;207.3 + 1.9*S_2802 + 0.0*H + 0.06*X3;Lasso_GridSearchCV;0.6512068025693862;0.7589003230249388;80.0
S_2802, H, X3;207.3 + 1.9*S_2802 + 0.0*H + 0.06*X3;ElasticNet_GridSearchCV;0.6512068025693862;0.7589003230249388;80.0
S_2802, X3;207.45 + 1.9*S_2802 + 0.06*X3;Lars2;0.6513361885092768;0.7587892787449015;80.0
S_2802, H, X2, X3, Xs;77.49 + 1.74*S_2802 + 0.59*H + 1.76*X2 + 0.16*X3 - 0.05*Xs;TheilSenRegressor;0.654223348579807;0.7563014016733173;77.14285714
S_2802, H, X2, X3, Xs;4.87 + 0.01*S_2802 + 0.0*H + 0.0*X2 + 0.0*X3 + 0.0*Xs;TweedieRegressor_GridSearchCV;0.6558455780502052;0.7548950773133921;71.42857143
S_2802;217.14 + 1.83*S_2802;Lars1;0.6615270876312931;0.7499212707545103;77.14285714
S_2802, H, X2, X3, Xs;72.35 + 1.62*S_2802 + 0.36*H + 0.63*X2 + 0.6*X3 - 0.0*Xs;QuantileRegressor;0.663869804431729;0.7478481682559488;77.14285714
S_2802, H, X2, X3, Xs;0.01 + 1.24*S_2802 + 0.72*H + 0.9*X2 + 0.76*X3 + 0.14*Xs;SGDRegressor;0.7122640879534059;0.7019115820471286;77.14285714
S_2802, H, X2, X3, Xs;0.03 + 2.08*S_2802 + 0.55*H + 1.58*X2 + 0.67*X3 + 0.46*Xs;PassiveAggressiveRegressor;0.7140756516313872;0.7000685421779854;68.57142857
