Таблица  - Проверочные прогнозы максимумов весеннего половодья
р.Неман-Гродно
Предикторы:;; S_2802, H_2802, X2, X3, Xs
Уравнение:;; 107.548 + 2.336*S_2802 - 0.092*H_2802 + 0.79*X2 + 0.438*X3 + 0.348*Xs
Модель:;; LassoLarsCV

№;Год;Hmax фактический;Hф-Hср;(Hф-Hср)^2;δ50% Погрешность климатических прогнозов в долях от допустимой погрешности;Hmax прогнозный;Hф-Hп;(Hф-Hп)^2;δ50% Погрешность проверочных прогнозов в долях от допустимой погрешности
1.0;1977.0;241.0;-38.081081081081095;1450.1687363038725;-0.6012761376654464;203.48587589096098;37.51412410903902;1407.3095076683824;0.5923242463668216
2.0;1978.0;340.0;60.918918918918905;3711.114682249816;0.9618711244129988;381.63145287877273;-41.631452878772734;1733.1778687974745;-0.6573342584222364
3.0;1979.0;628.0;348.9189189189189;121744.4119795471;5.509208614095749;490.6898332086398;137.3101667913602;18854.081904271156;2.1680405179338313
4.0;1980.0;342.0;62.918918918918905;3958.790357925491;0.9934498569802401;300.9858959501098;41.01410404989019;1682.156731015219;0.6475867116382457
5.0;1981.0;282.0;2.918918918918905;8.52008765522271;0.04608787996300062;273.26513748854694;8.73486251145306;76.29782309398804;0.137917943630399
6.0;1982.0;399.0;119.9189189189189;14380.547114682246;1.8934437351466176;338.11388634845616;60.88611365154384;3707.118835588713;0.9613531500303818
7.0;1983.0;269.0;-10.081081081081095;101.62819576333118;-0.15917388172406793;217.55864655687458;51.44135344312542;2646.2128440605516;0.812226371638698
8.0;1984.0;206.0;-73.0810810810811;5340.8444119795495;-1.1539039575921695;264.483107259297;-58.483107259297014;3420.273834702439;-0.9234112019213149
9.0;1985.0;336.0;56.918918918918905;3239.7633308984646;0.8987136592785162;318.22608423472866;17.77391576527134;315.9120816309611;0.28063886631208895
10.0;1986.0;329.0;49.918918918918905;2491.8984660335996;0.7881880952931716;428.82485389282033;-99.82485389282033;9965.001454722926;-1.5761711823226556
11.0;1987.0;350.0;70.9189189189189;5029.493060628194;1.1197647872492054;306.953260196682;43.04673980331802;1853.021807694564;0.6796807420703009
12.0;1988.0;401.0;121.9189189189189;14864.222790357922;1.925022467713859;228.1231440707765;172.8768559292235;29886.407315973498;2.7296160002272276
13.0;1989.0;161.0;-118.0810810810811;13943.141709276848;-1.864425440355099;202.65888884780497;-41.658888847804974;1735.4630200337697;-0.6577674549866325
14.0;1991.0;243.0;-36.081081081081095;1301.844411979548;-0.5696974050982051;245.0965544803644;-2.0965544803644036;4.3955406891360544;-0.03310326662403954
