Сумма;;9078.0
Средний;;245.35135135135135
Высший;;553.0
Низший;;115.0

σ = ;;90.99731870781696;;σ -;среднеквадратическое отклонение (см)
δдоп =;;61.33219280906864;;δдоп -;допустимая погрешность прогноза (см)
Pк =;;45.94594595;;Pк -;климатическая обеспеченность в %
Pм =;;75.67567568;;Pм -;обеспеченность метода (допустимой погрешности проверочных прогнозов) в %
S =;;61.52070934371697;;S -;среднеквадратическая погрешность (см)
S/σ =;;0.6760716713121366;;S/σ -;критерий эффективности метода прогнозирования
(S/σ)^2 =;;0.4570729047507857;;ρ -;корреляционное отношение
ρ =;;0.7368358672385691;;;(оценка эффективности метода прогнозирования)
Модель:;;SGDRegressor;;δ50% -;погрешность (ошибка) прогнозов (см)
Сумма;;9078.0
Средний;;245.35135135135135
Высший;;553.0
Низший;;115.0

σ = ;;90.99731870781696;;σ -;среднеквадратическое отклонение (см)
δдоп =;;61.33219280906864;;δдоп -;допустимая погрешность прогноза (см)
Pк =;;45.94594595;;Pк -;климатическая обеспеченность в %
Pм =;;72.97297297;;Pм -;обеспеченность метода (допустимой погрешности проверочных прогнозов) в %
S =;;62.89193579850717;;S -;среднеквадратическая погрешность (см)
S/σ =;;0.6911405378926242;;S/σ -;критерий эффективности метода прогнозирования
(S/σ)^2 =;;0.4776752431185059;;ρ -;корреляционное отношение
ρ =;;0.7227203863746298;;;(оценка эффективности метода прогнозирования)
Модель:;;OMP2;;δ50% -;погрешность (ошибка) прогнозов (см)
