Predictors;Equations;Method;Criterion;Correlation;Pm
;;ExtraTreesRegressor;0.3529244748275332;0.9356518129452376;86.48648648648648
;;StackingRegressorRidge;0.35476414171441734;0.9349558298409786;91.8918918918919
;;VotingRegressor;0.3790410469160363;0.9253798597077825;91.8918918918919
;;BaggingRegressor;0.38200085123816796;0.9241619715468253;89.1891891891892
;;KNeighborsRegressor;0.39758000144448574;0.9175675138383022;91.8918918918919
;;RandomForestRegressor;0.3985384524774067;0.9171516242677182;94.5945945945946
;;HistGradientBoostingRegressor;0.49049988254709215;0.871441257470226;86.48648648648648
;;AdaBoostRegressor;0.5059987455210762;0.8625342135423366;91.8918918918919
Smax, X, X1, X3;41.096 + 2.11*Smax + 0.314*X + 0.621*X1 + 0.287*X3;Lars4;0.7425750606515024;0.6697628530296508;70.27027027027027
Smax, X, X1, X3;28.359 + 2.151*Smax + 0.355*X + 0.721*X1 + 0.308*X3;OMPCV;0.7454041886176207;0.6666127778488098;67.56756756756756
Smax, X, X1, X3;28.359 + 2.151*Smax + 0.355*X + 0.721*X1 + 0.308*X3;OMP4;0.7454041886176207;0.6666127778488098;67.56756756756756
Smax, X3;82.166 + 2.191*Smax + 0.341*X3;OMP2;0.7455717286406288;0.6664253877605689;70.27027027027027
Smax, H_2802, X, X1, X3;32.477 + 2.133*Smax - 0.039*H_2802 + 0.358*X + 0.72*X1 + 0.325*X3;ElasticNetCV;0.745930078000933;0.6660242628714979;67.56756756756756
Smax, H_2802, X, X1, X3;32.319 + 2.131*Smax - 0.041*H_2802 + 0.361*X + 0.724*X1 + 0.327*X3;BayesianRidge;0.7460170227365635;0.665926874204123;67.56756756756756
Smax, H_2802, X, X1, X3;32.044 + 2.138*Smax - 0.038*H_2802 + 0.358*X + 0.723*X1 + 0.325*X3;LassoCV;0.7461114622180444;0.665821061507408;67.56756756756756
Smax, H_2802, X, X1, X3;31.36 + 2.14*Smax - 0.041*H_2802 + 0.361*X + 0.731*X1 + 0.328*X3;RidgeCV;0.746431253128995;0.6654625341461968;67.56756756756756
Smax, H_2802, X, X1, X3;31.357 + 2.14*Smax - 0.041*H_2802 + 0.361*X + 0.731*X1 + 0.328*X3;LarsCV;0.7464325786252378;0.6654610473700757;67.56756756756756
Smax, H_2802, X, X1, X3;31.357 + 2.14*Smax - 0.041*H_2802 + 0.361*X + 0.731*X1 + 0.328*X3;Lars5;0.7464325786252378;0.6654610473700757;67.56756756756756
Smax, H_2802, X, X1, X3;31.357 + 2.14*Smax - 0.041*H_2802 + 0.361*X + 0.731*X1 + 0.328*X3;Lars6;0.7464325786252378;0.6654610473700757;67.56756756756756
Smax, H_2802, X, X1, X3;31.357 + 2.14*Smax - 0.041*H_2802 + 0.361*X + 0.731*X1 + 0.328*X3;Lars7;0.7464325786252378;0.6654610473700757;67.56756756756756
Smax, H_2802, X, X1, X3;31.357 + 2.14*Smax - 0.041*H_2802 + 0.361*X + 0.731*X1 + 0.328*X3;Lars8;0.7464325786252378;0.6654610473700757;67.56756756756756
Smax, H_2802, X, X1, X3;31.357 + 2.14*Smax - 0.041*H_2802 + 0.361*X + 0.731*X1 + 0.328*X3;Lars9;0.7464325786252378;0.6654610473700757;67.56756756756756
Smax, H_2802, X, X1, X3;31.357 + 2.14*Smax - 0.041*H_2802 + 0.361*X + 0.731*X1 + 0.328*X3;Lars10;0.7464325786252378;0.6654610473700757;67.56756756756756
Smax, H_2802, X, X1, X3;31.357 + 2.14*Smax - 0.041*H_2802 + 0.361*X + 0.731*X1 + 0.328*X3;Lars11;0.7464325786252378;0.6654610473700757;67.56756756756756
Smax, H_2802, X, X1, X3;31.357 + 2.14*Smax - 0.041*H_2802 + 0.361*X + 0.731*X1 + 0.328*X3;Lars12;0.7464325786252378;0.6654610473700757;67.56756756756756
Smax, H_2802, X, X1, X3;31.357 + 2.14*Smax - 0.041*H_2802 + 0.361*X + 0.731*X1 + 0.328*X3;Lars13;0.7464325786252378;0.6654610473700757;67.56756756756756
Smax, H_2802, X, X1, X3;31.357 + 2.14*Smax - 0.041*H_2802 + 0.361*X + 0.731*X1 + 0.328*X3;Lars14;0.7464325786252378;0.6654610473700757;67.56756756756756
Smax, H_2802, X, X1, X3;31.357 + 2.14*Smax - 0.041*H_2802 + 0.361*X + 0.731*X1 + 0.328*X3;LassoLarsCV;0.7464325786252378;0.6654610473700757;67.56756756756756
Smax, H_2802, X, X1, X3;31.357 + 2.14*Smax - 0.041*H_2802 + 0.361*X + 0.731*X1 + 0.328*X3;OMP5;0.7464325786252378;0.6654610473700757;67.56756756756756
Smax, H_2802, X, X1, X3;31.357 + 2.14*Smax - 0.041*H_2802 + 0.361*X + 0.731*X1 + 0.328*X3;LinearRegression;0.7464325786252379;0.6654610473700756;67.56756756756756
Smax, X, X3;120.041 + 1.86*Smax + 0.054*X + 0.152*X3;Lars3;0.7489104394149807;0.6626712259750385;72.97297297297297
Smax, X1, X3;66.018 + 2.278*Smax + 0.452*X1 + 0.291*X3;OMP3;0.7492855913851962;0.662247010217892;64.86486486486487
Smax, X1, X3;85.156 + 1.962*Smax + 0.032*X1 + 0.322*X3;QuantileRegressor;0.7553975063696641;0.6552668215089891;72.97297297297297
Smax, X3;146.321 + 1.729*Smax + 0.043*X3;Lars2;0.7638360680172741;0.6454103045318615;72.97297297297297
Smax;130.859 + 2.128*Smax;OMP1;0.7647029320319699;0.6443829806424968;75.67567567567568
Smax;155.531 + 1.663*Smax;Lars1;0.7702262750467855;0.6377707152476927;72.97297297297297
