Сумма;;10715.0
Средний;;289.5945945945946
Высший;;494.0
Низший;;181.0

σ = ;;72.8157718948075;;σ -;среднеквадратическое отклонение (см)
δдоп =;;49.07783025710026;;δдоп -;допустимая погрешность прогноза (см)
Pк =;;37.83783784;;Pк -;климатическая обеспеченность в %
Pм =;;62.16216216;;Pм -;обеспеченность метода (допустимой погрешности проверочных прогнозов) в %
S =;;58.88670302184197;;S -;среднеквадратическая погрешность (см)
S/σ =;;0.8087080791632889;;S/σ -;критерий эффективности метода прогнозирования
(S/σ)^2 =;;0.6540087573039763;;ρ -;корреляционное отношение
ρ =;;0.5882102028153062;;;(оценка эффективности метода прогнозирования)
Модель:;;Lars2;;δ50% -;погрешность (ошибка) прогнозов (см)
Сумма;;10715.0
Средний;;289.5945945945946
Высший;;494.0
Низший;;181.0

σ = ;;72.8157718948075;;σ -;среднеквадратическое отклонение (см)
δдоп =;;49.07783025710026;;δдоп -;допустимая погрешность прогноза (см)
Pк =;;37.83783784;;Pк -;климатическая обеспеченность в %
Pм =;;62.16216216;;Pм -;обеспеченность метода (допустимой погрешности проверочных прогнозов) в %
S =;;58.88670302184197;;S -;среднеквадратическая погрешность (см)
S/σ =;;0.8087080791632889;;S/σ -;критерий эффективности метода прогнозирования
(S/σ)^2 =;;0.6540087573039763;;ρ -;корреляционное отношение
ρ =;;0.5882102028153062;;;(оценка эффективности метода прогнозирования)
Модель:;;Lars2;;δ50% -;погрешность (ошибка) прогнозов (см)
Сумма;;10715.0
Средний;;289.5945945945946
Высший;;494.0
Низший;;181.0

σ = ;;72.8157718948075;;σ -;среднеквадратическое отклонение (см)
δдоп =;;49.07783025710026;;δдоп -;допустимая погрешность прогноза (см)
Pк =;;37.83783784;;Pк -;климатическая обеспеченность в %
Pм =;;67.56756757;;Pм -;обеспеченность метода (допустимой погрешности проверочных прогнозов) в %
S =;;52.52800591965886;;S -;среднеквадратическая погрешность (см)
S/σ =;;0.7213822576177983;;S/σ -;критерий эффективности метода прогнозирования
(S/σ)^2 =;;0.5203923616057515;;ρ -;корреляционное отношение
ρ =;;0.6925371025398195;;;(оценка эффективности метода прогнозирования)
Модель:;;OMP2;;δ50% -;погрешность (ошибка) прогнозов (см)
Сумма;;10715.0
Средний;;289.5945945945946
Высший;;494.0
Низший;;181.0

σ = ;;72.8157718948075;;σ -;среднеквадратическое отклонение (см)
δдоп =;;49.07783025710026;;δдоп -;допустимая погрешность прогноза (см)
Pк =;;37.83783784;;Pк -;климатическая обеспеченность в %
Pм =;;75.67567568;;Pм -;обеспеченность метода (допустимой погрешности проверочных прогнозов) в %
S =;;51.22391304677396;;S -;среднеквадратическая погрешность (см)
S/σ =;;0.7034727740134928;;S/σ -;критерий эффективности метода прогнозирования
(S/σ)^2 =;;0.4948739437782388;;ρ -;корреляционное отношение
ρ =;;0.7107222074916199;;;(оценка эффективности метода прогнозирования)
Модель:;;OMP3;;δ50% -;погрешность (ошибка) прогнозов (см)
Сумма;;10715.0
Средний;;289.5945945945946
Высший;;494.0
Низший;;181.0

σ = ;;72.8157718948075;;σ -;среднеквадратическое отклонение (см)
δдоп =;;49.07783025710026;;δдоп -;допустимая погрешность прогноза (см)
Pк =;;37.83783784;;Pк -;климатическая обеспеченность в %
Pм =;;75.67567568;;Pм -;обеспеченность метода (допустимой погрешности проверочных прогнозов) в %
S =;;51.22391304677396;;S -;среднеквадратическая погрешность (см)
S/σ =;;0.7034727740134928;;S/σ -;критерий эффективности метода прогнозирования
(S/σ)^2 =;;0.4948739437782388;;ρ -;корреляционное отношение
ρ =;;0.7107222074916199;;;(оценка эффективности метода прогнозирования)
Модель:;;OMP3;;δ50% -;погрешность (ошибка) прогнозов (см)
Сумма;;10715.0
Средний;;289.5945945945946
Высший;;494.0
Низший;;181.0

σ = ;;72.8157718948075;;σ -;среднеквадратическое отклонение (см)
δдоп =;;49.07783025710026;;δдоп -;допустимая погрешность прогноза (см)
Pк =;;37.83783784;;Pк -;климатическая обеспеченность в %
Pм =;;67.56756757;;Pм -;обеспеченность метода (допустимой погрешности проверочных прогнозов) в %
S =;;50.276998451163394;;S -;среднеквадратическая погрешность (см)
S/σ =;;0.6904685227232845;;S/σ -;критерий эффективности метода прогнозирования
(S/σ)^2 =;;0.4767467808716749;;ρ -;корреляционное отношение
ρ =;;0.7233624396720673;;;(оценка эффективности метода прогнозирования)
Модель:;;TheilSenRegressor;;δ50% -;погрешность (ошибка) прогнозов (см)
