Predictors;Equations;Method;Criterion;Correlation;Pm
Smax, H_2802, X, X1, X3;203.081 + 22.25*Smax - 2.102*H_2802 + 11.278*X + 3.702*X1 + 10.056*X3;PLSRegression2;7.65196347119442;0;1464.864864864865
Smax, H_2802, X, X1, X3;203.081 + 22.419*Smax - 5.51*H_2802 + 13.038*X + 7.27*X1 + 8.958*X3;PLSRegression3;7.683620479046413;0;1448.6486486486485
Smax, H_2802, X, X1, X3;203.081 + 21.279*Smax - 5.678*H_2802 + 14.673*X + 8.013*X1 + 9.896*X3;PLSRegression4;7.688993816418935;0;1456.7567567567569
Smax, H_2802, X, X1, X3;203.081 + 21.288*Smax - 5.591*H_2802 + 14.739*X + 8.044*X1 + 9.812*X3;PLSRegression5;7.689019368365148;0;1459.4594594594594
