Predictors;Equations;Method;Criterion;Correlation;Pm
S_2802, H_2802, X, X2, X3;68.849 + 1.423*S_2802 + 0.357*H_2802 + 0.358*X + 0.734*X2 + 0.212*X3;OMP5;0.624098221;0.781345897;78.37837838
S_2802, H_2802, X, X2, X3;133.644 + 1.327*S_2802 + 0.16*H_2802 + 0.276*X + 0.436*X2 + 0.183*X3;Lars5;0.634151396;0.773208902;75.67567568
S_2802, X, X2, X3;136.182 + 1.422*S_2802 + 0.247*X + 0.735*X2 + 0.296*X3;OMP4;0.643736751;0.765247016;75.67567568
S_2802, X, X2, X3;186.387 + 1.249*S_2802 + 0.209*X + 0.194*X2 + 0.16*X3;Lars4;0.654567805;0.756003299;83.78378378
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;38.318 + 1.474*S_2802 - 0.045*Smax + 0.401*H_2802 + 1.417*X + 1.238*X1 - 0.062*X2 + 0.178*X3 - 0.958*Xs;LinearRegression;0.774850811;0.632144146;54.05405405
