Predictors;Equations;Method;Criterion;Correlation;Pm
S_2802, Smax, X, X2, X3;111.769 + 0.186*S_2802 + 0.327*Smax + 0.159*X + 0.513*X2 + 0.176*X3;Lars5;0.658473559766941;0.7526038606649933;72.97297297297297
S_2802, Smax, H_2802, X, X2, X3;109.793 + 0.197*S_2802 + 0.32*Smax + 0.012*H_2802 + 0.159*X + 0.528*X2 + 0.177*X3;Lars6;0.6589559809361198;0.7521815041521003;72.97297297297297
S_2802, Smax, H_2802, X, X1, X2, X3;106.386 + 0.227*S_2802 + 0.299*Smax + 0.051*H_2802 + 0.147*X - 0.035*X1 + 0.582*X2 + 0.178*X3;Lars7;0.6631220124430413;0.7485113202974896;72.97297297297297
S_2802, Smax, X, X3;158.867 + 0.042*S_2802 + 0.357*Smax + 0.147*X + 0.008*X3;Lars4;0.7097839725875419;0.7044194150205172;62.16216216216216
S_2802, Smax, X;160.885 + 0.036*S_2802 + 0.355*Smax + 0.143*X;Lars3;0.7153959184128186;0.6987193141156754;62.16216216216216
Smax, X;172.774 + 0.305*Smax + 0.079*X;Lars2;0.7651758355315781;0.6438213577682488;54.054054054054056
Smax;187.634 + 0.213*Smax;Lars1;0.8521591450852798;0.5232827070021758;51.35135135135135
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;101.482 + 0.35*S_2802 + 0.133*Smax + 0.193*H_2802 - 1.642*X - 1.918*X1 + 2.499*X2 + 0.148*X3 + 1.8*Xs;Lars8;2.003207174372125;0;29.72972972972973
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;101.482 + 0.35*S_2802 + 0.133*Smax + 0.193*H_2802 - 1.642*X - 1.918*X1 + 2.499*X2 + 0.148*X3 + 1.8*Xs;Lars9;2.003207174372125;0;29.72972972972973
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;101.482 + 0.35*S_2802 + 0.133*Smax + 0.193*H_2802 - 1.642*X - 1.918*X1 + 2.499*X2 + 0.148*X3 + 1.8*Xs;Lars10;2.003207174372125;0;29.72972972972973
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;101.482 + 0.35*S_2802 + 0.133*Smax + 0.193*H_2802 - 1.642*X - 1.918*X1 + 2.499*X2 + 0.148*X3 + 1.8*Xs;Lars11;2.003207174372125;0;29.72972972972973
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;101.482 + 0.35*S_2802 + 0.133*Smax + 0.193*H_2802 - 1.642*X - 1.918*X1 + 2.499*X2 + 0.148*X3 + 1.8*Xs;Lars12;2.003207174372125;0;29.72972972972973
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;101.482 + 0.35*S_2802 + 0.133*Smax + 0.193*H_2802 - 1.642*X - 1.918*X1 + 2.499*X2 + 0.148*X3 + 1.8*Xs;Lars13;2.003207174372125;0;29.72972972972973
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;101.482 + 0.35*S_2802 + 0.133*Smax + 0.193*H_2802 - 1.642*X - 1.918*X1 + 2.499*X2 + 0.148*X3 + 1.8*Xs;Lars14;2.003207174372125;0;29.72972972972973
