Predictors;Equations;Method;Criterion;Correlation;Pm
Smax, X, X3;130.625 + 1.477*Smax + 0.283*X + 0.305*X3;OMP3;0.7091053619483183;0.7051025355621298;70.27027027027027
Smax, X, X1, X3;135.857 + 1.38*Smax + 0.288*X + 0.242*X1 + 0.207*X3;QuantileRegressor;0.7123107841320925;0.701864193992772;72.97297297297297
Smax, H_2802, X, X1, X3;128.527 + 1.182*Smax + 0.02*H_2802 + 0.429*X + 0.281*X1 + 0.226*X3;HuberRegressor;0.7132557438375026;0.7009038763502531;70.27027027027027
Smax, X, X3;167.635 + 1.305*Smax + 0.208*X + 0.171*X3;Lars3;0.7149031969349258;0.6992234399762516;70.27027027027027
Smax, X, X1, X3;107.306 + 1.477*Smax + 0.429*X + 0.409*X1 + 0.241*X3;Lars4;0.7240524358955821;0.6897449311692504;67.56756756756756
Smax, X3;151.309 + 1.608*Smax + 0.296*X3;OMP2;0.7253373343223808;0.6883936021188044;70.27027027027027
Smax, H_2802, X, X1, X3;108.167 + 1.495*Smax - 0.001*H_2802 + 0.424*X + 0.413*X1 + 0.23*X3;ARDRegression;0.7257000207458679;0.6880112498276804;67.56756756756756
Smax, H_2802, X, X1, X3;109.219 + 1.472*Smax - 0.035*H_2802 + 0.444*X + 0.447*X1 + 0.255*X3;BayesianRidge;0.7278365436582307;0.6857506585601216;64.86486486486487
Smax, X, X1, X3;98.75 + 1.502*Smax + 0.46*X + 0.467*X1 + 0.251*X3;OMP4;0.7293965527235322;0.6840911261484303;64.86486486486487
Smax, H_2802, X, X1, X3;107.076 + 1.494*Smax - 0.038*H_2802 + 0.447*X + 0.464*X1 + 0.258*X3;Ridge;0.7301613042523643;0.6832748127748355;64.86486486486487
Smax, H_2802, X, X1, X3;105.934 + 1.506*Smax - 0.04*H_2802 + 0.448*X + 0.473*X1 + 0.259*X3;Lars5;0.7314863694766368;0.6818560634546629;64.86486486486487
Smax, H_2802, X, X1, X3;105.934 + 1.506*Smax - 0.04*H_2802 + 0.448*X + 0.473*X1 + 0.259*X3;OMP5;0.7314863694766368;0.6818560634546629;64.86486486486487
Smax, H_2802, X, X1, X3;105.934 + 1.506*Smax - 0.04*H_2802 + 0.448*X + 0.473*X1 + 0.259*X3;LinearRegression;0.7314863694766369;0.6818560634546627;64.86486486486487
Smax, H_2802, X, X1, X3;124.461 + 1.466*Smax - 0.107*H_2802 + 0.421*X + 0.463*X1 + 0.257*X3;TheilSenRegressor;0.7321387535328955;0.6811555223113868;64.86486486486487
Smax, X, X3;204.996 + 1.132*Smax + 0.132*X + 0.035*X3;Lasso;0.7453474577394265;0.666676208696076;62.16216216216216
Smax, X, X3;204.996 + 1.132*Smax + 0.132*X + 0.035*X3;ElasticNet;0.7453474577394265;0.666676208696076;62.16216216216216
Smax, X, X3;204.997 + 1.132*Smax + 0.132*X + 0.035*X3;LassoLars;0.7453475985232628;0.6666760512989836;62.16216216216216
Smax, H_2802, X, X1, X3;0.039 + 1.639*Smax + 0.435*H_2802 + 0.59*X + 0.433*X1 + 0.18*X3;PassiveAggressiveRegressor;0.7507834728256616;0.6605483910599125;62.16216216216216
Smax, X;214.788 + 1.087*Smax + 0.112*X;Lars2;0.757097082689358;0.6533023858698691;62.16216216216216
Smax;197.083 + 1.563*Smax;OMP1;0.7572550465035509;0.6531192804878025;72.97297297297297
Smax, H_2802, X, X1, X3;0.052 + 0.736*Smax + 0.624*H_2802 + 0.651*X + 0.26*X1 + 0.42*X3;SGDRegressor;0.764443498061103;0.6446907307167556;59.45945945945946
Smax;240.068 + 0.844*Smax;Lars1;0.8036001045591904;0.5951696161200253;59.45945945945946
