Predictors;Equations;Method;Criterion;Correlation;Pm
;;BaggingRegressor;0.3488522722397204;0.9371777270897895;97.2972972972973
;;RandomForestRegressor;0.3494206440070415;0.9369659617839403;91.8918918918919
;;VotingRegressor;0.3622321220211078;0.9320879195527025;91.8918918918919
;;ExtraTreesRegressor;0.3949957607189309;0.9186829425944911;91.8918918918919
;;StackingRegressorRidge;0.41871997882376455;0.90811539978894;89.1891891891892
;;HistGradientBoostingRegressor;0.4286830981165608;0.903454924934934;91.8918918918919
;;KNeighborsRegressor;0.5607577721280146;0.8279799037404384;81.08108108108108
;;AdaBoostRegressor;0.5696792251079523;0.8218671306728376;81.08108108108108
Smax, X, X3;126.357 + 1.412*Smax + 0.293*X + 0.342*X3;OMP3;0.7059189983243396;0.7082925721795769;72.97297297297297
Smax, H_2802, X, X3;145.514 + 1.288*Smax + 0.028*H_2802 + 0.256*X + 0.247*X3;Lars4;0.7060935032686538;0.7081186091621936;72.97297297297297
Smax, H_2802, X, X1, X3;91.474 + 1.388*Smax + 0.134*H_2802 + 0.408*X + 0.29*X1 + 0.241*X3;QuantileRegressor;0.7075207566025609;0.7066925632667573;70.27027027027027
Smax, X, X3;154.25 + 1.273*Smax + 0.24*X + 0.241*X3;Lars3;0.7084793415464431;0.7057315513719918;72.97297297297297
Smax, H_2802, X, X1, X3;71.323 + 1.412*Smax + 0.182*H_2802 + 0.469*X + 0.327*X1 + 0.259*X3;BayesianRidge;0.7106455564103069;0.7035502065626058;70.27027027027027
Smax, H_2802, X, X1, X3;71.744 + 1.414*Smax + 0.181*H_2802 + 0.467*X + 0.325*X1 + 0.259*X3;ElasticNetCV;0.7106585500352147;0.7035370816537294;70.27027027027027
Smax, H_2802, X, X1, X3;71.465 + 1.417*Smax + 0.181*H_2802 + 0.467*X + 0.327*X1 + 0.259*X3;LassoCV;0.7108394587992805;0.7033542946580663;70.27027027027027
Smax, H_2802, X, X1, X3;70.642 + 1.418*Smax + 0.182*H_2802 + 0.47*X + 0.331*X1 + 0.259*X3;RidgeCV;0.7110874242820651;0.7031036019164589;67.56756756756756
Smax, H_2802, X, X1, X3;70.641 + 1.418*Smax + 0.182*H_2802 + 0.47*X + 0.331*X1 + 0.259*X3;OMPCV;0.7110885255554195;0.7031024881362742;67.56756756756756
Smax, H_2802, X, X1, X3;70.641 + 1.418*Smax + 0.182*H_2802 + 0.47*X + 0.331*X1 + 0.259*X3;OMP5;0.7110885255554195;0.7031024881362742;67.56756756756756
Smax, H_2802, X, X1, X3;70.641 + 1.418*Smax + 0.182*H_2802 + 0.47*X + 0.331*X1 + 0.259*X3;LinearRegression;0.7110885255554196;0.7031024881362741;67.56756756756756
Smax, H_2802, X, X1, X3;70.641 + 1.418*Smax + 0.182*H_2802 + 0.47*X + 0.331*X1 + 0.259*X3;LarsCV;0.7110885255554196;0.7031024881362741;67.56756756756756
Smax, H_2802, X, X1, X3;70.641 + 1.418*Smax + 0.182*H_2802 + 0.47*X + 0.331*X1 + 0.259*X3;Lars5;0.7110885255554196;0.7031024881362741;67.56756756756756
Smax, H_2802, X, X1, X3;70.641 + 1.418*Smax + 0.182*H_2802 + 0.47*X + 0.331*X1 + 0.259*X3;Lars6;0.7110885255554196;0.7031024881362741;67.56756756756756
Smax, H_2802, X, X1, X3;70.641 + 1.418*Smax + 0.182*H_2802 + 0.47*X + 0.331*X1 + 0.259*X3;Lars7;0.7110885255554196;0.7031024881362741;67.56756756756756
Smax, H_2802, X, X1, X3;70.641 + 1.418*Smax + 0.182*H_2802 + 0.47*X + 0.331*X1 + 0.259*X3;Lars8;0.7110885255554196;0.7031024881362741;67.56756756756756
Smax, H_2802, X, X1, X3;70.641 + 1.418*Smax + 0.182*H_2802 + 0.47*X + 0.331*X1 + 0.259*X3;Lars9;0.7110885255554196;0.7031024881362741;67.56756756756756
Smax, H_2802, X, X1, X3;70.641 + 1.418*Smax + 0.182*H_2802 + 0.47*X + 0.331*X1 + 0.259*X3;Lars10;0.7110885255554196;0.7031024881362741;67.56756756756756
Smax, H_2802, X, X1, X3;70.641 + 1.418*Smax + 0.182*H_2802 + 0.47*X + 0.331*X1 + 0.259*X3;Lars11;0.7110885255554196;0.7031024881362741;67.56756756756756
Smax, H_2802, X, X1, X3;70.641 + 1.418*Smax + 0.182*H_2802 + 0.47*X + 0.331*X1 + 0.259*X3;Lars12;0.7110885255554196;0.7031024881362741;67.56756756756756
Smax, H_2802, X, X1, X3;70.641 + 1.418*Smax + 0.182*H_2802 + 0.47*X + 0.331*X1 + 0.259*X3;Lars13;0.7110885255554196;0.7031024881362741;67.56756756756756
Smax, H_2802, X, X1, X3;70.641 + 1.418*Smax + 0.182*H_2802 + 0.47*X + 0.331*X1 + 0.259*X3;Lars14;0.7110885255554196;0.7031024881362741;67.56756756756756
Smax, H_2802, X, X1, X3;70.641 + 1.418*Smax + 0.182*H_2802 + 0.47*X + 0.331*X1 + 0.259*X3;LassoLarsCV;0.7110885255554196;0.7031024881362741;67.56756756756756
Smax, X, X1, X3;102.485 + 1.442*Smax + 0.415*X + 0.355*X1 + 0.301*X3;OMP4;0.7167339208861636;0.6973467477884633;67.56756756756756
Smax, X3;147.3 + 1.568*Smax + 0.327*X3;OMP2;0.7232878508011452;0.6905466565580202;70.27027027027027
Smax;195.827 + 1.552*Smax;OMP1;0.7568599211488385;0.6535771260980405;72.97297297297297
Smax, X;220.859 + 0.942*Smax + 0.113*X;Lars2;0.7714886469176488;0.6362430885103393;59.45945945945946
