Predictors;Equations;Method;Criterion;Correlation;Pm
S_2802, Smax, H_2802, X, X2, X3, Xs;31.669 + 1.809*S_2802 + 0.15*Smax + 0.148*H_2802 - 0.084*X + 1.234*X2 + 0.318*X3 + 0.47*Xs;Lars7;0.692595854507938;0.7213258503051302;75.67567567567568
S_2802, Smax, H_2802, X, X2, X3, Xs;24.301 + 1.825*S_2802 + 0.165*Smax + 0.154*H_2802 - 0.173*X + 1.333*X2 + 0.317*X3 + 0.576*Xs;Lars8;0.6972140991068895;0.716862957619215;72.97297297297297
S_2802, Smax, H_2802, X, X2, X3;133.705 + 1.591*S_2802 + 0.083*Smax + 0.019*H_2802 + 0.16*X + 0.325*X2 + 0.166*X3;Lars6;0.706817342617583;0.7073961013286816;75.67567567567568
S_2802, Smax, X, X2, X3;144.213 + 1.576*S_2802 + 0.064*Smax + 0.156*X + 0.235*X2 + 0.143*X3;Lars5;0.7115465597296833;0.7026389494874677;72.97297297297297
S_2802, X, X2, X3;166.045 + 1.573*S_2802 + 0.143*X + 0.015*X2 + 0.065*X3;Lars4;0.7221978243970203;0.6916865637239245;72.97297297297297
S_2802, X, X3;167.486 + 1.569*S_2802 + 0.141*X + 0.06*X3;Lars3;0.7230009795761602;0.6908470044314535;72.97297297297297
S_2802, X;180.735 + 1.505*S_2802 + 0.108*X;Lars2;0.7353969676245936;0.6776365545102717;67.56756756756756
S_2802;198.507 + 1.288*S_2802;Lars1;0.7663197081410593;0.6424594188854278;62.16216216216216
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;89.431 + 1.893*S_2802 - 0.337*Smax + 0.204*H_2802 - 6.222*X - 6.697*X1 + 7.509*X2 + 0.084*X3 + 6.752*Xs;Lars9;2.117476821498205;0;27.027027027027028
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;89.431 + 1.893*S_2802 - 0.337*Smax + 0.204*H_2802 - 6.222*X - 6.697*X1 + 7.509*X2 + 0.084*X3 + 6.752*Xs;Lars10;2.117476821498205;0;27.027027027027028
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;89.431 + 1.893*S_2802 - 0.337*Smax + 0.204*H_2802 - 6.222*X - 6.697*X1 + 7.509*X2 + 0.084*X3 + 6.752*Xs;Lars11;2.117476821498205;0;27.027027027027028
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;89.431 + 1.893*S_2802 - 0.337*Smax + 0.204*H_2802 - 6.222*X - 6.697*X1 + 7.509*X2 + 0.084*X3 + 6.752*Xs;Lars12;2.117476821498205;0;27.027027027027028
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;89.431 + 1.893*S_2802 - 0.337*Smax + 0.204*H_2802 - 6.222*X - 6.697*X1 + 7.509*X2 + 0.084*X3 + 6.752*Xs;Lars13;2.117476821498205;0;27.027027027027028
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;89.431 + 1.893*S_2802 - 0.337*Smax + 0.204*H_2802 - 6.222*X - 6.697*X1 + 7.509*X2 + 0.084*X3 + 6.752*Xs;Lars14;2.117476821498205;0;27.027027027027028
