Таблица  - Проверочные прогнозы максимумов весеннего половодья
р.Вилия-Михалишки
Предикторы:;; X, L_2802
Уравнение:;; 174.264 + 0.446*X + 0.094*L_2802
Модель:;; Lars2

№;Год;Hmax фактический;Hф-Hср;(Hф-Hср)^2;δ50% Погрешность климатических прогнозов в долях от допустимой погрешности;Hmax прогнозный;Hф-Hп;(Hф-Hп)^2;δ50% Погрешность проверочных прогнозов в долях от допустимой погрешности
1.0;1985.0;260.0;28.133333333333326;791.484444444444;0.46730226547017717;232.65977568730432;27.340224312695682;747.487865468516;0.4541285104189164
2.0;1986.0;284.0;52.133333333333326;2717.8844444444435;0.8659487478617977;233.6044977892548;50.39550221074521;2539.706643073225;0.8370829035280295
3.0;1987.0;369.0;137.13333333333333;18805.55111111111;2.27782170633212;233.51002557905974;135.48997442094026;18357.533168587044;2.250525070926603
4.0;1988.0;371.0;139.13333333333333;19358.08444444444;2.311042246531422;237.95021945822694;133.04978054177306;17702.244102213972;2.209992791498121
5.0;1989.0;133.0;-98.86666666666667;9774.61777777778;-1.642202037185481;225.95224876345603;-92.95224876345603;8640.120550183412;-1.5439619583309416
6.0;1991.0;189.0;-42.866666666666674;1837.5511111111118;-0.7120269116050333;231.80952579554892;-42.80952579554892;1832.6554988397686;-0.7110777863020381
7.0;1992.0;136.0;-95.86666666666667;9190.417777777779;-1.5923712268865284;230.10902601203807;-94.10902601203807;8856.50877693446;-1.5631763408750203
8.0;1993.0;130.0;-101.86666666666667;10376.81777777778;-1.6920328474844337;229.3532483304777;-99.3532483304777;9871.06795381757;-1.6502842900469197
9.0;1994.0;416.0;184.13333333333333;33905.084444444445;3.05850440101571;232.1874146363291;183.8125853636709;33787.066538076804;3.053176690605703
10.0;1996.0;270.0;38.133333333333326;1454.1511111111106;0.6334049664666858;230.01455380184302;39.98544619815698;1598.8359076657064;0.6641690614064447
11.0;1998.0;189.0;-42.866666666666674;1837.5511111111118;-0.7120269116050333;225.95224876345603;-36.952248763456026;1365.4686886763375;-0.6137868327504938
12.0;1999.0;328.0;96.13333333333333;9241.617777777776;1.5968006322464352;232.28188684652415;95.71811315347585;9161.957185661608;1.589903712908177
13.0;2001.0;149.0;-82.86666666666667;6866.884444444446;-1.3764377155910674;228.3140540183322;-79.3140540183322;6290.719164822918;-1.317427859942796
14.0;2003.0;264.0;32.133333333333326;1032.5511111111107;0.5337433458687806;235.0215809421805;28.978419057819508;839.7487710905968;0.4813393676112518
15.0;2004.0;302.0;70.13333333333333;4918.684444444443;1.164933609655513;227.0859152857966;74.9140847142034;5612.120088566843;1.2443431813710437
16.0;2005.0;185.0;-46.866666666666674;2196.484444444445;-0.7784679920036367;228.69194285911237;-43.69194285911237;1908.9858708039408;-0.7257349720683678
17.0;2006.0;248.0;16.133333333333326;260.2844444444442;0.267979024274367;235.2105253625706;12.789474637429407;163.57066150145008;0.21243662816033662
18.0;2007.0;192.0;-39.866666666666674;1589.3511111111118;-0.6621961013060808;228.50299843872227;-36.50299843872227;1332.4688950173606;-0.6063246635143104
19.0;2008.0;164.0;-67.86666666666667;4605.884444444446;-1.1272836640963046;227.27485970618667;-63.274859706186675;4003.707870837606;-1.0510125102372752
20.0;2009.0;134.0;-97.86666666666667;9577.884444444446;-1.6255917670858302;229.06983169989257;-95.06983169989257;9038.2728994459;-1.5791355828635645
21.0;2010.0;439.0;207.13333333333333;42904.217777777776;3.4405406133076797;233.13213673827957;205.86786326172043;42381.57712394642;3.419520813615165
22.0;2011.0;172.0;-59.866666666666674;3584.0177777777785;-0.9944015032990978;228.88088727950247;-56.880887279502474;3235.4353377034663;-0.9448069012203305
23.0;2012.0;207.0;-24.866666666666674;618.3511111111114;-0.413042049811318;230.10902601203807;-23.109026012038072;534.0270832250523;-0.38384716379980977
24.0;2013.0;320.0;88.13333333333333;7767.484444444443;1.4639184714492284;226.99144307560152;93.00855692439848;8650.591661159071;1.5448972520930102
25.0;2015.0;123.0;-108.86666666666667;11851.951111111113;-1.8083047381819897;229.25877612028265;-106.25877612028265;11290.927502580349;-1.7649869718162248
26.0;2017.0;238.0;6.133333333333326;37.61777777777768;0.10187632327785844;230.9592759037935;7.040724096206503;49.57179579890288;0.11694832893511015
27.0;2018.0;202.0;-29.866666666666674;892.0177777777782;-0.4960934003095723;229.82560938145292;-27.82560938145292;774.2645374492008;-0.4621908875133117
28.0;2019.0;133.0;-98.86666666666667;9774.61777777778;-1.642202037185481;227.55827633677183;-94.55827633677183;8941.267623781303;-1.5706385101112037
29.0;2021.0;172.0;-59.866666666666674;3584.0177777777785;-0.9944015032990978;226.14119318384613;-54.14119318384613;2931.2687993705463;-0.8992998423010599
30.0;2023.0;237.0;5.133333333333326;26.351111111111035;0.08526605317820758;226.7080264450164;10.2919735549836;105.92471965648174;0.17095246060674135
Сумма;;6956.0
Средний;;231.86666666666667
Высший;;439.0
Низший;;123.0

σ = ;;89.32302222188059;;σ -;среднеквадратическое отклонение (см)
δдоп =;;60.20371697754752;;δдоп -;допустимая погрешность прогноза (см)
Pк =;;50.0;;Pк -;климатическая обеспеченность в %
Pм =;;50.0;;Pм -;обеспеченность метода в %
S =;;87.60119336416635;;;(допустимой погрешности проверочных прогнозов)
S/σ =;;0.9807235714277873;;S -;среднеквадратическая погрешность (см)
(S/σ)^2 =;;0.9618187235540743;;S/σ -;критерий эффективности метода прогнозирования
ρ =;;0.19540029796785297;;ρ -;корреляционное отношение
;;;;;(оценка эффективности метода прогнозирования)
;;;;δ50% -;погрешность (ошибка) прогнозов (см)
